,2013-12-31,2014-12-31,2015-12-31
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,5690000.000,,5245000.000
InterestExpense,70581000.000,,
InterestIncomeExpenseNonoperatingNet,,-69616000.000,-74219000.000
InterestIncomeOperating,0.000,,
InterestPaid,62095000.000,,67939000.000
LeaseAndRentalExpense,11100000.000,11000000.000,11700000.000
LitigationSettlementExpense,,,1425000.000
NetCashProvidedByUsedInFinancingActivities,31765000.000,99338000.000,-2587000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,31765000.000,99338000.000,-2587000.000
NetCashProvidedByUsedInInvestingActivities,-43785000.000,-142067000.000,-49109000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-43785000.000,-142067000.000,-49109000.000
NetCashProvidedByUsedInOperatingActivities,-1365000.000,45217000.000,53524000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1365000.000,45217000.000,53524000.000
NetIncomeLoss,-344989000.000,-37022000.000,-75466000.000
OperatingCostsAndExpenses,852013000.000,533637000.000,609271000.000
OperatingIncomeLoss,-359311000.000,10838000.000,1444000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-165000.000,-139000.000,-107000.000
OtherCostAndExpenseOperating,35038000.000,20784000.000,30874000.000
OtherNonrecurringExpense,27007000.000,,16069000.000
OtherOperatingActivitiesCashFlowStatement,2000.000,,0.000
PaymentsOfDebtIssuanceCosts,0.000,4095000.000,563000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,0.000,109406000.000,405000.000
PaymentsToAcquireProductiveAssets,43485000.000,32661000.000,48704000.000
ProceedsFromContributionsFromParent,2350000.000,,0.000
ProceedsFromIncomeTaxRefunds,0.000,,
ProceedsFromIssuanceOfCommonStock,0.000,,
ProceedsFromIssuanceOfMediumTermNotes,0.000,,
ProceedsFromIssuanceOfSecuredDebt,86105000.000,100000000.000,0.000
ProceedsFromIssuanceOfSeniorLongTermDebt,0.000,41200000.000,0.000
ProceedsFromLongTermLinesOfCredit,30000000.000,30000000.000,15000000.000
RepaymentsOfLongTermCapitalLeaseObligations,825000.000,1659000.000,664000.000
RepaymentsOfLongTermLinesOfCredit,,60000000.000,10000000.000
RepaymentsOfSecuredDebt,74773000.000,,
RepaymentsOfSeniorDebt,5332000.000,6108000.000,6360000.000
ResearchAndDevelopmentExpense,1704000.000,,1253000.000
Revenues,492702000.000,544475000.000,610715000.000
SalesRevenueNet,492702000.000,544475000.000,610715000.000
SellingAndMarketingExpense,56157000.000,57413000.000,70205000.000
SeveranceCosts1,,,2047000.000
ShareBasedCompensation,1457000.000,,814000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,27855000.000
