,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
ProceedsFromPaymentsForOtherFinancingActivities,0.000,,,,,,,,,,,,
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,9336000.000,,,,-1955645000.000,,,,-771250000.000,,,,
RelatedPartyCosts,,,,,,,,,,645000.000,3245000.000,,4000000.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,,17215000.000,,14575000.000,24791000.000,18938000.000,29377000.000,17055000.000,15825000.000,18942000.000,16248000.000,17000000.000
RepaymentsOfDebt,,,,,,,,,,,,,703000000.000
RepaymentsOfLongTermDebt,,,,,,,,,15000000.000,,,,
ResearchAndDevelopmentExpense,3496000.000,3792000.000,1383000.000,648000.000,1151000.000,1367000.000,113000.000,219000.000,66000.000,70000.000,1000.000,-11000.000,
RevenueFromRelatedParties,,,,,,,,,,,16236000.000,,331000000.000
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28000.000,,264424000.000,,823000000.000
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28000.000,,264424000.000,,823000000.000
UnrealizedGainLossOnDerivatives,-32988000.000,,,,-36439000.000,,,,-14694000.000,,,,
