,2012-09-30
AllocatedShareBasedCompensationExpense,21000.000
ComprehensiveIncomeNetOfTax,-3436000.000
CostOfGoodsAndServicesSold,147839000.000
CostOfGoodsSold,9607000.000
CostOfRevenue,147839000.000
CostOfServices,138232000.000
DepreciationAndAmortization,25719000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.370
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,8000.000
FuelCosts,38161000.000
GainLossOnDispositionOfAssets,1614000.000
GrossProfit,19046000.000
IncomeLossFromContinuingOperations,-6046000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-9600000.000
IncomeTaxExpenseBenefit,-3554000.000
IncreaseDecreaseInDeferredFuelCosts,3000.000
IncreaseDecreaseInInsuranceSettlementsReceivable,11442000.000
InterestExpense,16880000.000
LaborAndRelatedExpense,28262000.000
LeaseAndRentalExpense,6646000.000
ManufacturingCosts,9607000.000
NetIncomeLoss,-6046000.000
NonoperatingIncomeExpense,16700000.000
OperatingExpenses,159785000.000
OperatingIncomeLoss,7100000.000
OtherComprehensiveIncomeLossNetOfTax,2610000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,2610000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,-1014000.000
OtherNonoperatingIncomeExpense,-180000.000
RevenueOtherManufacturedProducts,10297000.000
Revenues,166885000.000
RevenuesFromExternalCustomers,166885000.000
SalesRevenueNet,166885000.000
SalesRevenueServicesNet,156588000.000
SellingGeneralAndAdministrativeExpense,11946000.000
TaxesExcludingIncomeAndExciseTaxes,2684000.000
