,2011-06-30,2011-09-30
AssetImpairmentCharges,,267748000.000
CostOfGoodsSoldDepreciation,4847000.000,5067000.000
CostOfRevenue,84398000.000,73765000.000
DepreciationAndAmortization,3821000.000,3423000.000
GrossProfit,27858000.000,22308000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-8615000.000,-306180000.000
IncomeTaxExpenseBenefit,-7778000.000,-21467000.000
InterestExpense,10236000.000,28046000.000
NetIncomeLoss,-627000.000,-284473000.000
NetIncomeLossAttributableToNoncontrollingInterest,-210000.000,-240000.000
NonoperatingIncomeExpense,-10145000.000,-29406000.000
OperatingExpenses,26328000.000,299082000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,59000.000,-122000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,5000.000,
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,-573000.000,-284595000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,-205000.000,-240000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-778000.000,-284835000.000
OtherNonoperatingIncomeExpense,91000.000,-1360000.000
ProfitLoss,-837000.000,-284713000.000
Revenues,117103000.000,101140000.000
SalesRevenueNet,117103000.000,101140000.000
SellingGeneralAndAdministrativeExpense,22507000.000,27911000.000
