,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
DepositLiabilitiesAccruedInterest,,7546.000,7795.000,,14669.000,18205.000,,25276.000,105273.000,137455.000,218290.000,245751.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-1208666.000,,,,,,,,,,,
DueFromRelatedPartiesCurrent,20138.000,,,,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,1300.000,,,
InterestPayableCurrent,,7546.000,7795.000,12204.000,,18205.000,21740.000,25276.000,105273.000,137455.000,218291.000,
InventoryGross,,,,,,,,,,867011.000,564222.000,1006679.000
InventoryNet,45100.000,78838.000,78838.000,,,,,,172293.000,867011.000,564222.000,1006679.000
Liabilities,115581.000,,,233197.000,254004.000,261457.000,286242.000,290219.000,1590342.000,3276950.000,4163479.000,3553250.000
LiabilitiesAndStockholdersEquity,97044.000,98065.000,94076.000,3000.000,4824.000,1558.000,6058.000,1000.000,1361772.000,3002210.000,3629083.000,3191681.000
LiabilitiesCurrent,115581.000,192404.000,187459.000,233197.000,254004.000,261457.000,286242.000,290219.000,1590342.000,3276950.000,4163479.000,3553250.000
LiabilitiesSubjectToCompromiseOtherLiabilities,,,,,,,,,,,,76819.000
LiabilityForUncertainTaxPositionsNoncurrent,,,,,,,,,,,,10393.000
LoansPayable,,,,,,,,,,,,2666.000
LoansPayableCurrent,,,,,,,,,180593.000,220956.000,710.000,
LongTermDebtCurrent,,,,,150593.000,150593.000,,,,,,
MinorityInterestOwnershipPercentageByNoncontrollingOwners,,,,,,,,,,0.892,0.879,0.900
NotesAndLoansReceivableNetCurrent,,,,,,,,,133187.000,337112.000,388634.000,
NotesPayableCurrent,76000.000,147358.000,152476.000,150593.000,150593.000,150593.000,150593.000,150593.000,889620.000,2644425.000,3583423.000,3153792.000
OtherAssets,,4000.000,3500.000,,,,,,,,,15079.000
OtherAssetsCurrent,3653.000,4541.000,4541.000,,,,5000.000,,767134.000,763809.000,788711.000,1423133.000
OtherIntangibleAssetsNet,,,,,,,,,,,,15000.000
OtherLiabilities,,0.000,,,,,,,,,,
OtherLiabilitiesCurrent,,,,,254004.000,261457.000,286242.000,,,,,
OtherNotesPayable,,,,,,,,,,,,3399543.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,15000000.000,15000000.000,15000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,,,0.000,0.000,1000000.000,1000000.000,1250000.000,1250000.000,1250000.000,0.000
PreferredStockSharesOutstanding,0.000,,,,0.000,0.000,1000000.000,1000000.000,1250000.000,1250000.000,1250000.000,0.000
PreferredStockValue,,,,,,,1000.000,1000.000,1250.000,1250.000,1250.000,
PropertyPlantAndEquipmentGross,,12987.000,12987.000,12987.000,12987.000,12987.000,12987.000,12987.000,,,,75569.000
PropertyPlantAndEquipmentNet,5000.000,4000.000,3500.000,3000.000,2500.000,2000.000,1500.000,1000.000,36952.000,14372.000,18373.000,
RetainedEarningsAccumulatedDeficit,-61804.000,-99855.000,-1369369.000,-1506183.000,-1525166.000,-1535885.000,-1557170.000,-1566205.000,-237393.000,-410741.000,-748783.000,-481388.000
SalesAndExciseTaxPayableCurrent,,,,,,,,,,,,10393.000
StockholdersEquity,-18537.000,-94339.000,-93383.000,-230197.000,-249180.000,-259899.000,-280184.000,-289219.000,-228570.000,-274740.000,-534396.000,-361569.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-18537.000,,,-230197.000,-249180.000,-259899.000,-280184.000,-289219.000,-228570.000,-274740.000,-534396.000,-361569.000
TaxesPayableCurrent,,,,,,,,,9197.000,9215.000,9999.000,
