,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
Depreciation,,,24000000.000,26000000.000,27000000.000,13000000.000,23000000.000,24000000.000,19000000.000,16000000.000,23000000.000,21000000.000,21000000.000,22000000.000,21000000.000,21000000.000,19000000.000,20000000.000,19000000.000,20000000.000,19000000.000,20000000.000
DepreciationAmortizationAndAccretionNet,,,33000000.000,35000000.000,36000000.000,16000000.000,31000000.000,31000000.000,24000000.000,15000000.000,28000000.000,25000000.000,24000000.000,25000000.000,24000000.000,24000000.000,22000000.000,23000000.000,21000000.000,22000000.000,21000000.000,21000000.000
DepreciationAndAmortization,34000000.000,35000000.000,,,,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,33000000.000,,,,32000000.000,,,,28000000.000,,,,24000000.000,,,,21000000.000,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,-5000000.000,-4000000.000,,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,-146000000.000,-3000000.000,,-5000000.000,-4000000.000,,,-1000000.000,1000000.000,0.000,0.000,0.000,0.000,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTaxPerBasicShare,,,,,,,,,-0.030,,-0.050,-0.040,,,-0.010,0.010,0.000,0.000,0.000,0.000,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,,,,,-0.030,,-0.050,-0.040,,,-0.010,0.010,0.000,0.000,0.000,0.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,,,,,,,,,1000000.000,,,,,,,,,,,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,,,,,,,,,,,-3000000.000,0.000,-1000000.000,0.000,0.000,0.000,-1000000.000,0.000
EarningsPerShareBasic,,,,,,,,-0.940,-0.410,,0.060,0.420,0.170,7.810,0.300,0.280,0.460,0.970,-1.460,0.540,0.400,0.280
EarningsPerShareBasicAndDiluted,0.690,0.090,0.220,0.500,0.090,0.210,-0.230,,,,,,,,,,,,,,,
EarningsPerShareDiluted,,,,,,,,-0.930,-0.410,,0.060,0.420,0.170,7.690,0.290,0.270,0.450,0.970,-1.460,0.530,0.390,0.300
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,-2000000.000,,,,-1000000.000,,,,-12000000.000,,,,6000000.000,,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,2000000.000,,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAcquired,,,8000000.000,,,,2000000.000,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsTranslationAdjustments,,,5000000.000,,,,8000000.000,,,,,,,,,,,,,,,
FinitelivedIntangibleAssetsAcquired1,,,,,,,,,,,2000000.000,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,-50000000.000,,,,,,,,,,,,,
ImpairmentOfLongLivedAssetsHeldForUse,1000000.000,,1000000.000,,35000000.000,,,,,,,,,,,,,,,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,,,,,,,,,,,,1000000.000,0.000,0.000,0.000
IncomeLossFromContinuingOperations,69000000.000,9000000.000,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,21000000.000,59000000.000,9000000.000,73000000.000,-13000000.000,62000000.000,-41000000.000,-12000000.000,13000000.000,38000000.000,27000000.000,501000000.000,32000000.000,34000000.000,47000000.000,39000000.000,-111000000.000,47000000.000,42000000.000,36000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,64000000.000,22000000.000,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,70000000.000,9000000.000,,,,,-21000000.000,47000000.000,-44000000.000,-4000000.000,10000000.000,43000000.000,15000000.000,703000000.000,21000000.000,18000000.000,31000000.000,66000000.000,-96000000.000,34000000.000,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.690,0.090,,,,,-0.210,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,0.480,-0.450,,0.100,0.460,0.170,7.820,0.310,0.270,0.460,0.970,-1.460,0.540,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,0.470,-0.450,,0.100,0.460,0.170,7.700,0.300,0.260,0.450,0.970,-1.460,0.530,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,-2000000.000,6000000.000,7000000.000,14000000.000,1000000.000,,,,,0.000,0.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,-0.020,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,0.060,0.070,,0.010,,,,,0.000,0.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,0.060,0.070,,0.010,,,,,0.000,0.000,,,,,
IncomeLossFromEquityMethodInvestments,2000000.000,1000000.000,1000000.000,,,,,,,,,,,,,1000000.000,0.000,,,0.000,0.000,
IncomeTaxExpenseBenefit,-6000000.000,13000000.000,-1000000.000,8000000.000,2000000.000,19000000.000,8000000.000,15000000.000,3000000.000,-8000000.000,3000000.000,-5000000.000,12000000.000,-202000000.000,11000000.000,16000000.000,16000000.000,-27000000.000,-15000000.000,13000000.000,17000000.000,14000000.000
IncomeTaxesPaidNet,,,12000000.000,,,,3000000.000,,,,4000000.000,,,,18000000.000,,,,2000000.000,,,
IncreaseDecreaseInAccountsPayable,,,34000000.000,,,,45000000.000,,,,39000000.000,,,,11000000.000,,,,-3000000.000,,,
IncreaseDecreaseInAccountsReceivable,,,94000000.000,,,,69000000.000,,,,75000000.000,,,,23000000.000,,,,24000000.000,,,
IncreaseDecreaseInInventories,,,53000000.000,,,,58000000.000,,,,2000000.000,,,,-1000000.000,,,,7000000.000,,,
IncreaseDecreaseInOperatingCapital,,,154000000.000,,,,89000000.000,,,,93000000.000,,,,26000000.000,,,,114000000.000,,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,22000000.000,,,,,,,,35000000.000,,,,11000000.000,,,,31000000.000,,,
IncreaseDecreaseInPensionAndPostretirementObligations,,,-19000000.000,,,,-7000000.000,,,,-20000000.000,,,,-4000000.000,,,,-49000000.000,,,
InterestExpense,16000000.000,16000000.000,14000000.000,16000000.000,17000000.000,17000000.000,16000000.000,15000000.000,14000000.000,15000000.000,12000000.000,11000000.000,12000000.000,10000000.000,8000000.000,8000000.000,7000000.000,7000000.000,8000000.000,8000000.000,8000000.000,8000000.000
InterestPaid,,,23000000.000,,,,25000000.000,,,,19000000.000,,,,14000000.000,,,,14000000.000,,,
LiabilitiesSubjectToCompromisePeriodIncreaseDecrease,-1000000.000,,-2000000.000,,-1000000.000,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInContinuingOperations,,,-58000000.000,,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,58000000.000,,,,13000000.000,,,,-120000000.000,,,,-136000000.000,,,,-88000000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,58000000.000,,,,13000000.000,,,,-120000000.000,,,,-136000000.000,,,,-88000000.000,,,
NetCashProvidedByUsedInInvestingActivities,,,-29000000.000,,,,-49000000.000,,,,-15000000.000,,,,-15000000.000,,,,-15000000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-29000000.000,,,,-49000000.000,,,,-15000000.000,,,,-15000000.000,,,,-15000000.000,,,
NetCashProvidedByUsedInOperatingActivities,,,-89000000.000,,,,-75000000.000,,,,-50000000.000,,,,16000000.000,,,,-32000000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-89000000.000,,,,-75000000.000,,,,-50000000.000,,,,16000000.000,,,,-32000000.000,,,
NetIncomeLoss,69000000.000,9000000.000,,,,,,,,,,,,,,,,,,,,
NetIncomeLossAttributableToNoncontrollingInterest,1000000.000,,,1000000.000,-2000000.000,,,,,,,,,,,,,,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,,,22000000.000,50000000.000,9000000.000,20000000.000,-23000000.000,-93000000.000,-40000000.000,-21000000.000,6000000.000,39000000.000,15000000.000,703000000.000,20000000.000,19000000.000,31000000.000,,-96000000.000,34000000.000,,
OperatingIncomeLoss,87000000.000,45000000.000,41000000.000,69000000.000,33000000.000,68000000.000,,66000000.000,27000000.000,,22000000.000,52000000.000,35000000.000,510000000.000,29000000.000,44000000.000,53000000.000,36000000.000,-101000000.000,55000000.000,51000000.000,41000000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,,,-2000000.000,,,,1000000.000,-138000000.000,-5000000.000,-66000000.000,-1000000.000,-3000000.000,-4000000.000,47000000.000,,-3000000.000,2000000.000,,-135000000.000,3000000.000,-1000000.000,-5000000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,22000000.000,,,,-23000000.000,-18000000.000,25000000.000,-44000000.000,-6000000.000,12000000.000,-45000000.000,-34000000.000,-38000000.000,20000000.000,-21000000.000,-16000000.000,14000000.000,-17000000.000,-3000000.000,-36000000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,-8000000.000,,,,-44000000.000,,,,19000000.000,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,22000000.000,-44000000.000,37000000.000,-21000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,-5000000.000,,,,-34000000.000,,,,149000000.000,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,46000000.000,,,,-24000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,-2000000.000,3000000.000,-7000000.000,82000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,,,,,,,,,,,-4000000.000,-1000000.000,0.000,0.000,0.000,0.000,0.000,0.000
OtherNoncashIncomeExpense,,,,,,,,,,,,,,,,,,,-1000000.000,,,
OtherNonoperatingIncomeExpense,-1000000.000,-1000000.000,-4000000.000,7000000.000,-6000000.000,24000000.000,3000000.000,12000000.000,-4000000.000,-2000000.000,3000000.000,-2000000.000,4000000.000,7000000.000,11000000.000,-2000000.000,1000000.000,10000000.000,-2000000.000,0.000,-1000000.000,3000000.000
PaymentsForRepurchaseOfCommonStock,,,,,,,,,,,22000000.000,,,,122000000.000,,,,89000000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,29000000.000,,,,49000000.000,,,,23000000.000,,,,13000000.000,,,,15000000.000,,,
PensionExpense,,,,,,,,,,,,,,,,,,,162000000.000,0.000,0.000,0.000
ProceedsFromDivestitureOfBusinesses,,,,,,,,,,,8000000.000,,,,-2000000.000,,,,0.000,,,
ProceedsFromIssuanceOfOtherLongTermDebt,,,,,,,13000000.000,,,,10000000.000,,,,,,,,,,,
ProceedsFromLinesOfCredit,,,59000000.000,,,,,,,,,,,,,,,,,,,
ProceedsFromRepaymentsOfShortTermDebt,,,,,,,,,,,-1000000.000,,,,,,,,2000000.000,,,
ProceedsFromShortTermDebt,,,-1000000.000,,,,,,,,,,,,,,,,,,,
ProceedsFromStockOptionsExercised,,,,,,,1000000.000,,,,4000000.000,,,,3000000.000,,,,0.000,,,
ProfitLoss,70000000.000,9000000.000,,51000000.000,7000000.000,,-23000000.000,-93000000.000,-40000000.000,-21000000.000,6000000.000,39000000.000,15000000.000,703000000.000,20000000.000,19000000.000,31000000.000,66000000.000,-96000000.000,34000000.000,25000000.000,22000000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,-3000000.000,,,,-10000000.000,,,,-130000000.000,,,
ReorganizationItems,6000000.000,6000000.000,2000000.000,1000000.000,1000000.000,1000000.000,,1000000.000,,,,1000000.000,,,,,,,,,,
RepaymentsOfOtherLongTermDebt,,,,,,,1000000.000,,,,1000000.000,,,,,,,,,,,
RepaymentsOfOtherShortTermDebt,,,,,,,,,,,1000000.000,,,,,,,,,,,
RepaymentsOfSeniorDebt,,,,,,,,,,,,,,,17000000.000,,,,1000000.000,,,
ResearchAndDevelopmentExpense,,,13000000.000,12000000.000,12000000.000,7000000.000,9000000.000,11000000.000,9000000.000,11000000.000,8000000.000,10000000.000,10000000.000,8000000.000,5000000.000,6000000.000,4000000.000,5000000.000,5000000.000,5000000.000,5000000.000,6000000.000
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,11000000.000,11000000.000,,,,,,,,,,,,,,,,,,,,
RestructuringCharges,,,,23000000.000,1000000.000,,14000000.000,11000000.000,3000000.000,14000000.000,2000000.000,4000000.000,,,1000000.000,0.000,1000000.000,1000000.000,0.000,0.000,1000000.000,0.000
RestructuringReserveAcceleratedDepreciation,,,,1000000.000,1000000.000,,,,,,3000000.000,1000000.000,,,1000000.000,1000000.000,,,,,,
RestructuringReserveSettledWithCash,,,,,,,5000000.000,,,,,,,,,,,,,,,
Revenues,876000000.000,773000000.000,708000000.000,845000000.000,743000000.000,333000000.000,606000000.000,735000000.000,569000000.000,321000000.000,556000000.000,609000000.000,558000000.000,467000000.000,438000000.000,464000000.000,444000000.000,399000000.000,414000000.000,441000000.000,414000000.000,385000000.000
SalesRevenueNet,876000000.000,773000000.000,708000000.000,845000000.000,743000000.000,333000000.000,606000000.000,735000000.000,569000000.000,321000000.000,556000000.000,609000000.000,558000000.000,467000000.000,438000000.000,464000000.000,444000000.000,399000000.000,414000000.000,441000000.000,414000000.000,385000000.000
SellingGeneralAndAdministrativeExpense,92000000.000,84000000.000,82000000.000,74000000.000,77000000.000,66000000.000,70000000.000,67000000.000,58000000.000,34000000.000,60000000.000,67000000.000,65000000.000,63000000.000,36000000.000,41000000.000,36000000.000,38000000.000,33000000.000,37000000.000,35000000.000,38000000.000
ShareBasedCompensation,,,7000000.000,,,,5000000.000,,,,4000000.000,,,,3000000.000,,,,3000000.000,,,
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount,,,,,,,,,,,173000000.000,139000000.000,,,,,,,,,,
TreasuryStockSharesAcquired,,,2000000.000,700000.000,700000.000,,0.000,,2200000.000,,900000.000,,,,5100000.000,,,,3500000.000,,,
TreasuryStockValueAcquiredCostMethod,,,22000000.000,10000000.000,10000000.000,,0.000,,50000000.000,,22000000.000,,,,122000000.000,,,,89000000.000,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,800000.000,200000.000,300000.000,-700000.000,,1100000.000,,,1500000.000,1200000.000,1300000.000,-2700000.000,1000000.000,900000.000,800000.000,-1700000.000,0.000,700000.000,900000.000,-1600000.000
WeightedAverageNumberOfDilutedSharesOutstanding,100500000.000,100500000.000,99100000.000,99100000.000,98200000.000,-197600000.000,98200000.000,99700000.000,97500000.000,-197700000.000,97800000.000,94400000.000,90700000.000,-191400000.000,69800000.000,68500000.000,68300000.000,-137800000.000,65700000.000,64200000.000,63900000.000,-130000000.000
WeightedAverageNumberOfSharesOutstandingBasic,100300000.000,100300000.000,98300000.000,98900000.000,97900000.000,-196900000.000,98200000.000,98600000.000,97500000.000,-196600000.000,96300000.000,93200000.000,89400000.000,-188700000.000,68800000.000,67600000.000,67500000.000,-136100000.000,65700000.000,63500000.000,63000000.000,-128400000.000
