,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DeferredFinanceCostsNoncurrentNet,,,,,,1984000.000,8497000.000,8225000.000,7879000.000,,,,,,
DeferredIncomeTaxLiabilitiesNet,,,,,,,,,,,,,,641000.000,1129000.000
DeferredIncomeTaxesAndOtherTaxReceivableCurrent,,,,,,1508000.000,,,,3860000.000,,,,4910000.000,
DeferredRevenueCurrent,,2589000.000,4526000.000,5163000.000,6011000.000,6779000.000,8011000.000,9226000.000,9008000.000,10130000.000,12362000.000,13808000.000,18268000.000,,19496000.000
DividendsPayableCurrentAndNoncurrent,,,,,,,,,,310000.000,,,,0.000,
EmployeeRelatedLiabilitiesCurrent,367000.000,0.000,,,,2497000.000,1627000.000,1950000.000,2667000.000,4000000.000,2785000.000,2776000.000,3775000.000,2703000.000,3108000.000
EnergyRelatedInventory,,,,,,,,,17288000.000,14959000.000,12319000.000,10470000.000,11078000.000,0.000,
EnergyRelatedInventoryPetroleum,,,,,,242000.000,14819000.000,15991000.000,156000.000,241000.000,157000.000,108000.000,52000.000,68000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,3366000.000,3505000.000,3643000.000,3782000.000,6208000.000,6512000.000,6588000.000,6886000.000,7184000.000,7467000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,545000.000,545000.000,545000.000,,665000.000,639000.000,639000.000,,533000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,556000.000,,,,1110000.000,,,,1087000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,417000.000,278000.000,139000.000,,901000.000,588000.000,289000.000,,820000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,556000.000,556000.000,556000.000,556000.000,1110000.000,818000.000,792000.000,792000.000,639000.000,646000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,556000.000,556000.000,556000.000,556000.000,1110000.000,1112000.000,1087000.000,1087000.000,792000.000,799000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,556000.000,556000.000,556000.000,556000.000,1110000.000,1112000.000,1087000.000,1087000.000,1087000.000,1094000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,556000.000,556000.000,556000.000,556000.000,1110000.000,1112000.000,1087000.000,1087000.000,1087000.000,1094000.000
GeneralPartnersCapitalAccount,,,,,,,-16000.000,-155000.000,-481000.000,-1085000.000,-1846000.000,-2767000.000,-3942000.000,-5532000.000,-7679000.000
IntangibleAssetsGrossExcludingGoodwill,,,,,,7551000.000,7551000.000,7551000.000,7551000.000,13965000.000,14078000.000,13699000.000,13699000.000,13699000.000,13768000.000
IntangibleAssetsNetExcludingGoodwill,,,,,,4185000.000,4046000.000,3908000.000,3769000.000,7757000.000,7566000.000,7111000.000,6813000.000,6515000.000,6301000.000
InterestPayableCurrent,,,,,,,3014000.000,8688000.000,2813000.000,8438000.000,2822000.000,8439000.000,2815000.000,8439000.000,2814000.000
InventoryNet,,,,,,14483000.000,15034000.000,16171000.000,17444000.000,15200000.000,12476000.000,10578000.000,11130000.000,68000.000,60000.000
Liabilities,,12187000.000,13789000.000,13377000.000,13476000.000,405367000.000,461448000.000,,,,,,,,
LiabilitiesAndStockholdersEquity,180012000.000,245539000.000,247380000.000,244729000.000,243605000.000,378273000.000,434010000.000,441617000.000,412033000.000,500951000.000,487326000.000,483221000.000,582730000.000,580854000.000,579478000.000
LiabilitiesCurrent,5232000.000,12182000.000,13779000.000,13367000.000,13476000.000,136367000.000,161448000.000,169307000.000,140091000.000,131898000.000,138192000.000,152978000.000,165443000.000,168848000.000,175487000.000
LiabilitiesNoncurrent,,,,,,269000000.000,300000000.000,300000000.000,300000000.000,437476000.000,422819000.000,313161000.000,312844000.000,313682000.000,314662000.000
LimitedPartnersCapitalAccount,,,,,325809000.000,327592000.000,327422000.000,327546000.000,,,,,,,
LongTermDebtNoncurrent,,,,,,269000000.000,300000000.000,300000000.000,300000000.000,437467000.000,422810000.000,313152000.000,312835000.000,313032000.000,313524000.000
MaterialsSuppliesAndOther,,,,,,986000.000,,,,871000.000,,,,961000.000,
NotesAndLoansReceivableNetNoncurrent,,,,,,1493000.000,1791000.000,1733000.000,1704000.000,1729000.000,,,,2003000.000,
OperatingLeasesFutureMinimumPaymentsDue,90000.000,99000.000,89000.000,78000.000,68000.000,21493000.000,21053000.000,18933000.000,16861000.000,19065000.000,16938000.000,14909000.000,13939000.000,15653000.000,13596000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,12000.000,42000.000,,,,8050000.000,,,,7912000.000,,,,7289000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,5000.000,5000.000,5000.000,5000.000,5000.000,577000.000,680000.000,680000.000,680000.000,180000.000,180000.000,180000.000,378000.000,349000.000,349000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,5000.000,5000.000,5000.000,5000.000,5000.000,1621000.000,2030000.000,2030000.000,2030000.000,1180000.000,1180000.000,1180000.000,1378000.000,702000.000,702000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,5000.000,5000.000,5000.000,5000.000,5000.000,4360000.000,4769000.000,4769000.000,4769000.000,3274000.000,3274000.000,3274000.000,3472000.000,2376000.000,2376000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,21000.000,5000.000,5000.000,5000.000,5000.000,6560000.000,6969000.000,6969000.000,6998000.000,6040000.000,6040000.000,6040000.000,6238000.000,4568000.000,4568000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,42000.000,37000.000,37000.000,37000.000,37000.000,325000.000,325000.000,325000.000,325000.000,479000.000,479000.000,479000.000,677000.000,369000.000,369000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,32000.000,21000.000,11000.000,,6280000.000,4160000.000,2059000.000,,5785000.000,3756000.000,1796000.000,,5232000.000
OtherAccruedLiabilitiesCurrent,36000.000,282000.000,416000.000,526000.000,657000.000,756000.000,957000.000,535000.000,378000.000,342000.000,582000.000,723000.000,857000.000,297000.000,560000.000
OtherAdditionalCapital,,,,,,0.000,,,,,,,,,
OtherAssetsCurrent,,1048000.000,1034000.000,951000.000,920000.000,2550000.000,4473000.000,3950000.000,5242000.000,5562000.000,5510000.000,4487000.000,6066000.000,6403000.000,4970000.000
OtherAssetsMiscellaneousCurrent,,,,,,56000.000,,,,831000.000,,,,532000.000,
OtherAssetsMiscellaneousNoncurrent,,,,,,1618000.000,1497000.000,1248000.000,1144000.000,1647000.000,,,,1230000.000,
OtherAssetsNoncurrent,,2557000.000,2429000.000,2298000.000,3027000.000,5095000.000,11785000.000,11206000.000,10727000.000,3376000.000,3348000.000,3369000.000,3409000.000,3233000.000,3115000.000
OtherInventoryNetOfReserves,,,,,,14241000.000,215000.000,180000.000,,,,,,,
OtherLiabilitiesNoncurrent,,5000.000,10000.000,10000.000,0.000,0.000,,,,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000
OtherOwnershipInterestsCapitalAccount,,-59625000.000,-59649000.000,-60948000.000,-61829000.000,-260103000.000,-260219000.000,-260394000.000,,,,,,,
OtherPartnersCapital,,0.000,,,-33851000.000,-94583000.000,-94625000.000,-94687000.000,,0.000,,,0.000,0.000,
OtherPrepaidExpenseCurrent,,,,,,4468000.000,,,,1493000.000,,,,2538000.000,
PartnersCapital,,233352000.000,,,,-27094000.000,-27438000.000,-27690000.000,-28058000.000,-68423000.000,-73685000.000,17082000.000,104443000.000,98324000.000,89329000.000
PrepaidExpenseCurrent,196000.000,869000.000,736000.000,1513000.000,1120000.000,8276000.000,6871000.000,7996000.000,8854000.000,4133000.000,5380000.000,4672000.000,5523000.000,6421000.000,6946000.000
PrepaidExpenseCurrentAndNoncurrent,,,,,,8276000.000,,,,4133000.000,,,,6421000.000,
PrepaidInsurance,,,,,,3808000.000,,,,2640000.000,,,,2270000.000,
PrepaidTaxes,,,,,,,,,,,,,,407000.000,
PropertyPlantAndEquipmentGross,228769000.000,202606000.000,202693000.000,208056000.000,209925000.000,271247000.000,274641000.000,298684000.000,303843000.000,460157000.000,469961000.000,463859000.000,595895000.000,588113000.000,593157000.000
PropertyPlantAndEquipmentNet,179730000.000,145618000.000,148434000.000,147808000.000,147415000.000,182545000.000,185191000.000,190414000.000,191104000.000,321251000.000,324342000.000,320493000.000,422006000.000,412170000.000,410154000.000
SalesAndExciseTaxPayableCurrent,,,,,,7203000.000,7723000.000,8067000.000,8483000.000,5335000.000,5673000.000,6048000.000,6613000.000,6329000.000,6899000.000
StockholdersEquity,174780000.000,,,,,,,,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,233352000.000,233591000.000,231352000.000,230129000.000,-27094000.000,-27438000.000,,,,,,,,
Supplies,,,,,,,,,,,,,,1206000.000,
UnrecognizedTaxBenefits,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
