,2011-06-30,2011-09-30
AmortizationOfAcquiredIntangibleAssets,17419.000,17649.000
AmortizationOfIntangibleAssets,294021.000,297883.000
ComprehensiveIncomeNetOfTax,3467591.000,4687997.000
CostOfGoodsSold,6257536.000,8313539.000
Depreciation,23938.000,26663.000
EarningsPerShareBasic,0.130,0.180
EarningsPerShareDiluted,0.130,0.180
ForeignCurrencyTransactionGainLossBeforeTax,,-7410.000
GainLossOnDerivativeInstrumentsNetPretax,99780.000,0.000
GainLossOnDispositionOfProperty,-150542.000,0.000
GrossProfit,4506438.000,5875036.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3788899.000,5355612.000
IncomeTaxExpenseBenefit,959475.000,1369648.000
InterestExpense,13956.000,14138.000
InterestIncomeOperating,1500.000,1686.000
NetIncomeLoss,2829424.000,3985964.000
NonoperatingIncomeExpense,-63218.000,-19862.000
OperatingExpenses,654321.000,499562.000
OperatingIncomeLoss,3852117.000,5375474.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,638167.000,702033.000
OtherGeneralAndAdministrativeExpense,239333.000,117891.000
ProvisionForDoubtfulAccounts,17411.000,609.000
ResearchAndDevelopmentExpense,23243.000,0.000
Revenues,9506484.000,13253911.000
SalesRevenueNet,9506484.000,13253911.000
SellingExpense,38956.000,38867.000
WeightedAverageNumberOfDilutedSharesOutstanding,22336296.000,22355527.000
WeightedAverageNumberOfSharesOutstandingBasic,22336296.000,22355527.000
