,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AssetRetirementObligation,,,,,470247.000,474975.000,483733.000,488866.000,,,,,,,,,,,,,,,,
AssetRetirementObligationsNoncurrent,448083.000,452691.000,460791.000,465519.000,470247.000,474975.000,483733.000,488866.000,493999.000,491037.000,500803.000,506214.000,511625.000,517036.000,522447.000,528266.000,534085.000,539904.000,545723.000,551769.000,557813.000,560950.000,572433.000,578961.000
Assets,6097201.000,6030262.000,5859912.000,5698334.000,5645248.000,5630347.000,5553686.000,5446568.000,5369489.000,5306492.000,5211743.000,5177158.000,5203057.000,5076900.000,4895144.000,4756519.000,4638014.000,3619174.000,2315626.000,2224741.000,1943456.000,1897055.000,1869119.000,1808705.000
AssetsCurrent,400552.000,416223.000,332595.000,237242.000,261188.000,332120.000,334657.000,292112.000,285803.000,297736.000,258735.000,260791.000,386014.000,329688.000,218055.000,123382.000,133983.000,143869.000,116310.000,80831.000,100602.000,165154.000,163277.000,124120.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,,,,25241170.000,,,,25517605.000,,,,25801988.000,,,,,,,,,
CapitalizedCostsAssetRetirementCosts,,,,,,,347904.000,,,,348608.000,,,,348608.000,,,,,,,,,
CapitalizedCostsOilAndGasProducingActivitiesGross,,,,,,,30460199.000,,,,30470613.000,,,,30479077.000,,,,,,,,,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,,,,5219029.000,,,,4953008.000,,,,4677089.000,,,,,,,,,
CapitalizedCostsProvedProperties,,,,,,,30112295.000,,,,30122005.000,,,,30130469.000,,,,,,,,,
Cash,5208.000,40537.000,,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,16958.000,5112.000,4073.000,54130.000,61879.000,45969.000,2847.000,4898.000,5596.000,11319.000,3829.000,37117.000,3022.000,3148.000,3518.000,3496.000,21164.000,8059.000,1624.000,22246.000,12266.000,13252.000
DueFromAffiliateCurrent,382676.000,359840.000,305598.000,191785.000,254581.000,272922.000,265177.000,236009.000,271318.000,279696.000,248627.000,243457.000,374666.000,283548.000,210521.000,114219.000,122113.000,129685.000,88137.000,63427.000,89062.000,132422.000,149300.000,108587.000
DueToAffiliateCurrent,82478.000,83080.000,67366.000,104239.000,79742.000,61781.000,73260.000,99028.000,67981.000,69681.000,59025.000,103336.000,70581.000,65893.000,60924.000,83591.000,88808.000,63370.000,40856.000,38736.000,64532.000,41727.000,37188.000,51052.000
LiabilitiesAndStockholdersEquity,6097201.000,6030262.000,5859912.000,5698334.000,5645248.000,5630347.000,5553686.000,5446568.000,5369489.000,5306492.000,5211743.000,5177158.000,5203057.000,5076900.000,4895144.000,4756519.000,4638014.000,3619174.000,2315626.000,2224741.000,1943456.000,1897055.000,1869119.000,1808705.000
LiabilitiesCurrent,82478.000,83080.000,67366.000,104239.000,79742.000,61781.000,73260.000,99028.000,67981.000,69681.000,59025.000,103336.000,70581.000,65893.000,60924.000,83591.000,88808.000,63370.000,40856.000,38736.000,64532.000,41727.000,37188.000,51052.000
OilAndGasPropertyFullCostMethodDepletion,24732475.000,24817104.000,,,,,,,,,,,,,,,,,,,,,,
OilAndGasPropertyFullCostMethodGross,30429124.000,30431143.000,30430171.000,30435485.000,30453492.000,30455904.000,30460199.000,30467609.000,30467609.000,30464295.000,30470613.000,30481503.000,30484663.000,30484758.000,30479077.000,30488304.000,30502388.000,30502388.000,30502698.000,30504267.000,30504461.000,30506299.000,30507068.000,30507504.000
OilAndGasPropertyFullCostMethodNet,5696649.000,5614039.000,5527317.000,5461092.000,5384060.000,5298227.000,5219029.000,5154456.000,5083686.000,5008756.000,4953008.000,4916367.000,4817043.000,4747212.000,4677089.000,4633137.000,4504031.000,3475305.000,2199316.000,2143910.000,1842854.000,1731901.000,1705842.000,1684585.000
PartnersCapital,5566640.000,5494491.000,5331755.000,5128576.000,5095259.000,5093591.000,4996693.000,4858674.000,4807509.000,4745774.000,4651915.000,4567608.000,4620851.000,4493971.000,4311773.000,4144662.000,4015121.000,3015900.000,1729047.000,1634236.000,1321111.000,1294378.000,1259498.000,1178692.000
PartnersCapitalAccountDistributionPerUnitOfLimitedPartnerInterest,,,47.520,,,,,,,,,,,,,,,,,,,,,
PrepaidTaxes,12668.000,15846.000,10039.000,40345.000,2534.000,5068.000,7601.000,10134.000,11638.000,13142.000,4512.000,6015.000,7519.000,9023.000,4512.000,6015.000,8352.000,10688.000,7009.000,9345.000,9916.000,10486.000,1711.000,2281.000
