,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,,50000.000,330000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,6743176.000,,
DeferredIncomeTaxExpenseBenefit,,,171353.000,,
Depreciation,,,54696.000,,
DividendsPreferredStock,44082.000,21801.000,11553.000,21831.000,11552.000
DividendsPreferredStockCash,,,11553.000,,
EarningsPerShareBasicAndDiluted,0.150,0.060,0.190,0.110,0.080
EquipmentExpense,42188.000,55722.000,49152.000,51127.000,49950.000
FeesAndCommissionsDepositorAccounts,12589.000,15208.000,18798.000,20499.000,19413.000
FeesAndCommissionsMortgageBanking,47322.000,108384.000,162828.000,34039.000,77165.000
GainLossOnSalesOfLoansNet,,,162828.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,309556.000,176973.000,519300.000,340948.000,228447.000
IncomeTaxExpenseBenefit,,,171353.000,-111298.000,-78700.000
IncomeTaxesPaidNet,,,0.000,,
IncreaseDecreaseInDeposits,,,4096103.000,,
IncreaseDecreaseInOtherOperatingAssets,,,-207818.000,,
IncreaseDecreaseInOtherOperatingLiabilities,,,-162495.000,,
InformationTechnologyAndDataProcessing,60560.000,57379.000,59002.000,58039.000,63178.000
InterestAndDividendIncomeOperating,1564788.000,1582078.000,1621427.000,1718942.000,1745511.000
InterestAndDividendIncomeSecurities,24811.000,22472.000,25696.000,25252.000,24301.000
InterestAndFeeIncomeLoansAndLeases,1534244.000,1554666.000,1592317.000,1690514.000,1713893.000
InterestExpense,313877.000,301195.000,227621.000,223390.000,238608.000
InterestExpenseDeposits,313877.000,301195.000,227557.000,223390.000,238608.000
InterestIncomeExpenseAfterProvisionForLoanLoss,1235911.000,1175883.000,1373806.000,1445552.000,1176903.000
InterestIncomeExpenseNet,1250911.000,1280883.000,1393806.000,1495552.000,1506903.000
InterestIncomeFederalFundsSold,5733.000,4940.000,3414.000,3176.000,7317.000
InterestPaidNet,,,229396.000,,
LaborAndRelatedExpense,643368.000,729641.000,761670.000,640169.000,653234.000
LoanProcessingFee,,37223.000,69012.000,38044.000,48091.000
MarketingAndAdvertisingExpense,44697.000,29276.000,42594.000,47874.000,81712.000
NetCashProvidedByUsedInFinancingActivities,,,4084550.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,4084550.000,,
NetCashProvidedByUsedInInvestingActivities,,,-267529.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-267529.000,,
NetCashProvidedByUsedInOperatingActivities,,,2926155.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,2926155.000,,
NetIncomeLoss,309556.000,176973.000,347947.000,229650.000,149747.000
NetIncomeLossAvailableToCommonStockholdersBasic,261374.000,108978.000,336394.000,207819.000,138195.000
NoninterestExpense,1206519.000,1317461.000,1338495.000,1216230.000,1248164.000
NoninterestIncome,280164.000,318551.000,483989.000,111626.000,299708.000
OccupancyNet,125583.000,145294.000,119731.000,114936.000,122137.000
OperatingLeasesRentExpenseNet,,,,67000.000,66000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,,,-4292.000,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,2333.000,-1540.000
OtherComprehensiveIncomeLossNetOfTax,,,,210152.000,136655.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,332102.000,,
OtherNoninterestExpense,144207.000,156963.000,95040.000,83059.000,102264.000
OtherNonoperatingIncome,220253.000,8808.000,180572.000,30130.000,30031.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,,,11553.000,,
PaymentsToAcquireInvestments,,,1001000.000,,
PaymentsToAcquireProductiveAssets,,,10455.000,,
PreferredStockAccretionOfRedemptionDiscount,4100.000,46194.000,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,1000000.000,,
ProceedsFromSaleOfLoansHeldForSale,,,-4564400.000,,
ProceedsFromSaleOfLoansReceivable,,,7012578.000,,
ProfessionalFees,145916.000,105963.000,117034.000,159267.000,102328.000
ProvisionForLoanAndLeaseLosses,,,20000.000,,
ProvisionForLoanLossesExpensed,15000.000,105000.000,20000.000,50000.000,330000.000
