,2011-09-30
CostOfRevenue,139351.000
DerivativeGainLossOnDerivativeNet,130413.000
EarningsPerShareBasicAndDiluted,0.000
GrossProfit,172649.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,-270957.000
InterestExpenseDebt,5819.000
NetIncomeLoss,-150782.000
OperatingExpenses,443606.000
OtherNonoperatingAssetRelatedIncome,-4419.000
OtherNonoperatingIncomeExpense,120175.000
Revenues,312000.000
SalariesWagesAndOfficersCompensation,327319.000
SalesRevenueNet,312000.000
SellingGeneralAndAdministrativeExpense,116287.000
WeightedAverageNumberOfSharesOutstandingBasic,126359619.000
