,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-25836.000,,
CostOfServices,167261.000,169593.000,2617.000,239.000,694.000
DepreciationDepletionAndAmortization,,,3028.000,,
DerivativeGainLossOnDerivativeNet,,,,,-70950.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000
GeneralAndAdministrativeExpense,38267.000,19803.000,15398.000,248241.000,50244.000
GrossProfit,228036.000,215474.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,48718.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-9028.000,50014.000,-96883.000,-331906.000,-115862.000
IncomeTaxExpenseBenefit,0.000,40523.000,154.000,-3276.000,-169.000
IncomeTaxesPaid,,,0.000,,
IncreaseDecreaseInAccountsAndOtherReceivables,,,-2409.000,,
IncreaseDecreaseInAccountsPayable,,,15181.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,6964.000,,
IncreaseDecreaseInAccruedLiabilities,,,-6186.000,,
InterestExpense,906.000,1296.000,1986.000,3676.000,33768.000
InterestPaid,,,1661.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,12000.000,,
LeaseAndRentalExpense,13275.000,14025.000,10191.000,9842.000,10181.000
NetCashProvidedByUsedInFinancingActivities,,,44609.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,44609.000,,
NetCashProvidedByUsedInOperatingActivities,,,-70445.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-70445.000,,
NetIncomeLoss,-6856.000,8195.000,-99023.000,-332306.000,-220411.000
OfficersCompensation,36000.000,36000.000,,,
OperatingExpenses,,,118865.000,334081.000,116169.000
OtherCostAndExpenseOperating,42500.000,,,,
OtherSalesRevenueNet,123180.000,196115.000,953.000,,
ProceedsFromConvertibleDebt,,,45000.000,,
ProceedsFromRepaymentsOfShortTermDebt,,,-391.000,,
ProfessionalFees,36088.000,34791.000,60197.000,42264.000,20514.000
Revenues,395297.000,385067.000,21982.000,2175.000,307.000
SalariesAndWages,56002.000,41160.000,12600.000,15995.000,17550.000
SalesRevenueNet,395297.000,385067.000,21982.000,2175.000,307.000
SalesRevenueServicesGross,272117.000,188952.000,21029.000,2175.000,307.000
SellingExpense,14932.000,19681.000,17862.000,17500.000,16986.000
WeightedAverageNumberOfDilutedSharesOutstanding,61721645.000,61721645.000,66259423.000,70432634.000,71853680.000
WeightedAverageNumberOfSharesOutstandingBasic,61721645.000,61721645.000,66259423.000,70432634.000,71853680.000
