,2011-12-31
AmortizationOfDebtDiscountPremium,20498.000
AmortizationOfIntangibleAssets,40790.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-133464.000
ComprehensiveIncomeNetOfTax,-1125928.000
EarningsPerShareBasicAndDiluted,-0.020
EffectOfExchangeRateOnCashAndCashEquivalents,12244.000
ForeignCurrencyTransactionGainLossBeforeTax,-23554.000
GainLossOnDerivativeInstrumentsNetPretax,-26524.000
GeneralAndAdministrativeExpense,441387.000
IncreaseDecreaseInAccountsPayable,63532.000
IncreaseDecreaseInDueToRelatedParties,57808.000
IncreaseDecreaseInOtherCurrentAssets,-34488.000
InterestExpense,20498.000
IssuanceOfStockAndWarrantsForServicesOrClaims,561800.000
NetCashProvidedByUsedInFinancingActivities,1256000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1256000.000
NetCashProvidedByUsedInInvestingActivities,-1000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1000000.000
NetCashProvidedByUsedInOperatingActivities,-401708.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-401708.000
NetIncomeLoss,-1138172.000
NonoperatingIncomeExpense,-70576.000
OfficersCompensation,467504.000
OperatingExpenses,1067596.000
OperatingIncomeLoss,-1067596.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,12244.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,12244.000
PaymentsToAcquireIntangibleAssets,1000000.000
ProceedsFromConvertibleDebt,42500.000
ProceedsFromIssuanceOfCommonStock,213500.000
ProfessionalFees,117915.000
StockIssuedDuringPeriodValueNewIssues,1213500.000
StockIssuedDuringPeriodValueOther,200000.000
UnrealizedGainLossOnDerivatives,26524.000
