,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,14523000.000,14896000.000,16240000.000,13075000.000,15998000.000,15057000.000,11061000.000,7929000.000,9126000.000,10244000.000,9705000.000,9485000.000,10906000.000,11536000.000,12796000.000,9282000.000,9883000.000,11299000.000,11618000.000,8575000.000,9968000.000,12127000.000,11882000.000,9528000.000
AccountsPayableCurrent,,,,,6426000.000,5201000.000,2797000.000,2779000.000,2710000.000,2592000.000,1452000.000,4264000.000,4196000.000,3616000.000,3850000.000,3634000.000,2930000.000,3064000.000,2671000.000,3018000.000,3207000.000,3472000.000,2614000.000,3661000.000
AccountsPayableFairValueDisclosure,,,,,,,,2779000.000,2710000.000,2592000.000,1452000.000,4264000.000,4196000.000,3616000.000,3850000.000,3634000.000,2930000.000,3064000.000,2671000.000,3018000.000,3207000.000,3472000.000,2614000.000,
AccountsReceivableFairValueDisclosure,,,,,,,,9528000.000,10741000.000,10676000.000,8534000.000,12717000.000,12281000.000,11640000.000,8747000.000,12167000.000,13073000.000,11605000.000,8760000.000,11875000.000,12386000.000,13040000.000,10347000.000,
AccountsReceivableGross,,,,,17450000.000,17212000.000,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,17630000.000,16625000.000,14246000.000,15527000.000,17450000.000,17212000.000,8480000.000,9528000.000,10741000.000,10676000.000,8534000.000,12717000.000,12281000.000,11640000.000,8747000.000,12167000.000,13073000.000,11605000.000,8760000.000,11875000.000,12386000.000,13040000.000,10347000.000,12988000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,563000.000,764000.000,439000.000,483000.000,383000.000,544000.000,378000.000,448000.000,393000.000,554000.000,266000.000,437000.000,368000.000,541000.000,253000.000,436000.000,389000.000,606000.000,300000.000,498000.000
AccruedIncomeTaxesCurrent,,1436000.000,1326000.000,448000.000,277000.000,305000.000,6000.000,,,,,,,,,,,,,,,,,
AccruedInsuranceCurrent,,,,,366000.000,313000.000,305000.000,257000.000,233000.000,248000.000,243000.000,238000.000,226000.000,215000.000,217000.000,232000.000,227000.000,250000.000,244000.000,186000.000,156000.000,167000.000,233000.000,179000.000
AccruedMarketingCostsCurrent,,,,,,,,,,,,,138000.000,204000.000,,,,,,,,194000.000,140000.000,112000.000
AccruedProfessionalFeesCurrent,,,,,,,189000.000,221000.000,,,86000.000,235000.000,81000.000,147000.000,231000.000,411000.000,100000.000,98000.000,75000.000,228000.000,20000.000,,219000.000,211000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,121462000.000,116709000.000,118026000.000,118875000.000,117236000.000,114964000.000,51767000.000,49975000.000,50748000.000,51329000.000,52086000.000,52946000.000,53805000.000,54699000.000,55564000.000,56426000.000,57203000.000,58073000.000,57714000.000,58623000.000,59526000.000,60162000.000,61071000.000,61319000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,12784000.000,10666000.000,11494000.000,12359000.000,11567000.000,12468000.000,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,55153000.000,55153000.000,55125000.000,55125000.000,55203000.000,55203000.000,55203000.000,55203000.000,55265000.000,55265000.000,55265000.000,55265000.000,55342000.000,55342000.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,55342000.000,55342000.000,55422000.000,55422000.000,55422000.000,55422000.000,55515000.000,55515000.000,55515000.000,55515000.000
AllowanceForDoubtfulAccountsReceivable,,,,,331000.000,318000.000,216000.000,216000.000,163000.000,139000.000,128000.000,139000.000,176000.000,130000.000,78000.000,86000.000,101000.000,82000.000,87000.000,78000.000,71000.000,70000.000,70000.000,70000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,401000.000,,,,,,,,,,,,,,,,,,,,,
Assets,155927000.000,157934000.000,141526000.000,138041000.000,140246000.000,142414000.000,150183000.000,134247000.000,136645000.000,121545000.000,121678000.000,123792000.000,126519000.000,129116000.000,131535000.000,130402000.000,132636000.000,135300000.000,134792000.000,133949000.000,136769000.000,141878000.000,143980000.000,145272000.000
AssetsCurrent,62967000.000,63779000.000,47425000.000,43901000.000,46319000.000,48544000.000,90595000.000,76618000.000,78901000.000,63515000.000,63611000.000,65869000.000,68702000.000,71637000.000,74180000.000,73119000.000,75292000.000,78016000.000,76909000.000,75732000.000,79140000.000,73737000.000,59175000.000,59227000.000
AssetsHeldForSaleOtherNoncurrent,2419000.000,,,,,,,430000.000,430000.000,529000.000,532000.000,532000.000,532000.000,,,,,,,,,,,
AssetsHeldForSalePropertyPlantAndEquipment,,6661000.000,6649000.000,6649000.000,6649000.000,6244000.000,1965000.000,,,,,,,,,,,,,,,,,
AssetsNoncurrent,34654000.000,43060000.000,42974000.000,43082000.000,42718000.000,42448000.000,25861000.000,24256000.000,24252000.000,24333000.000,24315000.000,24295000.000,24291000.000,24344000.000,24341000.000,24337000.000,24333000.000,,,,,,,
AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,24332000.000,24332000.000,24332000.000,24332000.000,35032000.000,51732000.000,53332000.000
BuildingsAndImprovementsGross,40387000.000,32148000.000,32255000.000,32542000.000,32341000.000,32836000.000,20521000.000,20521000.000,20521000.000,20521000.000,20523000.000,20523000.000,20714000.000,20906000.000,20906000.000,20907000.000,21028000.000,21228000.000,21231000.000,21231000.000,22517000.000,22541000.000,22541000.000,22541000.000
BusinessAcquisitionContingentConsiderationAtFairValueCurrent,,,,,732000.000,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,5149000.000,8533000.000,10081000.000,4155000.000,5178000.000,7030000.000,63777000.000,50064000.000,52736000.000,36591000.000,38753000.000,35049000.000,37591000.000,41862000.000,45570000.000,41155000.000,43005000.000,47904000.000,52347000.000,48058000.000,51300000.000,45371000.000,33153000.000,30113000.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,,,50064000.000,52736000.000,36591000.000,,,,,,,,,,,,,,
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,50064000.000,52736000.000,36591000.000,38753000.000,35049000.000,37591000.000,41862000.000,45570000.000,41155000.000,43005000.000,47904000.000,52347000.000,48058000.000,51300000.000,45371000.000,33153000.000,
ConstructionInProgressGross,1483000.000,1122000.000,1477000.000,1350000.000,2215000.000,2103000.000,1442000.000,1686000.000,2003000.000,2558000.000,2588000.000,1140000.000,598000.000,594000.000,909000.000,1140000.000,1478000.000,1749000.000,1567000.000,2116000.000,455000.000,873000.000,1098000.000,783000.000
DebtCurrent,,,,,,,1000000.000,1000000.000,,,,,,,,,,,,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,-2374000.000,,,,2559000.000,,,,2625000.000,,,,,,,,,
DeferredTaxAssetsInventory,,,,,,,953000.000,,,,932000.000,,,,835000.000,,,,538000.000,,,,507000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-3491000.000,,,,-4407000.000,,,,-4876000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,2691000.000,,,,2493000.000,,,,2444000.000,,,,,,,,,
