,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AmortizationOfDebtDiscountPremium,,,,,125259.000
CashAndCashEquivalentsPeriodIncreaseDecrease,57935.000,,,,15891.000
DebtConversionConvertedInstrumentAmount1,,,,,40787.000
Depreciation,,,9031.000,,6818.000
DepreciationAndAmortization,2213.000,,,,6818.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,0.000,0.000,0.000
ExplorationExpense,20684.000,123402.000,57611.000,5370.000,6818.000
GainLossRelatedToLitigationSettlement,,,-29500.000,,
GeneralAndAdministrativeExpense,439841.000,166887.000,47340.000,121115.000,78545.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,20728.000,,,,-20032.000
IncreaseDecreaseInCustomerDeposits,,,,,300.000
IncreaseDecreaseInInterestAndDividendsReceivable,,,,,-14167.000
IncreaseDecreaseInPrepaidExpense,20200.000,,,,
InterestExpense,23942.000,98792.000,-136618.000,485944.000,158059.000
InterestIncomeDomesticDeposits,,349.000,,,
InterestPaid,1875.000,,,,2500.000
NetCashProvidedByUsedInFinancingActivities,140000.000,,,,-275000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,140000.000,,,,-275000.000
NetCashProvidedByUsedInInvestingActivities,,,,,433935.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,433935.000
NetCashProvidedByUsedInOperatingActivities,-82065.000,,,,-143044.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-82065.000,,,,-143044.000
NetIncomeLoss,-484467.000,-388732.000,-211450.000,-339542.000,172195.000
OperatingExpenses,460525.000,290289.000,104951.000,126485.000,85363.000
OperatingIncomeLoss,,,-104332.000,,
OtherIncome,,,,,2500.000
OtherNonoperatingExpense,23942.000,98443.000,-107118.000,427293.000,-257558.000
ProceedsFromIssuanceOfCommonStock,140000.000,,,,
RepaymentsOfNotesPayable,,,,,275000.000
Revenues,,,619.000,,
SalesRevenueNet,,,619.000,,
ShareBasedCompensation,359261.000,,,,
StockIssuedDuringPeriodSharesIssuedForCash,8730945.000,,,,
StockIssuedDuringPeriodSharesIssuedForServices,13000000.000,,,,
StockIssuedDuringPeriodValueIssuedForCash,140000.000,,,,
StockIssuedDuringPeriodValueIssuedForServices,260000.000,,,,
