,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CommonStockSharesOutstanding,24750000.000,25287500.000,25287500.000,25477500.000,24750000.000,25477500.000,25477500.000,25477500.000,25477500.000,25477500.000,25477500.000,28477500.000,50079156.000,50079156.000,25477500.000,50079156.000,50079156.000,62129156.000,13532915.000,13532915.000,14837915.000,15547915.000
CommonStockValue,24750.000,25287.000,25288.000,25478.000,25478.000,25478.000,25478.000,25478.000,25478.000,25478.000,25478.000,28478.000,,50080.000,25478.000,50080.000,50080.000,62080.000,13534.000,14838.000,14838.000,15548.000
ConvertibleDebtNoncurrent,,,,,,,,,,,,,,,,,,,,,,25000.000
ConvertibleLongTermNotesPayable,,,,,,,,,,,,,,,,,,,,9115.000,,
ConvertibleNotesPayable,,,,,,,,,,,,,,,,,,,,9115.000,,
ConvertibleSubordinatedDebt,,,,,,,,,,,,,,,,,,,,,23420.000,56784.000
CustomerAdvancesAndDeposits,,,,,,,,,,,,,,,,22376.000,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,,,,,,,-786.000,-13807.000
DeferredLongTermLiabilityCharges,,,,,,,,,,,,,,,,,,,,9115.000,,
DeferredTaxAssetsGross,,,,,141951.000,,,,217875.000,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,158701.000,,,,234625.000,,,,,,,,459403.000,,,,459403.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,141951.000,,,,234625.000,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,-16750.000,,,,-16750.000,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,49683.000,,,,76256.000,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,,,,,,,,,,,260947.000,,,,260947.000,
DepositAssets,1090.000,1090.000,1090.000,1090.000,1090.000,1090.000,1090.000,1090.000,1090.000,1090.000,1370.000,1370.000,,,1370.000,,,,,,,
Deposits,,,,,,,,,,,,,,-280.000,,,,,,,,
DueToOtherRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,56784.000
DueToRelatedPartiesCurrent,,,,,,,,,,,,,,,,,4500.000,,,,,
FinancialLiabilitiesFairValueDisclosure,,,,,,,,,,26591.000,26591.000,,,,26591.000,,,,,,,
Liabilities,,,,,,21453.000,28421.000,31694.000,104269.000,118805.000,132896.000,87729.000,,,132896.000,,,,,73268.000,170016.000,251665.000
LiabilitiesAndStockholdersEquity,18673.000,23276.000,15462.000,10299.000,10395.000,8651.000,7221.000,5344.000,24570.000,15110.000,7405.000,12236.000,,4998.000,7405.000,19382.000,9213.000,20103.000,8804.000,14306.000,11999.000,167661.000
LiabilitiesCurrent,4510.000,4000.000,3650.000,6000.000,14210.000,6432.000,8312.000,11484.000,83958.000,98395.000,132896.000,87729.000,,15674.000,132896.000,43569.000,42298.000,50617.000,58701.000,64153.000,146596.000,169881.000
LiabilitiesNoncurrent,,,,,,,,,,,,,,,,,,,,,23420.000,81784.000
LineOfCredit,,,,,,,,,,20410.000,20511.000,20615.000,20615.000,20410.000,20511.000,,,,,,,
LongTermDebt,,,,4500.000,9236.000,20003.000,25361.000,25814.000,92082.000,,,,,,,,,,,,,
LongTermNotesPayable,,,,,,15021.000,20109.000,20210.000,20311.000,20410.000,,,,,,,,,,,,
NotesAndLoansPayable,,,,,,,,,,,92555.000,,,,92555.000,,4500.000,,,,4500.000,4500.000
NotesPayableCurrent,,,,4500.000,9236.000,4982.000,5252.000,5604.000,71771.000,60305.000,92556.000,78337.000,,4500.000,92556.000,4500.000,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,,,,,,,,4500.000,4500.000,4500.000,,
NotesPayableRelatedPartiesNoncurrent,,,,,,,,,,,,,,,,,,,,,23420.000,56784.000
OperatingLossCarryforwardsValuationAllowance,,,,,,,,,,,,,,,,,-260947.000,,,,-260947.000,
PrepaidExpenseCurrent,,,,,,,,,,,,,,,,,,,,12165.000,2934.000,86763.000
PrepaidExpenseNoncurrent,,,,,,,,,,,,,,,,,,,,,8231.000,62911.000
PropertyPlantAndEquipmentGross,,,8614.000,8614.000,8614.000,8614.000,8614.000,8614.000,8614.000,8614.000,8614.000,8614.000,8614.000,8614.000,8614.000,8614.000,8614.000,8614.000,8614.000,8614.000,8614.000,8614.000
PropertyPlantAndEquipmentNet,5803.000,6821.000,6390.000,5959.000,5528.000,5098.000,4667.000,4236.000,3805.000,3374.000,2943.000,2512.000,,1650.000,2943.000,1219.000,357.000,,,,,
RetainedEarningsAccumulatedDeficit,-109973.000,-116611.000,-129074.000,-150587.000,-158701.000,-167728.000,-176126.000,-181276.000,-234625.000,-295621.000,-317416.000,-308881.000,,-723154.000,-317416.000,-736665.000,-745563.000,-773497.000,-2693003.000,-2716062.000,-2851583.000,-2956088.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,,,,,,,,1666667.000,1666667.000,1666667.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,,,,,,,1666667.000,,1666667.000,1666667.000,1666667.000,2239763.000
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,,,,,,,,,,,,,0.060,0.060,0.060,0.060,0.060,0.090
StockholdersEquity,14163.000,19276.000,11812.000,4299.000,-3815.000,-12802.000,-21200.000,-26350.000,-79699.000,-103695.000,-125490.000,-75493.000,,-10676.000,-125490.000,-24187.000,-33085.000,-30514.000,-49897.000,-58962.000,-158017.000,-84004.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,-12802.000,-21200.000,-26350.000,-79699.000,-103695.000,-125491.000,-75493.000,,,-125491.000,,,,,-58962.000,-158017.000,-84004.000
WarrantsAndRightsOutstanding,,,,,,,,,,,,,,,,,1666667.000,1666667.000,1666667.000,1666667.000,1666667.000,2239763.000
