,2011-04-01,2011-07-01
AllocatedShareBasedCompensationExpenseNetOfTax,,4464000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,100000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,100000.000
ComprehensiveIncomeNetOfTax,,67143000.000
CostOfGoodsSold,157361000.000,151624000.000
CostOfRevenue,168250000.000,166645000.000
CostOfServices,10889000.000,15021000.000
EarningsPerShareBasic,1.090,0.890
EarningsPerShareDiluted,1.070,0.870
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,1454000.000
GeneralAndAdministrativeExpense,,41519000.000
GrossProfit,161771000.000,161793000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,95622000.000,89362000.000
IncomeTaxExpenseBenefit,13279000.000,21967000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,1103000.000
InterestAndDebtExpense,46000.000,
InterestExpenseDebt,,192000.000
InvestmentIncomeInterest,,1015000.000
InvestmentIncomeNet,826000.000,
NetIncomeLoss,,67395000.000
OperatingExpenses,66547000.000,72905000.000
OperatingIncomeLoss,95224000.000,88888000.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,15000.000
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,-207000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,-749000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,305000.000
OtherNonoperatingExpense,,349000.000
OtherNonoperatingIncomeExpense,-382000.000,
ProductWarrantyAccrualPayments,,2037000.000
ProductWarrantyAccrualPreexistingIncreaseDecrease,,-1518000.000
ProductWarrantyAccrualWarrantiesIssued,,4166000.000
ProfitLoss,82343000.000,
ResearchAndDevelopmentExpense,29787000.000,31386000.000
Revenues,330021000.000,328438000.000
SalesRevenueGoodsNet,313096000.000,302081000.000
SalesRevenueNet,330021000.000,328438000.000
SalesRevenueServicesNet,16925000.000,26357000.000
SellingGeneralAndAdministrativeExpense,36760000.000,
TreasuryStockAcquiredAverageCostPerShare,,44.910
TreasuryStockSharesAcquired,,177100000.000
TreasuryStockValueAcquiredCostMethod,,7959000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,9600000.000
WeightedAverageNumberOfDilutedSharesOutstanding,76606000.000,77063000.000
WeightedAverageNumberOfSharesOutstandingBasic,75409000.000,75960000.000
