,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,531000000.000,430000000.000,441000000.000,509000000.000,521000000.000,515000000.000,518000000.000,652000000.000,758000000.000,684000000.000,699000000.000,712000000.000,464000000.000,339000000.000,413000000.000,328000000.000,220000000.000,226000000.000,185000000.000,222000000.000,294000000.000
AccountsPayableOtherCurrent,,,,34000000.000,,,,37000000.000,,,,59000000.000,,,,30000000.000,,,,17000000.000,
AccountsPayableTradeCurrent,,,,209000000.000,,,,213000000.000,,,,215000000.000,,,,125000000.000,,,,64000000.000,
AccountsReceivableNet,,,,443000000.000,,,,536000000.000,,,,459000000.000,,,,312000000.000,,,,168000000.000,
AccountsReceivableNetCurrent,414000000.000,337000000.000,385000000.000,443000000.000,411000000.000,422000000.000,390000000.000,536000000.000,664000000.000,502000000.000,465000000.000,459000000.000,347000000.000,280000000.000,298000000.000,312000000.000,190000000.000,192000000.000,147000000.000,168000000.000,170000000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,54000000.000,,,,41000000.000,,,,41000000.000,,,,71000000.000,,,,15000000.000,
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,41000000.000,,,,0.000,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,139000000.000,169000000.000,283000000.000,349000000.000,223000000.000,264000000.000,259000000.000,301000000.000,217000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,4211000000.000,4498000000.000,4757000000.000,,5162000000.000,5378000000.000,5580000000.000,,5654000000.000,4870000000.000,4956000000.000,,5130000000.000,5340000000.000,5567000000.000,,2047000000.000,2184000000.000,2314000000.000,2455000000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,217000000.000,136000000.000,55000000.000,2000000.000,-1000000.000,-1000000.000,-1000000.000,-1000000.000,-1000000.000,-1000000.000,-1000000.000,-1000000.000,0.000,0.000,0.000,0.000,,,,,
AdditionalCollateralAggregateFairValue,,11000000.000,9000000.000,3000000.000,68000000.000,3000000.000,6000000.000,20000000.000,51000000.000,59000000.000,1000000.000,1000000.000,1000000.000,4000000.000,,1000000.000,,,,,
AdditionalPaidInCapitalCommonStock,5449000000.000,5458000000.000,5465000000.000,5487000000.000,5489000000.000,5499000000.000,5508000000.000,5516000000.000,5520000000.000,5544000000.000,5556000000.000,5562000000.000,5564000000.000,5572000000.000,6167000000.000,6164000000.000,6156000000.000,6697000000.000,6799000000.000,6803000000.000,7466000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,13000000.000,12000000.000,10000000.000,11000000.000,10000000.000,9000000.000,8000000.000,7000000.000,7000000.000,7000000.000,6000000.000,7000000.000,6000000.000,7000000.000,5000000.000,6000000.000,6000000.000,6000000.000,5000000.000,3000000.000,1000000.000
AssetRetirementObligation,,,,321000000.000,,,,364000000.000,,,202000000.000,201000000.000,,,,236000000.000,,,,107000000.000,
AssetRetirementObligationCurrent,,,,5000000.000,,,,6000000.000,,,3000000.000,3000000.000,,,,4000000.000,,,,7000000.000,
AssetRetirementObligationsNoncurrent,291000000.000,296000000.000,311000000.000,316000000.000,323000000.000,330000000.000,355000000.000,358000000.000,367000000.000,317000000.000,199000000.000,198000000.000,203000000.000,208000000.000,230000000.000,232000000.000,100000000.000,101000000.000,105000000.000,100000000.000,101000000.000
Assets,10269000000.000,9842000000.000,9583000000.000,9456000000.000,9404000000.000,9483000000.000,9523000000.000,8429000000.000,8637000000.000,8018000000.000,8244000000.000,8798000000.000,8103000000.000,7962000000.000,10907000000.000,8350000000.000,8140000000.000,7862000000.000,7446000000.000,7264000000.000,7910000000.000
AssetsCurrent,1684000000.000,1213000000.000,887000000.000,772000000.000,680000000.000,716000000.000,694000000.000,922000000.000,961000000.000,877000000.000,1005000000.000,1869000000.000,1087000000.000,1067000000.000,937000000.000,850000000.000,1563000000.000,1395000000.000,909000000.000,754000000.000,428000000.000
AssetsHeldForSaleCurrent,,,,,,,,,,,184000000.000,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,573000000.000,,,16000000.000,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,1000000.000,773000000.000,132000000.000,127000000.000,70000000.000,40000000.000,1056000000.000,8000000.000,7000000.000,8000000.000,0.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,,,184000000.000,,,,,,,,,,
BankOverdrafts,,,,34000000.000,,,,35000000.000,,,,0.000,,,,,,,,,
BusinessCombinationAcquiredReceivablesFairValue,,,,,,,,,,,,,,,75000000.000,80000000.000,,,,80000000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,,,,3418000000.000,3430000000.000,,,,3490000000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,,,,,51000000.000,51000000.000,,,,51000000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,,,,,,3000000.000,3000000.000,,,,3000000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,,,,,,,,,90000000.000,104000000.000,,,,104000000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,,,,,,,,,,,,,,77000000.000,74000000.000,,,,74000000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesCurrent,,,,,,,,,,,,,,,34000000.000,692000000.000,,,,752000000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,,,,646000000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,,,,,,,,,,,14000000.000,12000000.000,,,,12000000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,,,,1859000000.000,1883000000.000,,,,1943000000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,1559000000.000,1547000000.000,,,,1547000000.000,
