,2011-11-30
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,0.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,0.000
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,0.000
EarningsPerShareDiluted,0.000
ExplorationAbandonmentAndImpairmentExpense,0.000
GainLossOnSaleOfOilAndGasProperty,372499.000
GainsLossesOnExtinguishmentOfDebt,0.000
GeneralAndAdministrativeExpense,47091.000
IncomeLossFromContinuingOperations,14470.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,14470.000
IncomeLossFromContinuingOperationsPerDilutedShare,0.000
IncomeLossFromDiscontinuedOperationsNetOfTax,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000
IncomeTaxExpenseBenefit,0.000
InterestExpense,25238.000
InvestmentIncomeInterest,1800.000
LegalFees,73923.000
MarketingExpense,0.000
NetIncomeLoss,14470.000
OperatingExpenses,-111831.000
OperatingIncomeLoss,111831.000
ProfessionalFees,23746.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,56391.000
SalariesAndWages,85700.000
WeightedAverageNumberOfDilutedSharesOutstanding,80969502.000
