,2014-02-02,2015-02-01,2016-01-31,2017-01-29
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,65000000.000,,
GrossProfit,2472000000.000,2558000000.000,2456000000.000,2532000000.000
ImpairmentOfIntangibleAssetsFinitelived,,,671000000.000,3000000.000
IncomeLossFromContinuingOperations,-209000000.000,-4000000.000,1326000000.000,204000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-171000000.000,29000000.000,237000000.000,338000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-147000000.000,52000000.000,241000000.000,343000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,24000000.000,23000000.000,4000000.000,5000000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-1.250,-0.020,,
IncomeLossFromContinuingOperationsPerBasicShare,-1.250,-0.020,6.730,1.020
IncomeLossFromContinuingOperationsPerDilutedShare,-1.250,-0.020,6.590,1.010
IncomeLossFromDiscontinuedOperationsNetOfTax,-9000000.000,7000000.000,146000000.000,-8000000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,-0.050,0.040,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.050,0.040,0.740,-0.040
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.050,0.040,0.730,-0.040
IncomeTaxExpenseBenefit,62000000.000,56000000.000,-1085000000.000,139000000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,113000000.000,27000000.000,-1007000000.000,-1000000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,-2000000.000,-2000000.000,-1000000.000,-1000000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-51000000.000,18000000.000,84000000.000,120000000.000
IncomeTaxReconciliationNondeductibleExpense,,,14000000.000,
IncomeTaxReconciliationNondeductibleExpenseRestructuringCharges,,,,1000000.000
IncomeTaxReconciliationOtherReconcilingItems,-1000000.000,4000000.000,1000000.000,5000000.000
IncomeTaxReconciliationRepatriationOfForeignEarnings,0.000,0.000,10000000.000,4000000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-5000000.000,2000000.000,13000000.000,13000000.000
IncomeTaxesPaidNet,8000000.000,39000000.000,16000000.000,13000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-64000000.000,1000000.000,-14000000.000,-16000000.000
IncreaseDecreaseInInventories,101000000.000,71000000.000,38000000.000,62000000.000
IncreaseDecreaseInOtherCurrentAssets,,-18000000.000,-11000000.000,-3000000.000
IncreaseDecreaseInOtherNoncurrentAssets,,,,2000000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,8000000.000,5000000.000,-186000000.000,-9000000.000
IncreaseDecreaseInReceivables,68000000.000,90000000.000,63000000.000,38000000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,4297000.000,2615000.000
InterestExpense,528000000.000,461000000.000,394000000.000,269000000.000
InterestPaidNet,527000000.000,456000000.000,397000000.000,296000000.000
LeaseAndRentalExpense,,,146000000.000,154000000.000
NetCashProvidedByUsedInFinancingActivities,-474000000.000,-404000000.000,-962000000.000,-687000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-474000000.000,-404000000.000,-962000000.000,-687000000.000
NetCashProvidedByUsedInInvestingActivities,820000000.000,84000000.000,726000000.000,-21000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,820000000.000,84000000.000,726000000.000,-21000000.000
NetCashProvidedByUsedInOperatingActivities,-367000000.000,295000000.000,422000000.000,513000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-367000000.000,295000000.000,422000000.000,513000000.000
NetIncomeLoss,-218000000.000,3000000.000,1472000000.000,196000000.000
OperatingExpenses,1984000000.000,1940000000.000,1720000000.000,1741000000.000
OperatingIncomeLoss,488000000.000,618000000.000,736000000.000,791000000.000
OperatingLeasesRentExpenseNet,142000000.000,152000000.000,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-13000000.000,-13000000.000,12000000.000,1000000.000
OtherNonoperatingIncomeExpense,-20000000.000,3000000.000,-1000000.000,
OtherOperatingActivitiesCashFlowStatement,3000000.000,,-4000000.000,-11000000.000
OtherOperatingIncomeExpenseNet,-1000000.000,,,
PaymentsForRepurchaseOfCommonStock,,52000000.000,71000000.000,34000000.000
PaymentsForRestructuring,-4000000.000,,,
PaymentsOfDebtIssuanceCosts,34000000.000,21000000.000,6000000.000,19000000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,-3000000.000,,,
PaymentsToAcquireProductiveAssets,131000000.000,119000000.000,86000000.000,81000000.000
ProceedsFromContributionsFromParent,1039000000.000,,,
ProceedsFromDivestitureOfBusinesses,4000000.000,198000000.000,809000000.000,28000000.000
ProceedsFromIssuanceOfCommonStock,1039000000.000,,,
ProceedsFromIssuanceOfLongTermDebt,79000000.000,1270000000.000,287000000.000,
ProceedsFromIssuanceOfSeniorLongTermDebt,,,,1547000000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,,48000000.000,,
ProceedsFromLongTermLinesOfCredit,858000000.000,878000000.000,784000000.000,689000000.000
ProceedsFromPaymentsForOtherFinancingActivities,2000000.000,,2000000.000,-3000000.000
ProceedsFromSaleMaturityAndCollectionsOfInvestments,936000000.000,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,8000000.000,5000000.000,3000000.000,32000000.000
ProceedsFromStockOptionsExercised,4000000.000,,74000000.000,33000000.000
ProvisionForDoubtfulAccounts,4000000.000,7000000.000,8000000.000,6000000.000
RepaymentsOfLongTermDebt,1624000000.000,1385000000.000,1152000000.000,
RepaymentsOfLongTermLinesOfCredit,798000000.000,1142000000.000,880000000.000,269000000.000
RepaymentsOfSeniorDebt,,,,2631000000.000
RestructuringCharges,9000000.000,7000000.000,10000000.000,9000000.000
RestructuringReserveAccrualAdjustment,-1000000.000,,,
Revenues,8487000000.000,8882000000.000,7388000000.000,7439000000.000
SalesRevenueNet,8487000000.000,8882000000.000,7388000000.000,7439000000.000
SalesRevenueServicesNet,86000000.000,58000000.000,36000000.000,33000000.000
SellingGeneralAndAdministrativeExpense,1733000000.000,1726000000.000,1599000000.000,1637000000.000
ShareBasedCompensation,16000000.000,17000000.000,16000000.000,20000000.000
ShippingHandlingAndTransportationCosts,119000000.000,111000000.000,99000000.000,109000000.000
SponsorFees,2000000.000,,,
StockIssuedDuringPeriodValueEmployeeBenefitPlan,4000000.000,48000000.000,74000000.000,33000000.000
StockIssuedDuringPeriodValueNewIssues,1039000000.000,,,
StockRepurchasedDuringPeriodValue,,52000000.000,72000000.000,33000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,1000000.000,2000000.000,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,5000000.000,181000000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,5000000.000,2000000.000,29000000.000,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,1000000.000,1000000.000,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,,5000000.000,1000000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,1000000.000,,1000000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,,,201308000.000,202000000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,166905000.000,193962000.000,,
WeightedAverageNumberOfSharesOutstandingBasic,,,197011000.000,199385000.000
