,2011-12-31
AmortizationOfIntangibleAssets,360246.000
CashAndCashEquivalentsPeriodIncreaseDecrease,3039795.000
ComprehensiveIncomeNetOfTax,3825700.000
CostOfGoodsSold,82245535.000
DepreciationDepletionAndAmortization,969594.000
EarningsPerShareBasicAndDiluted,0.020
GeneralAndAdministrativeExpense,-6835084.000
GrossProfit,11882548.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1651391.000
IncomeTaxExpenseBenefit,513370.000
IncomeTaxesPaid,1478283.000
IncreaseDecreaseInAccountsAndNotesReceivable,12883238.000
IncreaseDecreaseInAccountsPayable,8276337.000
IncreaseDecreaseInAccountsReceivable,-10072608.000
IncreaseDecreaseInInventories,-8764188.000
IncreaseDecreaseInOtherAccruedLiabilities,5450848.000
InterestExpense,795308.000
InterestPaid,1278569.000
NetCashProvidedByUsedInFinancingActivities,-8372926.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-8372926.000
NetCashProvidedByUsedInInvestingActivities,-5274533.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5274533.000
NetCashProvidedByUsedInOperatingActivities,6024326.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,6024326.000
NetIncomeLoss,1138021.000
OperatingIncomeLoss,2370700.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,-2687679.000
OtherIncome,75999.000
OtherNonoperatingIncomeExpense,-719309.000
PaymentsToAcquireProductiveAssets,-1205467.000
ProceedsFromRepaymentsOfDebt,26491091.000
RepaymentsOfLongTermDebt,21782298.000
Revenues,94204082.000
SalesRevenueNet,94128083.000
SellingGeneralAndAdministrativeExpense,-9511848.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,67490166.000
