,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-22000000.000,,,,297000000.000
ComprehensiveIncomeNetOfTax,589000000.000,366000000.000,997000000.000,-13000000.000,682000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,5000000.000,9000000.000,11000000.000,3000000.000,7000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,594000000.000,375000000.000,1008000000.000,-10000000.000,689000000.000
CostOfServicesEnergyServices,1095000000.000,970000000.000,1187000000.000,1063000000.000,1119000000.000
CostsAndExpenses,3088000000.000,3267000000.000,3507000000.000,3309000000.000,3195000000.000
DeferredIncomeTaxesAndTaxCredits,72000000.000,,,,224000000.000
DepreciationDepletionAndAmortization,626000000.000,648000000.000,648000000.000,669000000.000,622000000.000
EffectOfExchangeRateOnCashAndCashEquivalents,1000000.000,,,,1000000.000
EffectiveIncomeTaxRateContinuingOperations,0.140,0.190,0.160,-0.350,0.090
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,-0.700,0.350
EffectiveIncomeTaxRateReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary,0.020,0.020,0.010,-0.070,0.010
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,0.050,0.060,0.030,-0.080,0.050
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.000,0.010,0.010,-0.040,0.010
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,-0.040,0.010,0.000,0.040,-0.050
EffectiveIncomeTaxRateReconciliationTaxCredits,0.140,0.120,0.160,-0.280,0.160
GoodwillAcquiredDuringPeriod,3000000.000,,,,100000000.000
GoodwillForeignCurrencyTranslationGainLoss,,,,,25000000.000
GoodwillOtherChanges,6000000.000,,,,
GoodwillOtherIncreaseDecrease,,,,,2000000.000
GoodwillTranslationAdjustments,72000000.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,543000000.000,632000000.000,1210000000.000,465000000.000,591000000.000
IncomeLossFromEquityMethodInvestments,26000000.000,34000000.000,36000000.000,27000000.000,24000000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,16000000.000,,,,13000000.000
IncomeTaxExpenseBenefit,74000000.000,121000000.000,199000000.000,9000000.000,52000000.000
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,-73000000.000,,,,-37000000.000
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,-219000000.000,,,,-288000000.000
IncreaseDecreaseInAccruedTaxesPayable,-2000000.000,,,,-187000000.000
IncreaseDecreaseInAllowanceForEquityFundsUsedDuringConstruction,15000000.000,,,,17000000.000
IncreaseDecreaseInPensionAndPostretirementObligations,-6000000.000,,,,-17000000.000
IncreaseDecreaseInRegulatoryAssetsAndLiabilities,-60000000.000,,,,-20000000.000
IncreaseDecreaseInRestrictedCashAndInvestments,-41000000.000,,,,-66000000.000
InterestCostsCapitalized,-11000000.000,,,,
InterestCostsCapitalizedAdjustment,,103000000.000,14000000.000,,10000000.000
InterestExpense,473000000.000,468000000.000,460000000.000,453000000.000,458000000.000
InvestmentIncomeInterestAndDividend,27000000.000,27000000.000,39000000.000,27000000.000,26000000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,4000000.000,,,,7000000.000
NetCashProvidedByUsedInFinancingActivities,-99000000.000,,,,328000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-99000000.000,,,,328000000.000
NetCashProvidedByUsedInInvestingActivities,-1284000000.000,,,,-1450000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1284000000.000,,,,-1450000000.000
NetCashProvidedByUsedInOperatingActivities,1360000000.000,,,,1418000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1360000000.000,,,,1418000000.000
NetIncomeLoss,490000000.000,536000000.000,1036000000.000,480000000.000,556000000.000
NetIncomeLossAttributableToNoncontrollingInterest,5000000.000,9000000.000,11000000.000,3000000.000,7000000.000
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,,,,,38000000.000
NonoperatingIncomeExpense,-410000000.000,-222000000.000,-375000000.000,-394000000.000,-380000000.000
OperatingIncomeLoss,953000000.000,854000000.000,1585000000.000,859000000.000,971000000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,33000000.000,38000000.000,80000000.000,,38000000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,22000000.000,14000000.000,53000000.000,-108000000.000,18000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,-23000000.000,24000000.000,-3000000.000,21000000.000,-4000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,-14000000.000,16000000.000,-3000000.000,14000000.000,-2000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,67000000.000,-272000000.000,-134000000.000,-244000000.000,87000000.000
OtherComprehensiveIncomeLossNetOfTax,99000000.000,-170000000.000,-39000000.000,-493000000.000,126000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,-22000000.000,-40000000.000,-18000000.000,89000000.000,-5000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,-6000000.000,-13000000.000,-7000000.000,15000000.000,1000000.000
OtherNoncashIncomeExpense,-3000000.000,,,,5000000.000
OtherNonoperatingIncomeExpense,10000000.000,1000000.000,15000000.000,10000000.000,25000000.000
PaymentsForProceedsFromOtherInvestingActivities,39000000.000,,,,9000000.000
PaymentsForRepurchaseOfCommonStock,0.000,,,,19000000.000
PaymentsToAcquireAvailableForSaleSecurities,34000000.000,,,,81000000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,13000000.000,,,,579000000.000
PaymentsToAcquireEquityMethodInvestments,273000000.000,,,,65000000.000
PaymentsToAcquirePropertyPlantAndEquipment,1027000000.000,,,,865000000.000
ProceedsFromIssuanceOfOtherLongTermDebt,0.000,,,,844000000.000
ProceedsFromPaymentsForOtherFinancingActivities,-11000000.000,,,,-12000000.000
ProceedsFromRepaymentsOfShortTermDebt,722000000.000,,,,140000000.000
ProceedsFromSaleOfAvailableForSaleSecurities,61000000.000,,,,83000000.000
ProfitLoss,495000000.000,545000000.000,1047000000.000,483000000.000,563000000.000
PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedCostOfEquity,15000000.000,115000000.000,17000000.000,11000000.000,17000000.000
RealEstateRevenueNet,491000000.000,841000000.000,820000000.000,649000000.000,585000000.000
RepaymentsOfOtherLongTermDebt,310000000.000,,,,425000000.000
RepaymentsOfSubordinatedDebt,500000000.000,,,,200000000.000
Revenues,4041000000.000,4121000000.000,5092000000.000,4168000000.000,4166000000.000
