,2011-06-30
CashPeriodIncreaseDecrease,-3295.000
EarningsPerShareBasicAndDiluted,-0.010
GeneralAndAdministrativeExpense,5500.000
IncomeLossFromContinuingOperations,-5500.000
NetCashProvidedByUsedInFinancingActivities,1575.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1575.000
NetCashProvidedByUsedInOperatingActivities,-5500.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5500.000
NetIncomeLoss,-5500.000
OperatingExpenses,5500.000
ProceedsFromNotesPayable,1575.000
WeightedAverageNumberOfSharesIssuedBasic,400000.000
