,2017-03-31
AccountsPayableCurrent,26255000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,74211000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-26155000.000
AdditionalPaidInCapital,367824000.000
AssetRetirementObligation,25829000.000
AssetRetirementObligationLegallyRestrictedAssetsFairValue,48200000.000
AssetRetirementObligationsNoncurrent,25829000.000
Assets,375492000.000
AssetsCurrent,67543000.000
CashAndCashEquivalentsAtCarryingValue,29554000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,4.080
ClassOfWarrantOrRightOutstanding,10000000.000
CommonStockSharesIssued,177312560.000
CommonStockSharesOutstanding,177312560.000
CommonStockValue,0.000
ConstructionInProgressGross,14312000.000
DebtCurrent,8951000.000
DebtIssuanceCostsLineOfCreditArrangementsNet,900000.000
DeferredCompensationLiabilityClassifiedNoncurrent,728000.000
DeferredIncomeTaxAssetsNet,16852000.000
DeferredIncomeTaxLiabilitiesNet,11772000.000
DerivativeAssets,1226000.000
DerivativeAssetsCurrent,644000.000
DerivativeAssetsNoncurrent,582000.000
DerivativeLiabilities,1506000.000
DerivativeLiabilitiesCurrent,1506000.000
DerivativeLiabilitiesNoncurrent,0.000
EmployeeRelatedLiabilitiesCurrent,4458000.000
GeneralAndAdministrativeCostsInInventoryAmountRemaining,5800000.000
InterestPayableCurrent,0.000
InventoryFinishedGoodsNetOfReserves,1886000.000
InventoryNet,31511000.000
InventoryRawMaterialsNetOfReserves,14334000.000
InventorySuppliesNetOfReserves,6565000.000
InventoryWorkInProcessNetOfReserves,8726000.000
Liabilities,102330000.000
LiabilitiesAndStockholdersEquity,375492000.000
LiabilitiesCurrent,44803000.000
LongTermDebtAndCapitalLeaseObligations,19198000.000
LongTermDebtNoncurrent,19198000.000
LossContingencyAccrualCarryingValueCurrent,3000000.000
OtherPrepaidExpenseCurrent,797000.000
PrepaidExpenseAndOtherAssetsCurrent,5834000.000
PrepaidExpenseCurrent,5834000.000
PrepaidInsurance,499000.000
PrepaidRent,158000.000
PrepaidRoyalties,49000.000
PrepaidTaxes,2882000.000
PropertyPlantAndEquipmentGross,354671000.000
PropertyPlantAndEquipmentNet,280460000.000
RestrictedCashAndCashEquivalents,10000000.000
RestrictedCashAndCashEquivalentsNoncurrent,10055000.000
RetainedEarningsAccumulatedDeficit,-68507000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,4239550.000
StockholdersEquity,273162000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,273162000.000
TaxesPayableCurrent,633000.000
