,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,2649000.000,2466000.000,5515000.000,2445000.000,2649000.000,1745000.000,4013000.000,2533000.000,3294000.000,2665000.000,4380000.000,6112000.000,5709000.000,7999000.000,8704000.000,6806000.000,9512000.000,8888000.000,8229000.000,3111000.000,7014000.000,6317000.000,6261000.000,7425000.000
AccountsPayableAndOtherAccruedLiabilities,,,,,,,20000.000,,,,,,,,84000.000,,,,148000.000,,,,26000.000,
AccountsPayableCurrent,,,,,,,3046000.000,,,,3022000.000,,,,5525000.000,,,,3905000.000,,,,2580000.000,
AccountsReceivableNetCurrent,1381000.000,1153000.000,919000.000,1508000.000,3241000.000,3504000.000,4129000.000,3667000.000,4918000.000,4880000.000,3155000.000,5360000.000,6969000.000,8474000.000,10368000.000,6638000.000,5179000.000,7004000.000,2521000.000,2567000.000,2305000.000,1482000.000,4972000.000,2401000.000
AccruedEmployeeBenefitsCurrent,1002000.000,1357000.000,1672000.000,996000.000,1295000.000,1831000.000,2473000.000,1134000.000,1443000.000,2039000.000,3194000.000,1471000.000,1973000.000,2664000.000,2853000.000,1703000.000,2020000.000,2779000.000,2748000.000,1722000.000,2202000.000,2837000.000,2885000.000,2039000.000
AccruedProfessionalFeesCurrent,,,,,,,238000.000,,,,510000.000,,,,531000.000,,,,356000.000,,,,270000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,2952000.000,,,,3521000.000,,,,3899000.000,,,,4846000.000,,,,5639000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,17000.000,-2000.000,12000.000,-3000.000,-7000.000,15000.000,26000.000,25000.000,-1000.000,26000.000,12000.000,21000.000,33000.000,53000.000,-25000.000,25000.000,-3000.000,54000.000,,83000.000,91000.000,77000.000,20000.000,-92000.000
AdditionalPaidInCapital,328403000.000,330529000.000,332839000.000,334330000.000,335950000.000,337889000.000,339848000.000,343420000.000,346683000.000,419490000.000,423209000.000,526431000.000,530329000.000,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,533634000.000,534518000.000,540637000.000,545244000.000,558044000.000,560989000.000,564367000.000,571548000.000,574340000.000,576377000.000,582600000.000
Assets,95621000.000,88310000.000,87336000.000,90424000.000,86312000.000,81813000.000,82533000.000,75844000.000,74196000.000,140366000.000,140838000.000,255500000.000,250837000.000,247347000.000,243212000.000,238505000.000,229948000.000,232516000.000,217235000.000,197048000.000,180906000.000,164978000.000,157891000.000,146810000.000
AssetsCurrent,94030000.000,86704000.000,85692000.000,81824000.000,63662000.000,62391000.000,68365000.000,61546000.000,53721000.000,126143000.000,97274000.000,220212000.000,202980000.000,173169000.000,190879000.000,203946000.000,221005000.000,227683000.000,212582000.000,191138000.000,176150000.000,148845000.000,149580000.000,133774000.000
AssetsFairValueDisclosure,,,,,,,,68280000.000,62257000.000,62361000.000,128224000.000,124225000.000,229350000.000,227461000.000,223374000.000,217558000.000,214639000.000,197789000.000,205455000.000,183632000.000,170025000.000,154217000.000,139466000.000,124407000.000
AvailableForSaleSecurities,,,,,,,,,62257000.000,62361000.000,,,229350000.000,227461000.000,223374000.000,217558000.000,214639000.000,197789000.000,205455000.000,183632000.000,170025000.000,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,64000.000,33000.000,32000.000,13000.000,54000.000,51000.000,107000.000,149000.000,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,11000.000,58000.000,7000.000,16000.000,,36000.000,8000.000,,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,77272000.000,75672000.000,73262000.000,68255000.000,62258000.000,62335000.000,128212000.000,,229317000.000,227408000.000,223399000.000,217533000.000,214642000.000,197735000.000,205440000.000,183533000.000,169876000.000,,,
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,,,151219000.000,172932000.000,170647000.000,203462000.000,185042000.000,139518000.000,154572000.000,159321000.000,117595000.000,120474000.000,110780000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,77265000.000,75687000.000,73288000.000,68280000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,7000.000,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesNoncurrent,,,,,,,,,,,,,,69049000.000,47260000.000,29822000.000,3948000.000,,,1003000.000,,9507000.000,,2995000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,,15000.000,26000.000,25000.000,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,1570000.000,1620000.000,1650000.000,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,,,,,,,,1700000.000,1800000.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,8421000.000,21667000.000,16766000.000,24490000.000,18476000.000,13724000.000,21679000.000,12177000.000,12052000.000,80309000.000,10186000.000,126823000.000,99270000.000,11205000.000,6030000.000,25256000.000,10768000.000,34287000.000,69482000.000,33009000.000,12955000.000,27986000.000,22061000.000,18486000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,,,,,,3182000.000,17089000.000,7229000.000,12747000.000,65937000.000,28057000.000,10704000.000,27115000.000,18992000.000,
