,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,607000.000,9000.000,313000.000,70000.000,45000.000,248000.000,147000.000,142000.000,181000.000,41000.000,25000.000,398000.000,374000.000,1158000.000,129000.000,158000.000,144000.000,877000.000
AccountsPayableCurrent,251000.000,252000.000,261000.000,274000.000,191000.000,548000.000,631000.000,92000.000,167000.000,157000.000,138000.000,327000.000,86000.000,113000.000,132000.000,80000.000,140000.000,123000.000,396000.000,301000.000,73000.000,285000.000,181000.000,193000.000
AccountsReceivableNet,,,,,,,,,,,,,,,,,,314000.000,,,,,,
AccruedLiabilitiesCurrent,7473000.000,3050000.000,2716000.000,2317000.000,1680000.000,1443000.000,1358000.000,1387000.000,1413000.000,1291000.000,1474000.000,1509000.000,1341000.000,1263000.000,870000.000,1621000.000,1683000.000,1765000.000,853000.000,298000.000,401000.000,483000.000,677000.000,1091000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,134000000.000,148000.000,172000.000,188000.000,207000.000,227000.000,246000000.000,266000.000,288000.000,310000.000,332000.000,354000.000,376000.000,396000.000,412000.000,428000.000,443000.000,458000.000,473000.000,488000.000,503000.000,432000.000,442000.000,414000.000
AdditionalPaidInCapitalCommonStock,105831000.000,130248000.000,130857000.000,131688000.000,132832000.000,135725000.000,136881000.000,137121000.000,137924000.000,139432000.000,140367000.000,141169000.000,142530000.000,143109000.000,144958000.000,145569000.000,147057000.000,149228000.000,150450000.000,151376000.000,155332000.000,156186000.000,157854000.000,165261000.000
AssetRetirementObligation,,,,,,,870000.000,,,,483000.000,,,,163000.000,,500000.000,500000.000,204000.000,,,,200000.000,
AssetRetirementObligationCurrent,50000.000,870000.000,870000.000,870000.000,870000.000,870000.000,870000.000,870000.000,1004000.000,851000.000,483000.000,311000.000,292000.000,279000.000,163000.000,149000.000,500000.000,445000.000,204000.000,201000.000,201000.000,200000.000,200000.000,470000.000
Assets,53472000.000,29682000.000,26767000.000,24546000.000,22701000.000,24235000.000,21304000.000,17761000.000,17192000.000,17167000.000,14939000.000,13544000.000,12856000.000,12127000.000,11880000.000,10775000.000,10687000.000,10884000.000,10432000.000,12655000.000,12430000.000,11842000.000,11650000.000,16282000.000
AssetsCurrent,10995000.000,25998000.000,22847000.000,20256000.000,18036000.000,17977000.000,16268000.000,14343000.000,13607000.000,13423000.000,12140000.000,10595000.000,9700000.000,8247000.000,7634000.000,6378000.000,6119000.000,6076000.000,5040000.000,6810000.000,6182000.000,5418000.000,4978000.000,7380000.000
AssetsNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,264000.000
CapitalLeaseObligations,,,,,,,,,,,,,,,,,,,,,,,,56000.000
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,,,,,,,,,,49000.000
CapitalLeasedAssetsGross,,,,,,,,,,,,,,,,,,,,,,,,71000.000
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,,,,,,,,,,,,,,,,,71000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,,,,,,,,,10000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,,,,,,,,,32000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,,,,,,,,,13000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,,,,,,,,,13000.000
CapitalLeasesFutureMinimumPaymentsExecutoryCosts,,,,,,,,,,,256000.000,,,,306000.000,,,,282000.000,,,,285000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,,,,,,,,,,,,,,1000.000
CashAndCashEquivalentsAtCarryingValue,7090000.000,24909000.000,22231000.000,19553000.000,17132000.000,17019000.000,14983000.000,13739000.000,12579000.000,12632000.000,10414000.000,7804000.000,7323000.000,6426000.000,5344000.000,4814000.000,4601000.000,4214000.000,2871000.000,3900000.000,4468000.000,3742000.000,3192000.000,3862000.000
