,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
NonoperatingIncomeExpense,-43812000.000,-44013000.000,-44254000.000,-43158000.000,-43168000.000,-83983000.000,-39722000.000,-40654000.000,-40391000.000,-40044000.000,-40024000.000,-40200000.000,-40225000.000,-40121000.000,-40206000.000,-40296000.000,-40265000.000,-40256000.000,-40180000.000,-40155000.000,-40147000.000
OperatingCostsAndExpenses,3904000.000,6288000.000,6112000.000,7144000.000,6586000.000,5557000.000,8284000.000,7629000.000,8656000.000,8155000.000,9316000.000,6598000.000,8686000.000,6706000.000,11248000.000,6752000.000,6932000.000,10072000.000,11938000.000,8908000.000,8863000.000
OperatingExpenses,21206000.000,22272000.000,22403000.000,23435000.000,27058000.000,23620000.000,28304000.000,31203000.000,28716000.000,28225000.000,26439000.000,25150000.000,26706000.000,26953000.000,28894000.000,26729000.000,29089000.000,35527000.000,33722000.000,29249000.000,28069000.000
OperatingIncomeLoss,109912000.000,109766000.000,108328000.000,106493000.000,102693000.000,109854000.000,101576000.000,99210000.000,102203000.000,102115000.000,104295000.000,105890000.000,104295000.000,102979000.000,101952000.000,103997000.000,101730000.000,95121000.000,101191000.000,104687000.000,104527000.000
OtherNoncashIncomeExpense,,,,,,,,,,,-10000.000,,,,-770000.000,,,,-226000.000,,
OtherNonoperatingIncomeExpense,35000.000,22000.000,40000.000,39000.000,32000.000,30000.000,25000.000,9000.000,-47000.000,61000.000,4000.000,3000.000,3000.000,26000.000,8000.000,23000.000,27000.000,53000.000,101000.000,125000.000,146000.000
PartnersCapitalAccountContributions,,,,,,,,,,,745000.000,,,,53122000.000,,,,,,
PartnersCapitalAccountDistributions,,,-69383000.000,,,,76702000.000,,,,63437000.000,,,,70782000.000,,,,,,
PartnersCapitalOther,,,,,,,,,,,,,,,,,,,2165000.000,,
PaymentsForAdvanceToAffiliate,,,5093000.000,,,,3186000.000,,,,2782000.000,,,,,,,,,,
PaymentsForProceedsFromOtherInvestingActivities,,,135000.000,,,,0.000,,,,,,,,,,,,,,
PaymentsForProceedsFromProductiveAssets,,,,,,,,,,,,,,,,,,,350000.000,,
PaymentsOfCapitalDistribution,,,69383000.000,,,,,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,348000.000,,,,45000.000,,,,8000.000,,,,-4000.000,,,,,,
ProceedsFromContributionsFromParent,,,,,,,,,,,,,,,53122000.000,,,,0.000,,
RelatedPartyTransactionOtherRevenuesFromTransactionsWithRelatedParty,,,,,,,,,,,,,,,,,,,,3453000.000,2114000.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,,,,,,,,,,,,2971000.000,,2771000.000,2859000.000,2387000.000,6165000.000,2178000.000,2324000.000,2323000.000
RevenueFromRelatedParties,63941000.000,63645000.000,63812000.000,63857000.000,63812000.000,64130000.000,63819000.000,64087000.000,64337000.000,64156000.000,64324000.000,64199000.000,64111000.000,64126000.000,64128000.000,64236000.000,64222000.000,64816000.000,65346000.000,65361000.000,64220000.000
Revenues,131118000.000,132038000.000,130731000.000,129928000.000,129751000.000,133474000.000,129880000.000,130413000.000,130919000.000,130340000.000,130734000.000,131040000.000,131001000.000,129932000.000,130846000.000,130726000.000,130819000.000,130648000.000,134913000.000,133936000.000,132596000.000
SalesRevenueNet,131118000.000,132038000.000,130731000.000,129928000.000,129751000.000,133474000.000,129880000.000,130413000.000,130919000.000,130340000.000,130734000.000,131040000.000,131001000.000,129932000.000,130846000.000,130726000.000,130819000.000,130648000.000,134913000.000,133936000.000,132596000.000
SalesRevenueServicesNet,,,,,,,,,,,,,,,,,,,65384000.000,65122000.000,66262000.000
UnrealizedGainLossOnDerivatives,,,-162000.000,,,,518000.000,,,,,,,,,,,,,,
