,2016-03-31,2016-06-30,2016-09-30,2016-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,100604.000,,,
CostOfServices,1195720.000,1399846.000,1598219.000,1480028.000
Depreciation,123883.000,,,
DepreciationNonproduction,43957.000,48435.000,58662.000,85657.000
EarningsPerShareBasicAndDiluted,-0.060,-0.010,-0.010,0.330
EffectOfExchangeRateOnCashAndCashEquivalents,-7498.000,,,
GeneralAndAdministrativeExpense,35545.000,97277.000,59447.000,192018.000
GrossProfit,177834.000,361818.000,216549.000,113414.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-199064.000,-29544.000,-174009.000,-517393.000
IncreaseDecreaseInAccountsPayable,28158.000,,,
IncreaseDecreaseInAccountsReceivable,54226.000,,,
IncreaseDecreaseInInventories,-1380.000,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-16595.000,,,
IncreaseDecreaseInOtherReceivables,-69000.000,,,
IncreaseDecreaseInPrepaidExpensesOther,106502.000,,,
InterestExpense,2203.000,2042.000,2050.000,2109.000
InterestPaid,2203.000,,,
LeaseAndRentalExpense,191115.000,184640.000,203131.000,266798.000
NetCashProvidedByUsedInFinancingActivities,262068.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,262068.000,,,
NetCashProvidedByUsedInOperatingActivities,-153966.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-153966.000,,,
NetIncomeLoss,-199064.000,-29544.000,-174009.000,-517393.000
NonoperatingIncomeExpense,19345.000,24942.000,69518.000,-19377.000
OperatingExpenses,396243.000,416304.000,460076.000,611430.000
OperatingIncomeLoss,-218409.000,-54486.000,-243527.000,-498016.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,33764.000,3779.000,-7081.000,-13041.000
OtherComprehensiveIncomeLossNetOfTax,-165300.000,-25765.000,-181090.000,-530434.000
OtherNonoperatingIncomeExpense,21548.000,26984.000,71568.000,-17268.000
ProceedsFromIssuanceOfCommonStock,697000.000,,,
ProceedsFromRelatedPartyDebt,-388549.000,,,
ProfessionalFees,96673.000,65369.000,106147.000,31767.000
RepaymentsOfLongTermCapitalLeaseObligations,46383.000,,,
Revenues,1373554.000,1761664.000,1814768.000,1593442.000
SalesRevenueNet,1373554.000,1761664.000,1814768.000,1593442.000
StockIssuedDuringPeriodSharesNewIssues,697000.000,,,
StockIssuedDuringPeriodValueNewIssues,697000.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,3490198.000,3697000.000,3697000.000,-7236712.000
