,2011-06-30,2011-09-30
ComprehensiveIncomeNetOfTax,3768855.000,4417961.000
CostOfGoodsSold,17357059.000,15122037.000
EarningsPerShareDiluted,0.030,0.030
GeneralAndAdministrativeExpense,257520.000,196773.000
GrossProfit,4866159.000,5398845.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,4701203.000,5256372.000
IncomeTaxExpenseBenefit,1289118.000,1200969.000
InterestExpense,,0.000
InvestmentIncomeInterest,3620.000,3951.000
NetIncomeLoss,3412085.000,4055403.000
NonoperatingIncomeExpense,236031.000,247505.000
OperatingExpenses,400987.000,389978.000
OperatingIncomeLoss,4465172.000,5008867.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,356770.000,362558.000
OtherNonoperatingIncomeExpense,232411.000,243554.000
Revenues,22223218.000,20520882.000
SalesRevenueNet,22223218.000,20520882.000
SellingExpense,143467.000,193205.000
WeightedAverageNumberOfDilutedSharesOutstanding,126857289.000,126857289.000
