,2011-09-30
AccountsPayableCurrent,3631.000
AccountsReceivableNetCurrent,143.000
AccruedLiabilitiesCurrent,78764.000
AdditionalPaidInCapitalCommonStock,1246344.000
Assets,18712.000
AssetsCurrent,14707.000
CapitalLeaseObligationsCurrent,266853.000
CapitalLeaseObligationsNoncurrent,0.000
CashAndCashEquivalentsAtCarryingValue,10129.000
CommonStockValue,1424.000
DueToRelatedPartiesCurrent,10.000
InterestPayableCurrent,5773.000
Land,10.000
Liabilities,572783.000
LiabilitiesAndStockholdersEquity,18712.000
LiabilitiesCurrent,572783.000
LinesOfCreditCurrent,52294.000
PrepaidInterest,4435.000
PropertyPlantAndEquipmentNet,3995.000
RetainedEarningsAccumulatedDeficit,-1802014.000
StockholdersEquity,-554071.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-554071.000
TreasuryStockValue,-175.000
