,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfDebtDiscountPremium,,,,,,,,,,,8000.000,,,,115837.000,,,,42516.000,,,,408698.000
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,,,,,,,,,,,,,,,,,,,-89471.000
CashPeriodIncreaseDecrease,,,-10998.000,,,,-489.000,,,,-18857.000,,,,1610491.000,,,,-33879.000,,,,
ComprehensiveIncomeNetOfTax,,,,,,,-145747.000,,,,,,,,,,,,,,,,
CostOfGoodsSold,,,,,,,,,,,,,,,,,,,,,,,52875.000
DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,,,,,,,,,,,,,,,,,,,550000.000,,,,
DebtInstrumentIncreaseAccruedInterest,,,,,,,,,,,,,,,2260.000,,,,43980.000,,,,
DebtInstrumentInterestRateDuringPeriod,,,,,,,,,,,,,,,,0.823,0.823,,,,,,
DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAccumulatedAmortizationAdjustment,,,,,,,,,,,,,,,-135000.000,,,,,,,,
DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,,,,,,,,,,,,,,,,,,,,,,,1721.000
Depreciation,,,,,,,,,,,,,,,,,,,,1618.000,1619.000,,1280.000
DepreciationAndAmortization,842.000,842.000,,,,,,,,,,,,,225.000,,,,1619.000,,,,1280.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,,,,,,-215186.000,267278.000,,,
EarningsPerShareBasicAndDiluted,0.000,-0.000,0.000,0.000,-0.000,-0.010,-0.000,-0.000,0.000,-0.960,-0.010,-0.130,-0.070,-0.070,-0.070,-0.070,-0.170,-0.270,-0.100,-0.070,-0.120,-0.640,-0.080
EffectOfExchangeRateOnCashAndCashEquivalents,,,3811.000,,,,-2444.000,,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,1.000,,,,1.000,,,,1.000
EmployeeBenefitsAndShareBasedCompensation,,,,,,,69192.000,,,,,,,,,,,,,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,,,,,,,,,,,,-4364.000
ForeignCurrencyTransactionGainLossBeforeTax,,,-1591.000,1625.000,-4869.000,,,,,,,,,,19530.000,13712.000,31180.000,-1390.000,200.000,-282.000,26068.000,-15044.000,-1721.000
GainLossRelatedToLitigationSettlement,,,,,,,,,,,,,,,-29984.000,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,-29984.000,,,,,,,,
GeneralAndAdministrativeExpense,249121.000,155532.000,144680.000,151481.000,141572.000,129505.000,132983.000,158252.000,127338.000,4747974.000,93844.000,252565.000,405202.000,735025.000,649310.000,759476.000,1799468.000,1421241.000,1080540.000,1236515.000,1555931.000,2559403.000,1636775.000
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,,,,,,,,,,,0.000,,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,
IncomeLossFromContinuingOperations,,,-144680.000,-151481.000,-141572.000,-129505.000,-132983.000,-158252.000,-127338.000,-5604362.000,-93844.000,-252565.000,-405202.000,-735025.000,-649535.000,-737220.000,-2054312.000,,,,,,-2152228.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,-21245.000,,21367.000,7368.000,12755.000,51496.000,95859.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,,,,,,,,,,,,,-0.080
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,-1148076.000,-766613.000,,237.000,-1259.000,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,,,,,,,,,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,5562.000,,,,8641.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,60994.000,,,,58495.000,,,,,,,,146485.000,,,,,,,,
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,,,,,,,,,,,,,,,,,,,12002.000
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,,29655.000,,,,64946.000,,,,116435.000,,,,-10736.000
IncreaseDecreaseInDeferredLiabilities,,,,,,,,,,,,,,,,,,,2268.000,,,,
IncreaseDecreaseInNotesPayableCurrent,,,,,,,,,,,39008.000,,,,-5932.000,,,,147696.000,,,,5337.000
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,,,,,,,,,8750.000,,,,26517.000
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,-1125.000,,,,-1125.000,,,,,,,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,,,,,,,,,,,,3011099.000,,,,0.000,,,,
IndefinitelivedIntangibleAssetsAcquired,,,,,,,,,,,,,,,,,,,,,,,6977347.000
InterestAndOtherIncome,,,,,,,,,,,,,,,,,,,,,,,33844.000
InterestExpense,6537.000,-6956.000,7678.000,7842.000,10609.000,6642.000,8441.000,8299.000,121111.000,649412.000,19038.000,-895511.000,-361411.000,3298471.000,301341.000,-279851.000,-182003.000,1540029.000,167481.000,158129.000,172268.000,8700181.000,519636.000
InterestExpenseOther,,,,,,,,,,,7173.000,,,,,,,,,,,,
InterestExpenseRelatedParty,,,,,,,16492.000,,,,,,,,,,,,,,,,
InterestExpenseSubordinatedNotesAndDebentures,,,,,,,,,,,,,,,4888.000,,,,7287.000,,,,
InterestPaid,,,,,,,,,,,,,,,,,,,47901.000,,,,10748.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,7050.000,,,,27500.000,,,,1804800.000,,,,605140.000,,,,880000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,7050.000,,,,27500.000,,,,1804800.000,,,,605140.000,,,,880000.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,,-10138.000,,,,1125.000,,,,-5161.000,,,,-37545.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,,-10138.000,,,,1125.000,,,,-5161.000,,,,-37545.000
NetCashProvidedByUsedInOperatingActivities,,,-14809.000,,,,-5095.000,,,,-36219.000,,,,-195434.000,,,,-633858.000,,,,-931926.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-14809.000,,,,-5095.000,,,,-36219.000,,,,-195434.000,,,,-633858.000,,,,-931926.000
NetIncomeLoss,-256500.000,-163330.000,-150558.000,-159323.000,-152181.000,-137947.000,-141424.000,-166551.000,-248449.000,-6253774.000,-112882.000,-1148076.000,-766613.000,-1597686.000,-961328.000,-1003028.000,-2204989.000,-3917895.000,-1464626.000,-1142277.000,-1962408.000,-12249693.000,-2152228.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,-961565.000,-1001769.000,,,,,,,
NonoperatingIncomeExpense,-6537.000,-6956.000,-5878.000,-7842.000,-10609.000,-8442.000,-8441.000,-8299.000,-121111.000,-649412.000,-19038.000,895511.000,361411.000,-3376505.000,-311793.000,265808.000,-150677.000,-2770644.000,-382186.000,111870.000,-336708.000,-9595173.000,-286132.000
OperatingExpenses,249963.000,156374.000,144680.000,151481.000,141572.000,129505.000,132983.000,158252.000,127338.000,5604362.000,93844.000,252565.000,405202.000,735025.000,649535.000,737220.000,2054312.000,1678867.000,1082159.000,1254147.000,1625700.000,2707907.000,1813221.000
OperatingIncomeLoss,-249963.000,-156374.000,,,,,,,,,,,,,,,,,-1082159.000,-1254147.000,-1625700.000,-2707907.000,-1866096.000
OperatingLeasesRentExpenseMinimumRentals,,,,,,,,,,,,,,,,,,,,,,,1314.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,-152149.000,-157698.000,-157050.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,-4323.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossTax,,,,,,,,-158122.000,-250873.000,,,,,,,,,,,,,,
OtherIncome,,,1800.000,,,,,,,,,,,,,331.000,146.000,,,3003.000,4955.000,,
PaymentsForDepositsOnRealEstateAcquisitions,,,,,,,,,,,11263.000,,,,,,,,,,,,
PaymentsToAcquireNotesReceivable,,,,,,,,,,,,,,,,,,,,,,,-36771.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,5161.000,,,,774.000
ProceedsFromConvertibleDebt,,,,,,,,,,,,,,,1719800.000,,,,550000.000,,,,405000.000
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,25000.000,,,,,,,,,,,,
ProceedsFromIssuanceOfWarrants,,,,,,,,,,,,,,,,,,,55140.000,,,,
ProceedsFromNotesPayable,,,,,,,,,,,2500.000,,,,,,,,,,,,
ProceedsFromOtherDebt,,,,,,,,,,,,,,,,,,,,,,,685000.000
ProceedsFromRelatedPartyDebt,,,,,,,7050.000,,,,,,,,,,,,,,,,
ProfitLoss,,,,,,,,,,,,,,,,,-2183744.000,,-1443259.000,-1134909.000,-1949653.000,-12198197.000,-2056369.000
RepaymentsOfNotesPayable,,,,,,,,,,,,,,,,,,,,,,,210000.000
ResearchAndDevelopmentExpense,,,,,,,,,,,,,,,,3652.000,254844.000,,,16014.000,68150.000,,175166.000
ShareBasedCompensation,,,69193.000,,207579.000,,69193.000,,,,,,,,298879.000,,,,296498.000,,,,934000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,60273333.000,,,,8530682.000,9051795.000,11502376.000,-16078112.000,13412821.000,13741529.000,14277026.000,-27458072.000,14696257.000,15411751.000,15920123.000,-28007517.000,28732182.000
