,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,130700.000,,,
AccruedLiabilitiesCurrent,31200.000,32200.000,688400.000,522000.000,291500.000,51200.000,191500.000,196900.000,189800.000,206800.000,212800.000,216300.000,228100.000,290200.000,184500.000,137200.000,131800.000,184200.000,181600.000,230000.000,161200.000,195100.000,206300.000,213700.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,2102900.000,1813800.000,5966900.000,4988600.000,3956300.000,2470100.000,2762500.000,482100.000,1651400.000,1311200.000,61600.000,-366300.000,-318100.000,132000.000,262900.000,211300.000,156300.000,6200.000,3800.000,2900.000,1800.000,400.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,0.000,
AssetRetirementObligation,1686600.000,1711200.000,2158200.000,2185700.000,2213100.000,2240700.000,2264200.000,2295000.000,2325800.000,2356500.000,1544700.000,1567600.000,1590500.000,1613500.000,3846300.000,3901300.000,3956300.000,3741700.000,3793000.000,3835400.000,3877800.000,3920300.000,3956700.000,3975600.000
AssetRetirementObligationCurrent,,,,,,,,,,,,,,,,,,269600.000,269600.000,,,,,
Assets,173345900.000,172455800.000,101721600.000,104921900.000,105765200.000,104808900.000,102453400.000,97371100.000,94676100.000,90460300.000,87220700.000,85279600.000,82987900.000,79614100.000,39928900.000,38937800.000,37083100.000,29340100.000,28711700.000,28003900.000,27300000.000,26808800.000,26000400.000,26169100.000
AssetsCurrent,4021400.000,4037700.000,7888200.000,7518200.000,11032300.000,10219000.000,10816600.000,9037800.000,9048800.000,7240700.000,6255300.000,6036200.000,5570800.000,3635500.000,3780100.000,3534500.000,2482300.000,1927100.000,2049100.000,1740200.000,1444900.000,1354300.000,1395600.000,2008800.000
AssetsFairValueDisclosureNonrecurring,,,,,,,,,,,,0.000,0.000,0.000,,0.000,0.000,0.000,,,,,,
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,,,,94431000.000,,,,93388200.000,,,,141034500.000,,,,138115500.000,,,,140226600.000,
