,2011-06-30,2011-09-30
ComprehensiveIncomeNetOfTax,-1416000.000,-476000.000
EarningsPerShareBasic,-1.880,-0.570
EarningsPerShareDiluted,-1.880,-0.570
FederalDepositInsuranceCorporationPremiumExpense,61000.000,61000.000
FeesAndCommissionsDepositorAccounts,43000.000,44000.000
ForeclosedRealEstateExpense,35000.000,218000.000
GainLossOnSaleOfSecuritiesNet,,60000.000
GainsLossesOnSalesOfOtherRealEstate,,-6000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1439000.000,-436000.000
InformationTechnologyAndDataProcessing,62000.000,60000.000
InterestAndDividendIncomeOperating,817000.000,757000.000
InterestAndFeeIncomeLoansAndLeases,797000.000,735000.000
InterestExpense,207000.000,199000.000
InterestExpenseDeposits,193000.000,185000.000
InterestExpenseLongTermDebt,14000.000,14000.000
InterestIncomeDepositsWithFinancialInstitutions,5000.000,3000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,-453000.000,541000.000
InterestIncomeExpenseNet,610000.000,558000.000
InterestIncomeFederalFundsSold,,0.000
InterestIncomeSecuritiesMortgageBacked,,1000.000
InterestIncomeSecuritiesStateAndMunicipal,15000.000,18000.000
LaborAndRelatedExpense,372000.000,350000.000
NetIncomeLoss,-1439000.000,-436000.000
NoninterestExpense,1066000.000,1127000.000
NoninterestExpenseDirectorsFees,3000.000,2000.000
NoninterestIncome,80000.000,150000.000
NoninterestIncomeOtherOperatingIncome,35000.000,40000.000
OccupancyNet,118000.000,121000.000
OtherNoninterestExpense,321000.000,285000.000
ProfessionalFees,94000.000,30000.000
ProvisionForLoanLeaseAndOtherLosses,1063000.000,17000.000
TradingActivityGainsAndLossesNet,2000.000,12000.000
UnrealizedGainOnSecurities,23000.000,-40000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,765777.000,767300.000
