,2011-12-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,-505000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationNonvestedSharesRequisiteServicePeriodRecognition,2021000.000
AllocatedShareBasedCompensationExpense,2155000.000
AmortizationOfFinancingCosts,1469000.000
AssetRetirementObligationAccretionExpense,986000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-2420000.000
CostOfServices,200736000.000
CostsAndExpenses,249589000.000
DeferredIncomeTaxExpenseBenefit,-48000.000
DepreciationDepletionAndAmortization,33489000.000
DividendsPreferredStockPaidinkind,0.000
EarlyRepaymentOfSubordinatedDebt,-154124000.000
EarningsPerShareBasic,-0.320
EarningsPerShareDiluted,-0.320
GainLossOnDerivativeInstrumentsNetPretax,0.000
GainLossOnDispositionOfAssets,349000.000
GainsLossesOnExtinguishmentOfDebt,-5797000.000
GeneralAndAdministrativeExpense,15713000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1936000.000
IncomeTaxExpenseBenefit,461000.000
IncomeTaxesPaid,476000.000
IncreaseDecreaseInAccountsAndOtherReceivables,5035000.000
IncreaseDecreaseInOperatingLiabilities,-917000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1044000.000
InterestExpense,20203000.000
InterestPaid,18723000.000
NetCashProvidedByUsedInFinancingActivities,32586000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,32586000.000
NetCashProvidedByUsedInInvestingActivities,-69269000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-69269000.000
NetCashProvidedByUsedInOperatingActivities,34263000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,34263000.000
NetIncomeLoss,-2397000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-7121000.000
NonoperatingIncomeExpense,-26161000.000
OperatingIncomeLoss,24225000.000
OtherOperatingIncomeExpenseNet,-4000.000
PaymentsOfFinancingCosts,5790000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,38166000.000
PaymentsToAcquireProductiveAssets,31763000.000
PreferredStockDividendsAndOtherAdjustments,4724000.000
ProceedsFromIncomeTaxRefunds,335000.000
ProceedsFromIssuanceOfLongTermDebt,175000000.000
ProceedsFromSaleOfProductiveAssets,660000.000
RepaymentsOfLongTermDebt,500000.000
SalesRevenueServicesNet,273814000.000
StockIssuedDuringPeriodValueAcquisitions,14651000.000
StockIssuedDuringPeriodValueNewIssues,0.000
StockIssuedDuringPeriodValueRestrictedStockAwardGross,0.000
UnrealizedGainLossOnDerivatives,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,22254000.000
WeightedAverageNumberOfSharesOutstandingBasic,22254000.000
