,2011-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-451282.000
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,589943.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,111379.000
AmortizationOfDebtDiscountPremium,13286.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2989.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,510860.000
DepreciationAndAmortization,10000.000
DepreciationDepletionAndAmortization,10000.000
EarningsPerShareBasicAndDiluted,-0.010
ForeignCurrencyTransactionGainLossBeforeTax,284.000
GainLossOnDerivativeInstrumentsNetPretax,-188917.000
GainsLossesOnExtinguishmentOfDebt,-13750.000
GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,-37225.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1934548.000
IncomeLossFromDiscontinuedOperationsNetOfTax,0.000
IncomeTaxesPaid,0.000
IncreaseDecreaseInAccountsPayableTrade,75221.000
IncreaseDecreaseInAccruedLiabilities,19943.000
IncreaseDecreaseInPrepaidExpense,35182.000
InterestExpenseDebt,487167.000
InterestPaid,0.000
NetCashProvidedByUsedInFinancingActivities,838804.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,838804.000
NetCashProvidedByUsedInInvestingActivities,-463895.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-463895.000
NetCashProvidedByUsedInOperatingActivities,-371920.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-371920.000
NetIncomeLoss,-1923887.000
NetIncomeLossAttributableToNoncontrollingInterest,-10661.000
NonoperatingIncomeExpense,-726775.000
OperatingExpenses,1207773.000
OtherCostAndExpenseOperating,321739.000
OtherNoncashIncome,0.000
PaymentsToAcquireIntangibleAssets,457695.000
PaymentsToAcquirePropertyPlantAndEquipment,6200.000
ProceedsFromContributionsFromAffiliates,161821.000
ProceedsFromConvertibleDebt,526750.000
ProceedsFromIssuanceOrSaleOfEquity,0.000
ProceedsFromOtherShortTermDebt,130000.000
ProceedsFromRelatedPartyDebt,20233.000
ProfitLoss,-1934548.000
ProvisionForDoubtfulAccounts,13750.000
SellingGeneralAndAdministrativeExpense,876034.000
ShareBasedCompensation,788186.000
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,0.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,461721.000
UnrealizedGainLossOnDerivatives,-188917.000
