,2011-03-31,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,3036000.000,,,,,,,,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,337614.000,242560.000,,284150.000,351130.000,354479.000,-633844.000,233547.000,,,,
AssetImpairmentCharges,,,21545000.000,0.000,0.000,0.000,0.000,0.000,,,,,179074000.000,,6583000.000,60413000.000,399394000.000,825918000.000,220025000.000,0.000,587000.000,40000.000,1460000.000
AssetRetirementObligationAccretionExpense,1649000.000,1728000.000,1813000.000,1861000.000,1907000.000,1953000.000,1997000.000,2043000.000,1771000.000,,1843000.000,1883000.000,1924000.000,1958000.000,2010000.000,1669000.000,1700000.000,1729000.000,1757000.000,1779000.000,1556000.000,1580000.000,1414000.000
AssetRetirementObligationLiabilitiesIncurred,,,1260000.000,,,,901000.000,,,,766000.000,,,,455000.000,,,,40000.000,,,,470000.000
AssetRetirementObligationLiabilitiesSettled,,,204000.000,,,,322000.000,,,,413000.000,,,,262000.000,,,,249000.000,,,,172000.000
CapitalLeasesIncomeStatementInterestExpense,,,141000.000,115000.000,93000.000,,,,,,,,,,,,,,,,,,
CapitalizedExploratoryWellCostAdditionsPendingDeterminationOfProvedReserves,,,,,,,,,,,164842000.000,200347000.000,258724000.000,322838000.000,230061000.000,189460000.000,113734000.000,101653000.000,83446000.000,78457000.000,88879000.000,93263000.000,164966000.000
CapitalizedExploratoryWellCostChargedToExpense,,,,,,,,,,,,1191000.000,1217000.000,,,0.000,0.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,28912000.000,,40077000.000,,,,10599000.000,,,,29788000.000,,,,-322000.000,,,,34534000.000,,,,-297435000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,0.000,,,,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,0.000,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,0.000,,,,,,,,
CommonStockDividendsPerShareCashPaid,0.135,0.135,0.140,0.140,0.140,0.140,0.145,0.145,0.145,0.145,0.150,0.150,0.150,0.020,0.020,0.020,0.020,0.020,0.000,0.000,0.000,,
ComprehensiveIncomeNetOfTax,,239151000.000,46295000.000,227732000.000,498907000.000,-497431000.000,21228000.000,98187000.000,-18908000.000,92291000.000,56592000.000,-11661000.000,455055000.000,65243000.000,-13569000.000,-111025000.000,-227430000.000,-570574000.000,-201313000.000,36688000.000,53243000.000,-54989000.000,33334000.000
CostsAndExpenses,326483000.000,228156000.000,314274000.000,249757000.000,275866000.000,317880000.000,387343000.000,343753000.000,324458000.000,331895000.000,456579000.000,266990000.000,449590000.000,329093000.000,234267000.000,330004000.000,643785000.000,1108349000.000,430030000.000,36890000.000,94083000.000,183116000.000,179494000.000
DebtIssuanceCosts,,,,,,,,,,,,,,,,,,,800000.000,,,,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,,,,,,,,,,,,,,,,,,,,800000.000,,800000.000
DeferredIncomeTaxExpenseBenefit,40772000.000,,23182000.000,,,,29028000.000,,,,10531000.000,,,,-16009000.000,,,,-107149000.000,,,,20449000.000
DepreciationDepletionAndAmortization,61128000.000,72802000.000,94534000.000,101991000.000,104338000.000,118735000.000,115295000.000,132285000.000,136123000.000,113678000.000,135697000.000,136244000.000,139104000.000,137519000.000,134381000.000,149843000.000,149781000.000,159784000.000,119362000.000,117035000.000,108167000.000,103397000.000,99652000.000
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,,37400000.000,200000.000,50600000.000,20200000.000,-103700000.000,1600000.000,14600000.000,13100000.000,-15900000.000,10900000.000,7300000.000,,,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,172430000.000,-12234000.000,112158000.000,-49962000.000,,-26798000.000,15847000.000,69000.000,,2000.000,,,,,,,,,,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,-24612000.000,,-1667000.000,0.000,726410000.000,-149000.000,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,-15678000.000,,-1050000.000,0.000,440105000.000,42000.000,0.000,0.000,0.000,0.000,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTaxPerBasicShare,,,,,,,,,-0.220,,-0.010,0.000,6.030,-0.000,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,,,,,-0.220,,-0.010,0.000,5.990,0.010,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,,,0.000,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,,,,,0.030,,-0.020,-0.070,-0.050,0.540,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,,,,,0.030,,-0.020,-0.070,-0.050,0.540,,,,,,,,,
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,,,,,,,,,-8934000.000,,-617000.000,0.000,286305000.000,-191000.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,18258000.000,,4821000.000,94263000.000,39880000.000,263883000.000,,,,,,,,,
EarningsPerShareBasic,1.310,1.220,0.800,1.820,0.030,0.870,0.790,1.150,-0.270,1.160,0.730,-0.110,6.260,0.910,-0.210,-1.520,-2.890,-7.810,-2.340,0.380,0.550,-0.360,0.340
EarningsPerShareDiluted,1.300,1.210,0.790,1.820,0.030,0.870,0.780,1.150,-0.270,1.160,0.730,-0.110,6.220,0.910,-0.210,-1.520,-2.890,-7.810,-2.340,0.380,0.550,-0.360,0.340
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,767000.000,,227000.000,,,,68000.000,,,,686000.000,,,,129000.000,,,,-465000.000,,,,0.000
ExplorationExpense,291000.000,,1076000.000,,,,541000.000,,,,1277000.000,2575000.000,8255000.000,15983000.000,763000.000,11018000.000,493000.000,2604000.000,242000.000,1520000.000,18000.000,3635000.000,3636000.000
FinancingReceivableAllowanceForCreditLossesProvisions,,,-66000.000,,,,,,,,,,,,,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,,,-84846000.000,147735000.000,,34036000.000,-50964000.000,107173000.000,25048000.000,5455000.000,-65872000.000,20412000.000,-48472000.000,64546000.000
GainLossOnDiscontinuationOfCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurringNet,,,100000.000,,,,,,,,,,,,,,,,,,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,28502000.000,,,,-52000.000,,,,-366000.000
GainsLossesOnSalesOfAssets,25000.000,,-47000.000,,,,656000.000,,,,-995000.000,,,,,,,,,,,,
GasDomesticRegulatedRevenue,269572000.000,59616000.000,194487000.000,70887000.000,61809000.000,124406000.000,237685000.000,104514000.000,48368000.000,,263900000.000,,,,,,,,,,,,
GeneralAndAdministrativeExpense,,,,,,,,,,,,33542000.000,27784000.000,,32055000.000,38652000.000,23631000.000,54794000.000,29525000.000,23548000.000,21710000.000,20906000.000,20399000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,
IncomeLossFromContinuingOperations,,,,,,,,,-5486000.000,,55492000.000,-3154000.000,20631000.000,26674000.000,-15420000.000,-111601000.000,-227904000.000,-590806000.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,151544000.000,136981000.000,90664000.000,204840000.000,3699000.000,98178000.000,90271000.000,129618000.000,-9113000.000,87653000.000,88289000.000,-4170000.000,36686000.000,19566000.000,-24121000.000,-172881000.000,-358242000.000,-925492000.000,-311549000.000,59900000.000,81736000.000,-77238000.000,52844000.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,-0.080,,0.760,-0.040,0.280,0.370,-0.210,-1.520,-2.890,-7.810,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,-0.080,,0.760,-0.040,0.280,0.360,-0.210,-1.520,-2.890,-7.810,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,-13812000.000,,-2176000.000,-4799000.000,436620000.000,38744000.000,0.000,0.000,0.000,0.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,,,,,0.000,0.000,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,-0.190,,-0.030,-0.070,5.980,0.540,0.000,0.000,0.000,0.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,-0.190,,-0.030,-0.070,5.940,0.550,0.000,0.000,0.000,0.000,,,,,
IncomeTaxExpenseBenefit,57276000.000,49382000.000,33258000.000,73553000.000,1653000.000,35355000.000,33579000.000,46551000.000,-3627000.000,28779000.000,32797000.000,-1016000.000,16055000.000,-7108000.000,-8701000.000,-61280000.000,-130338000.000,-334686000.000,-108433000.000,23141000.000,28422000.000,-22768000.000,19441000.000
IncreaseDecreaseInAccountsPayable,34050000.000,,7327000.000,,,,9670000.000,,,,30842000.000,,,,-11814000.000,,,,-19611000.000,,,,9314000.000
IncreaseDecreaseInAccountsReceivable,30173000.000,,-20063000.000,,,,35312000.000,,,,50857000.000,,,,-42908000.000,,,,-50101000.000,,,,16778000.000
IncreaseDecreaseInCustomerAdvances,9032000.000,,-31926000.000,,,,10254000.000,,,,27098000.000,,,,,,,,,,,,
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,,,,,,,,,,,,,,,13633000.000,,,,2179000.000,,,,3808000.000
IncreaseDecreaseInIncomeTaxesReceivable,-39825000.000,,-5852000.000,,,,-4781000.000,,,,-4917000.000,,,,,,,,,,,,
IncreaseDecreaseInInventories,-4840000.000,,-1473000.000,,,,-26338000.000,,,,-15434000.000,,,,3512000.000,,,,465000.000,,,,1143000.000
IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,,,19460000.000,,,,-3886000.000,,,,-6774000.000,,,,-9634000.000,,,,27044000.000,,,,23863000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-6465000.000,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPensionAndPostretirementObligations,-3097000.000,,-3176000.000,,,,-10334000.000,,,,-3880000.000,,,,-10872000.000,,,,,,,,
IncreaseDecreaseInPensionPlanObligations,,,,,,,,,,,,,,,,,,,-14516000.000,,,,-29000.000
