,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AssetRetirementObligationAccretionExpense,39252.000,39726.000,41499.000,43370.000,43707.000,44296.000
AssetRetirementObligationLiabilitiesIncurred,,2806.000,7790.000,3434.000,1799.000,8652.000
AssetRetirementObligationLiabilitiesSettled,,-3952.000,18994.000,17135.000,77715.000,91.000
CapitalExpendituresIncurredButNotYetPaid,,,,,4371.000,
CapitalLeaseObligationsIncurred,,,,1019.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-64551.000,-44612.000,7698.000,32577.000,-35979.000
CashPeriodIncreaseDecrease,-2622727.000,,,,,
CostsAndExpenses,10902024.000,17345915.000,7411520.000,5381582.000,19318152.000,3052833.000
CostsIncurredDevelopmentCosts,,550425.000,51198.000,8802.000,,
DepreciationDepletionAndAmortization,6867448.000,4417226.000,2721183.000,2207484.000,1408649.000,519733.000
DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,,,561.210,462.120,,
DistributionMadeToMemberOrLimitedPartnerDistributionsPaidPerUnit,,847.670,,,,
GeneralAndAdministrativeExpense,659231.000,450382.000,403228.000,366390.000,184145.000,149217.000
IncreaseDecreaseInDueFromAffiliatesCurrent,-4033165.000,-1511964.000,-90376.000,-656869.000,-433621.000,40403.000
IncreaseDecreaseInDueToAffiliatesCurrent,-927219.000,-193609.000,78342.000,-12349.000,-132402.000,1674.000
IncreaseDecreaseInPrepaidTaxes,79151.000,-71651.000,,16584.000,-4236.000,-15905.000
InterestIncomeOperating,,,,143.000,,
InvestmentIncomeInterest,1514.000,420.000,,,,
LeaseOperatingExpense,1957851.000,1600295.000,1667301.000,1469007.000,1268488.000,1058185.000
NaturalGasProductionRevenue,9307359.000,3833876.000,3438621.000,3298526.000,1313828.000,1070815.000
NetCashProvidedByUsedInFinancingActivities,-25480000.000,-11224889.000,-7431486.000,-6119336.000,-3683912.000,-976254.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-25480000.000,-11224889.000,-7431486.000,-6119336.000,-3683912.000,-976254.000
NetCashProvidedByUsedInInvestingActivities,-2689319.000,-550425.000,-51198.000,-8802.000,1963929.000,-12866.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2689319.000,-550425.000,-51198.000,-8802.000,1963929.000,-12866.000
NetCashProvidedByUsedInOperatingActivities,25546592.000,11710763.000,7438072.000,6135836.000,1752560.000,953141.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,25546592.000,11710763.000,7438072.000,6135836.000,1752560.000,953141.000
NetIncomeLoss,15613097.000,-4346288.000,2347450.000,2356686.000,-16245237.000,-734842.000
NetIncomeLossAllocatedToGeneralPartners,12536210.000,,,,,
NetIncomeLossAllocatedToLimitedPartners,3076887.000,-4346288.000,,,,
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,1179.060,-328.220,177.270,177.970,,
OilAndCondensateRevenue,17206248.000,9165331.000,6320349.000,4439599.000,1759087.000,1247176.000
PartnersCapitalAccountDistributions,25480000.000,11224889.000,7431486.000,6119336.000,3683912.000,976254.000
PaymentsOfCapitalDistribution,25480000.000,11224889.000,7431486.000,6119336.000,3683912.000,976254.000
PaymentsToExploreAndDevelopOilAndGasProperties,,550425.000,51198.000,8802.000,48471.000,13121.000
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,,,,2012400.000,255.000
ProductionTaxExpense,1378242.000,628193.000,405911.000,394971.000,173177.000,134624.000
ResultsOfOperationsAccretionOfAssetRetirementObligations,,39726.000,41499.000,43370.000,43707.000,44296.000
Revenues,26515121.000,12999627.000,9758970.000,7738268.000,3072915.000,2317991.000
SalesRevenueNet,26515121.000,12999627.000,9758970.000,7738268.000,3072915.000,2317991.000
UnamortizedCostsCapitalizedLessRelatedDeferredIncomeTaxesExceedCeilingLimitationExpense,,10210093.000,2172398.000,900360.000,16239986.000,1146778.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,13242.000,13242.000,13242.000,13242.000,,
