,2011-01-30,2011-05-01,2011-07-31,2011-10-30,2012-01-29,2012-04-29,2012-07-29,2012-10-28,2013-01-27,2013-04-28,2013-07-28,2013-10-27,2014-01-26,2014-04-27,2014-08-03,2014-11-02,2015-02-01,2015-05-03,2015-08-02,2015-11-01,2016-01-31,2016-05-01,2016-07-31,2016-10-30,2017-01-29,2017-04-30
AccountsPayableCurrent,538000000.000,431000000.000,585000000.000,661000000.000,551000000.000,507000000.000,571000000.000,702000000.000,631000000.000,590000000.000,523000000.000,630000000.000,528000000.000,501000000.000,527000000.000,597000000.000,510000000.000,462000000.000,544000000.000,567000000.000,502000000.000,487000000.000,610000000.000,653000000.000,564000000.000,568000000.000
AccountsReceivableGrossCurrent,,,530000000.000,,,,523000000.000,,,,587000000.000,,,,597000000.000,,,,570000000.000,,,,566000000.000,,,
AccountsReceivableNetCurrent,,,519000000.000,,683000000.000,564000000.000,513000000.000,,,,576000000.000,,,,585000000.000,,,,557000000.000,,,,554000000.000,,,
AccruedIncomeTaxesCurrent,23000000.000,74000000.000,33000000.000,105000000.000,40000000.000,10000000.000,22000000.000,105000000.000,32000000.000,21000000.000,19000000.000,38000000.000,10000000.000,3000000.000,37000000.000,118000000.000,59000000.000,38000000.000,29000000.000,123000000.000,75000000.000,54000000.000,22000000.000,119000000.000,16000000.000,13000000.000
AccruedLiabilitiesCurrent,573000000.000,564000000.000,619000000.000,606000000.000,598000000.000,547000000.000,598000000.000,680000000.000,730000000.000,676000000.000,617000000.000,598000000.000,592000000.000,550000000.000,553000000.000,524000000.000,541000000.000,491000000.000,589000000.000,569000000.000,596000000.000,602000000.000,604000000.000,587000000.000,559000000.000,538000000.000
AccruedMarketingCostsCurrent,,,132000000.000,,,,140000000.000,,,,137000000.000,,,,122000000.000,,,,125000000.000,,,,130000000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,3260000000.000,,,,3356000000.000,,,,3395000000.000,,,,3201000000.000,,,,3166000000.000,,,,3357000000.000,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-16000000.000,-21000000.000,-20000000.000,-14000000.000,-11000000.000,-13000000.000,-10000000.000,-10000000.000,-7000000.000,,,,9000000.000,5000000.000,-4000000.000,-4000000.000,-36000000.000,-25000000.000,-10000000.000,-20000000.000,-26000000.000,-54000000.000,-64000000.000,-49000000.000,-27000000.000,-23000000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,251000000.000,410000000.000,396000000.000,335000000.000,299000000.000,288000000.000,261000000.000,273000000.000,295000000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-595000000.000,-433000000.000,-427000000.000,-466000000.000,-485000000.000,-485000000.000,-776000000.000,-745000000.000,-700000000.000,-709000000.000,-565000000.000,-506000000.000,-616000000.000,-527000000.000,-569000000.000,-634000000.000,-795000000.000,-765000000.000,-909000000.000,-200000000.000,-223000000.000,-144000000.000,-104000000.000,-107000000.000,-113000000.000,-118000000.000
AdditionalPaidInCapitalCommonStock,316000000.000,335000000.000,331000000.000,313000000.000,332000000.000,331000000.000,329000000.000,311000000.000,331000000.000,357000000.000,362000000.000,301000000.000,315000000.000,322000000.000,330000000.000,301000000.000,316000000.000,331000000.000,339000000.000,309000000.000,328000000.000,342000000.000,354000000.000,317000000.000,334000000.000,348000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,11000000.000,,,,10000000.000,,,,11000000.000,,,,12000000.000,,,,13000000.000,,,,12000000.000,,,
Assets,6580000000.000,6700000000.000,6862000000.000,6948000000.000,6665000000.000,6492000000.000,6530000000.000,8747000000.000,8593000000.000,8453000000.000,8323000000.000,9055000000.000,8119000000.000,7964000000.000,8113000000.000,8297000000.000,7903000000.000,7759000000.000,8089000000.000,8304000000.000,8079000000.000,8081000000.000,7837000000.000,8039000000.000,7570000000.000,7451000000.000
