,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AssetManagementCosts,2545670.000,3041610.000,1752512.000,1139602.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,18641667.000,-20485289.000,-23259298.000,3098597.000,-5310428.000,
CashPeriodIncreaseDecrease,,,,,,-2484552.000
DepreciationAmortizationAndAccretionNet,-163410.000,-276870.000,-138789.000,-53464.000,-52107.000,-629285.000
DistributedEarnings,,,0.000,0.000,0.000,0.000
DividendIncomeOperating,,,,,,13459.000
EarningsPerShareBasic,,,,,-4.480,2.350
FloorBrokerageExchangeAndClearanceFees,50427.000,62511.000,42968.000,79779.000,20831.000,35962.000
GainLossOnInvestments,9472301.000,21053883.000,-83668748.000,-4157997.000,-19768075.000,1190691.000
GainLossOnSaleOfDebtInvestments,5646.000,80.000,,,,
GainLossOnSaleOfDerivatives,53298020.000,-3359210.000,-87392590.000,-923660.000,,
GainLossOnSaleOfInvestments,,,,,-22881309.000,28320094.000
GainLossOnSaleOfSecuritiesNet,5646.000,80.000,4568.000,3839.000,,
IncreaseDecreaseInAccountsPayable,,9988.000,-220872.000,-1589.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,-3527.000,38670.000
IncreaseDecreaseInAccruedLiabilities,3142.000,-7505.000,4363.000,,,
IncreaseDecreaseInBrokerageReceivables,,,,,26140.000,
IncreaseDecreaseInCashCollateralForBorrowedSecurities,,,-5289640.000,,,
IncreaseDecreaseInDividendsReceivable,,,,,,2328.000
IncreaseDecreaseInPayablesToBrokerDealers,,,,-1180.000,156.000,1084.000
InterestAndDividendIncomeOperating,,,,,,642744.000
InterestExpense,,,,,2130.000,5204.000
InterestIncomeOperating,163410.000,276517.000,138235.000,53278.000,52107.000,629285.000
InterestPaid,,,,,2130.000,5204.000
InvestmentIncomeNet,-2432687.000,-2827604.000,-1657245.000,-1166103.000,,
MarketableSecuritiesRealizedGainLoss,,,,,2319.000,2752.000
MarketableSecuritiesUnrealizedGainLoss,,,,,879.000,-5203.000
NetCashProvidedByUsedInFinancingActivities,119721235.000,40658070.000,-286454834.000,1190349.000,18599089.000,53677526.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,119721235.000,40658070.000,-286454834.000,1190349.000,18599089.000,53677526.000
NetCashProvidedByUsedInOperatingActivities,-101079568.000,-61143359.000,263195536.000,1908248.000,-23909517.000,-56162078.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-101079568.000,-61143359.000,263195536.000,1908248.000,-23909517.000,-56162078.000
NetIncomeLoss,,,,-5324100.000,-20862784.000,161148.000
OperatingExpenses,2596097.000,3104121.000,1795480.000,1219381.000,1146816.000,1679769.000
OperatingIncomeLoss,,,,,-1094709.000,-1029543.000
PaymentsForProceedsFromInvestments,,,,,,10134812.000
PaymentsForPurchaseOfSecuritiesOperatingActivities,,,,,644634130.000,882661673.000
PaymentsForRepurchaseOfCommonStock,162234442.000,179959926.000,304575756.000,172712505.000,93372897.000,120368304.000
PaymentsToAcquireMarketableSecurities,1308877571.000,1613677218.000,756889002.000,658943457.000,,
ProceedsFromIssuanceOfCommonStock,281955677.000,220617996.000,18120922.000,173902854.000,111971986.000,174045830.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,1156994521.000,1558995060.000,1109489671.000,662997701.000,,
ProceedsFromSaleOfSecuritiesOperatingActivities,,,,,650198573.000,835973487.000
ProfessionalFees,,,,,1123855.000,1638603.000
ProfitLoss,7039614.000,18226279.000,-85325993.000,,,
RealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,,,,,-22878990.000,28322846.000
RealizedInvestmentGainsLosses,53303666.000,-3359130.000,-87388022.000,-919821.000,,
StockIssuedDuringPeriodSharesNewIssues,,3800000.000,,,,
StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,,600000.000,,,,
StockIssuedDuringPeriodValueNewIssues,,220617996.000,18120922.000,173902854.000,111971986.000,174045830.000
StockIssuedDuringPeriodValueOther,,,-286454834.000,,,
StockIssuedDuringPeriodValuePurchaseOfAssets,,,-371780827.000,,,
StockRedeemedOrCalledDuringPeriodShares,,3200000.000,200000.000,,,
StockRedeemedOrCalledDuringPeriodValue,,179959926.000,304575756.000,180547287.000,85538115.000,120368304.000
StockholdersEquityPeriodIncreaseDecrease,,40658070.000,,-11968533.000,5571087.000,53838674.000
UnrealizedGainLossOnDerivatives,-43815790.000,24381520.000,3746010.000,-3236720.000,,
UnrealizedGainLossOnInvestments,-43831365.000,24413013.000,3719274.000,-3238176.000,3110036.000,-27126952.000
UnrealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,,,,,3110915.000,-27132155.000
UnrealizedGainLossOnSecurities,-15575.000,31493.000,-26736.000,-1456.000,,
UnrealizedGainOnSecurities,,115920.000,,,,
UnrealizedLossOnSecurities,33417170.000,9151570.000,,,,
