,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,3076750.000,3516836.000,3559277.000,3058530.000,3596921.000,3660766.000,5013947.000,5445866.000,4537156.000,5160479.000,5450694.000,6733498.000,11718809.000,7401339.000,4627089.000,4995537.000,4987833.000,6468124.000,5667948.000,5555619.000,6546162.000,6121385.000,7255327.000,7871698.000
AccountsReceivableRelatedPartiesCurrent,,,,,200000.000,125000.000,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,18349449.000,19580720.000,20840194.000,21063405.000,22402643.000,21813339.000,19330063.000,20519236.000,21772145.000,23138783.000,19128753.000,20368846.000,21584793.000,23063099.000,24691800.000,26327145.000,14845373.000,14490131.000,16023814.000,17670045.000,13682124.000,14980815.000,16217028.000,15101930.000
Assets,293871126.000,297409608.000,297976545.000,298724266.000,353146684.000,395659628.000,413150755.000,442046482.000,466128248.000,450054727.000,534233032.000,610882586.000,653345332.000,736007873.000,744239217.000,772732368.000,779766841.000,838400518.000,872514595.000,874452838.000,945688913.000,913325015.000,944113674.000,1023531705.000
AssetsFairValueDisclosure,,,,,137389392.000,205233992.000,243126815.000,305862287.000,303482269.000,308757913.000,390184284.000,423867608.000,464563593.000,513225623.000,535793465.000,592028676.000,627726524.000,609270389.000,668651258.000,666958281.000,730475386.000,703973227.000,742897488.000,820480265.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,7287162.000,6698871.000,8224333.000,32580427.000,9963239.000,9972795.000,0.000,0.000,,,,,,,,0.000,,13745698.000,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,13052649.000,13180667.000,,,,,,
AvailableForSaleSecurities,,,,,,,,,,48161743.000,68946370.000,84195337.000,124006732.000,53848411.000,70601045.000,81875851.000,140695997.000,28247980.000,47366656.000,60977254.000,61105457.000,22770532.000,90016872.000,27814516.000
AvailableForSaleSecuritiesAmortizedCost,,,,,41456815.000,41457287.000,,79236600.000,40368310.000,50907980.000,71040881.000,82816217.000,119944044.000,50624261.000,65538068.000,76919779.000,135538196.000,25193081.000,45502220.000,,,,,
AvailableForSaleSecuritiesDebtSecurities,,,,,711756.000,724145.000,1524873.000,2364982.000,3083578.000,4139878.000,4075953.000,4298957.000,4370023.000,4544470.000,4616565.000,4411214.000,4711687.000,5056428.000,4824060.000,4938104.000,5294229.000,4476385.000,4084599.000,4179205.000
