,2011-03-31,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfDebtDiscountPremium,,,,,,,,,,,-4000000.000,,,,-3000000.000,,,,-3000000.000,,,,-2000000.000
AmortizationOfFinancingCostsAndDiscounts,1000000.000,,1000000.000,,,,,,,,-1000000.000,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,13000000.000,12000000.000,12000000.000,12000000.000,13000000.000,12000000.000,14000000.000,13000000.000,13000000.000,13000000.000,13000000.000,13000000.000,13000000.000,12000000.000,13000000.000,16000000.000,20000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-3000000.000,,,,,,,,101000000.000,,,,-47000000.000,,,,6000000.000,,,,-3000000.000
ComprehensiveIncomeNetOfTax,51000000.000,,91000000.000,152000000.000,117000000.000,,,,,,107000000.000,157000000.000,155000000.000,,35000000.000,276000000.000,56000000.000,25000000.000,146000000.000,202000000.000,153000000.000,204000000.000,586000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,2000000.000,3000000.000,3000000.000,,,,,,3000000.000,2000000.000,2000000.000,,1000000.000,0.000,1000000.000,1000000.000,1000000.000,0.000,1000000.000,1000000.000,10000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,93000000.000,155000000.000,120000000.000,,,,,,110000000.000,159000000.000,157000000.000,,36000000.000,277000000.000,57000000.000,26000000.000,147000000.000,202000000.000,154000000.000,206000000.000,596000000.000
CostOfGoodsSold,,,,,,,,,,,4210000000.000,4517000000.000,4581000000.000,,2309000000.000,2821000000.000,2024000000.000,1991000000.000,1413000000.000,1991000000.000,1855000000.000,2569000000.000,2891000000.000
CostsAndExpenses,2185000000.000,2722000000.000,3285000000.000,3134000000.000,3053000000.000,,,,,,4350000000.000,4641000000.000,4743000000.000,,2506000000.000,2895000000.000,2313000000.000,2242000000.000,1594000000.000,2029000000.000,1998000000.000,2715000000.000,3067000000.000
DebtIssuanceCosts,,,,,,,,,,,,,,,,,,,31000000.000,,,,
DeferredIncomeTaxExpenseBenefit,,,1000000.000,,,,,,,,-1000000.000,,,,-2000000.000,,,,0.000,,,,-1000000.000
DepreciationAndAmortization,18000000.000,24000000.000,25000000.000,25000000.000,26000000.000,,,,,,69000000.000,74000000.000,77000000.000,,82000000.000,94000000.000,102000000.000,104000000.000,106000000.000,109000000.000,112000000.000,119000000.000,125000000.000
