,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,661000000.000,676000000.000,753000000.000,688000000.000,637000000.000,639000000.000,682000000.000,646000000.000,645000000.000,683000000.000,693000000.000,673000000.000,718000000.000,702000000.000,720000000.000,721000000.000,697000000.000,,,720000000.000,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,687000000.000,721000000.000,720000000.000,710000000.000,693000000.000,645000000.000,656000000.000,633000000.000
AccountsPayableOtherCurrent,,,,,,,4000000.000,,,,,,,,,,,,,,,,,,
AccountsPayableTradeCurrent,,,,383000000.000,,,,358000000.000,,,,370000000.000,,,,374000000.000,,,,350000000.000,,,,332000000.000,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,,640000000.000,617000000.000,627000000.000,643000000.000,608000000.000,616000000.000,613000000.000,662000000.000
AccrualForEnvironmentalLossContingencies,,93000000.000,90000000.000,92000000.000,89000000.000,86000000.000,85.000,83000000.000,80000000.000,77000000.000,75000000.000,67000000.000,63000000.000,64000000.000,62000000.000,60000000.000,56000000.000,56000000.000,56000000.000,52000000.000,53000000.000,53000000.000,52000000.000,50000000.000,49000000.000
AccrualForEnvironmentalLossContingenciesGross,,,,140000000.000,,,,129000000.000,,,,111000000.000,,,,104000000.000,,,,96000000.000,,,,94000000.000,
AccrualForEnvironmentalLossContingenciesUndiscountedDueAfterFifthYear,,,,77000000.000,,,,76000000.000,,,,67000000.000,,,,70000000.000,,,,66000000.000,,,,66000000.000,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInFifthYear,,,,2000000.000,,,,1000000.000,,,,2000000.000,,,,2000000.000,,,,1000000.000,,,,2000000.000,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInFourthYear,,,,3000000.000,,,,2000000.000,,,,2000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInSecondYear,,,,26000000.000,,,,26000000.000,,,,14000000.000,,,,14000000.000,,,,11000000.000,,,,6000000.000,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInThirdYear,,,,8000000.000,,,,5000000.000,,,,3000000.000,,,,1000000.000,,,,3000000.000,,,,4000000.000,
AccrualForEnvironmentalLossContingenciesUndiscountedDueWithinOneYear,,,,24000000.000,,,,19000000.000,,,,23000000.000,,,,16000000.000,,,,14000000.000,,,,15000000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,5625000000.000,4980000000.000,4934000000.000,4989000000.000,5129000000.000,5174000000.000,5330000000.000,5392000000.000,5454000000.000,5454000000.000,5576000000.000,5594000000.000,5616000000.000,5766000000.000,5758000000.000,5778000000.000,5731000000.000,5858000000.000,5842000000.000,5815000000.000,,,,5884000000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,18000000.000,42000000.000,-65000000.000,-74000000.000,-52000000.000,-84000000.000,-34000000.000,-128000000.000,-148000000.000,-174000000.000,-119000000.000,-65000000.000,-100000000.000,-64000000.000,-191000000.000,-268000000.000,-446000000.000,-393000000.000,-462000000.000,-501000000.000,-387000000.000,-401000000.000,-398000000.000,-499000000.000,-485000000.000
AdditionalPaidInCapital,2732000000.000,2579000000.000,2388000000.000,2326000000.000,2326000000.000,2254000000.000,2210000000.000,2175000000.000,2131000000.000,2033000000.000,1998000000.000,1999000000.000,2014000000.000,2048000000.000,2030000000.000,2012000000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,2000000000.000,1985000000.000,1966000000.000,1966000000.000,1957000000.000,1959000000.000,1961000000.000,1963000000.000,1964000000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,6000000.000,,,,7000000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,4000000.000,4000000.000,5000000.000,4000000.000,4000000.000,7000000.000,7000000.000,6000000.000,6000000.000,10000000.000,10000000.000,10000000.000,6000000.000,7000000.000,6000000.000,6000000.000,7000000.000,7000000.000
AssetBackedSecuritiesAtCarryingValue,,,,205000000.000,,,,213000000.000,,,,203000000.000,,,,180000000.000,,,,146000000.000,,,,118000000.000,
AssetRetirementObligation,,,,32000000.000,,,,33000000.000,,,,21000000.000,,,,20000000.000,,,,16000000.000,,,,16000000.000,
AssetRetirementObligationCurrent,,,,24000000.000,,,,19000000.000,,,,19000000.000,,,,16000000.000,,,,14000000.000,,,,15000000.000,
Assets,6141000000.000,6078000000.000,6020000000.000,5869000000.000,6038000000.000,5973000000.000,6319000000.000,6123000000.000,5960000000.000,5801000000.000,5885000000.000,6278000000.000,6376000000.000,6339000000.000,6192000000.000,6185000000.000,5960000000.000,5963000000.000,5789000000.000,5663000000.000,5759000000.000,5768000000.000,5830000000.000,5680000000.000,5625000000.000
AssetsCurrent,2170000000.000,2247000000.000,1960000000.000,1934000000.000,1884000000.000,1809000000.000,2132000000.000,2015000000.000,1933000000.000,1835000000.000,1614000000.000,2077000000.000,1659000000.000,1625000000.000,1655000000.000,1670000000.000,1665000000.000,1695000000.000,1620000000.000,1554000000.000,1572000000.000,1558000000.000,1633000000.000,1568000000.000,1544000000.000
BuildingsAndImprovementsGross,,,,934000000.000,,,,992000000.000,,,,982000000.000,,,,1005000000.000,,,,975000000.000,,,,1007000000.000,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,288000000.000,,,,,,,,,,,,,,,,,,,,,,
CapitalLeaseObligations,,,,,53000000.000,51000000.000,51000000.000,50000000.000,,,,20000000.000,,,,15000000.000,,,,10000000.000,,,,8000000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,21000000.000,,,,14000000.000,,,,11000000.000,
