,2011-10-31,2012-01-31
DepreciationDepletionAndAmortization,91.000,45.000
DividendsPreferredStock,,0.000
EarningsPerShareBasicAndDiluted,-0.090,-0.070
GainLossRelatedToLitigationSettlement,0.000,0.000
GeneralAndAdministrativeExpense,2478.000,2029.000
InterestExpense,-342.000,-114.000
LeaseOperatingExpense,90.000,83.000
NetIncomeLossAvailableToCommonStockholdersBasic,-2868.000,-2227.000
OperatingExpenses,2659.000,2157.000
OperatingIncomeLoss,-2526.000,-2113.000
OtherNonoperatingIncomeExpense,-342.000,-114.000
ProfitLoss,,-2227.000
Revenues,133.000,44.000
SalesRevenueNet,133.000,44.000
WeightedAverageNumberOfSharesOutstandingBasic,31384304.000,
