,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,15000.000,,,,4000.000,,,,8000.000,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,699000.000,675000.000,,,730000.000,1000000.000,,,,,,,,,,,,,,
AmortizationOfFinancingCosts,,,334000.000,,,,288000.000,,,,288000.000,,,,492000.000,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,0.000,462000.000,,,522000.000,0.000,,0.000,,,,,1019000.000,1170000.000,,1812000.000,1603000.000,1594000.000,-3415000.000,1580000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,,,,,,,,2197000.000,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,4957000.000,,,,6253000.000,,,,10235000.000,,,,7301000.000,,,,10003000.000,,,,2187000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-27670000.000,,,,-17797000.000,,,,-16643000.000,,,,-11770000.000,,,,1710000.000,,,,-4272000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,-26000.000,,,,,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,-2635000.000,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.020,0.020,0.020,0.020,0.020,0.010,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,1546000.000,2667000.000,-1390000.000,-5901000.000,444000.000,-25367000.000,1309000.000,-10840000.000,-5673000.000,-962000.000,-2671000.000,19340000.000,-9198000.000,2777000.000,-327000.000,-690000.000,-3626000.000,-1571000.000,4582000.000,-6724000.000,-17550000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,-115000.000,-91000.000,-20000.000,-419000.000,-22000.000,53000.000,-182000.000,-481000.000,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,1431000.000,2576000.000,-1410000.000,-6320000.000,422000.000,-25314000.000,1127000.000,-11321000.000,-5673000.000,-962000.000,-2671000.000,19340000.000,,,,,,,,,
ContractRevenueCost,135193000.000,131077000.000,134885000.000,142643000.000,153743000.000,187914000.000,163064000.000,147682000.000,176510000.000,143867000.000,153475000.000,158506000.000,177739000.000,224615000.000,163875000.000,206590000.000,196717000.000,193773000.000,143129000.000,167936000.000,178824000.000,191308000.000,154404000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,,,,,,,,,200.000,,,,,,,,
DebtInstrumentInterestRateIncreaseDecrease,,,,,,,,,,,,,,,0.020,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,107000.000,,,,-2585000.000,,,,-3125000.000,,,,-6045000.000,,,,-2108000.000,,,,-2306000.000
DepreciationDepletionAndAmortization,,,7764000.000,,,,12075000.000,,,,10885000.000,,,,13153000.000,,,,13928000.000,,,,14571000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,,6881000.000,2400000.000,-6000.000,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,-9620000.000,-7720000.000,-1053000.000,-774000.000,,,,,,,,,-20900000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,,,,,,,,,,,,,,-7835000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,12124000.000,2315000.000,,,,,,,,,,,
DividendsCash,,,1240000.000,,,,,,,,,,,,,,,,,,,,
DividendsShareBasedCompensation,,,-12000.000,,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,0.030,0.100,0.020,0.070,-0.040,-0.100,0.010,-0.420,0.020,-0.190,-0.090,-0.020,-0.030,0.320,-0.140,0.050,,,-0.070,-0.030,0.080,-0.110,-0.270
EarningsPerShareDiluted,0.030,0.090,0.020,0.070,-0.040,-0.100,0.010,-0.420,0.020,-0.180,-0.090,-0.020,-0.030,0.310,-0.140,0.050,,,-0.070,-0.030,0.080,-0.110,-0.270
EffectOfExchangeRateOnCashAndCashEquivalents,,,32000.000,,,,-24000.000,,,,-174000.000,,,,-102000.000,,,,109000.000,,,,-2000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,27000.000,,,,15000.000,,,,4000.000,,,,8000.000,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,27000.000,,,,15000.000,,,,4000.000,,,,8000.000,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,,,,,,,706000.000,,-763000.000,-518000.000,,,
ForeignCurrencyTransactionGainLossUnrealized,,,133000.000,,,,-41000.000,,,,188000.000,,,,736000.000,,,,77000.000,,,,76000.000
ForeignCurrencyTransactionLossBeforeTax,,544000.000,-6000.000,21000.000,40000.000,63000.000,-36000.000,261000.000,178000.000,-52000.000,-65000.000,39000.000,-384000.000,200000.000,441000.000,618000.000,,,,,,,
GainLossOnSaleOfOtherAssets,,,31000.000,93000.000,108000.000,333000.000,-2000.000,-58000.000,3146000.000,2687000.000,-152000.000,-16000.000,-390000.000,-174000.000,8000.000,-5000.000,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,2513000.000,131000.000,31000.000,,,,-2000.000,,,,-152000.000,,,,8000.000,,,,,,,,
GainLossRelatedToLitigationSettlement,,,,,,,,13272000.000,,,,,,,,,,,,,,,
GainsLossesOnSalesOfAssets,,,,,,,,,,,,,,,,,884000.000,,10000.000,-687000.000,2000.000,-5500000.000,-11000.000
GeneralAndAdministrativeExpense,13622000.000,12736000.000,13267000.000,11456000.000,11667000.000,17069000.000,19187000.000,18311000.000,19219000.000,11322000.000,17870000.000,15918000.000,16062000.000,18061000.000,17948000.000,15543000.000,15277000.000,22301000.000,20089000.000,19751000.000,7187000.000,18506000.000,16795000.000
GoodwillImpairmentLoss,,,,,,,,21474000.000,,,,,,,,2750000.000,,,,,,,
