,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
ProceedsFromContributionsFromAffiliates,,,,,11000000.000,7000000.000
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,,,,,1519000000.000,1388000000.000
ProceedsFromIssuanceOfLongTermDebt,,,,,991000000.000,544000000.000
ProceedsFromIssuanceOfSeniorLongTermDebt,595000000.000,,691000000.000,,,
ProceedsFromLongTermLinesOfCredit,529000000.000,,,,4039000000.000,7200000000.000
ProceedsFromPartnershipContribution,2000000.000,,,,0.000,0.000
ProceedsFromPaymentsForOtherFinancingActivities,,,,,-6000000.000,0.000
ProceedsFromRepaymentsOfRelatedPartyDebt,-100000000.000,,,,,
ProfitLoss,322000000.000,,,,397000000.000,709000000.000
PropertyPlantAndEquipmentUsefulLifeMaximum,40.000,,,,,
RepaymentsOfLongTermLinesOfCredit,560000000.000,,,,3662000000.000,5840000000.000
RepaymentsOfSeniorDebt,,,,,0.000,175000000.000
RestrictedStockExpense,6000000.000,,14000000.000,,17000000.000,23000000.000
RevenueFromRelatedParties,432000000.000,,,,515000000.000,436000000.000
Revenues,10918000000.000,,,,10486000000.000,9151000000.000
SalesRevenueNet,10905000000.000,,,,10464000000.000,9114000000.000
SegmentReportingInformationRevenue,10905000000.000,,,,,
SellingGeneralAndAdministrativeExpense,90000000.000,,,,103000000.000,110000000.000
ShareBasedCompensation,,,,,17000000.000,23000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,23010.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,189714.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,31.130,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,449055.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,19.870,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.054,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.246,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.010,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueVested,,,21000000.000,30000000.000,8000000.000,12000000.000
TemporaryEquityAccretionToRedemptionValue,,,,,,14000000.000
TemporaryEquityAccretionToRedemptionValueAdjustment,,,,,,14000000.000
UnrealizedGainLossOnDerivatives,,,,,-4000000.000,-39000000.000
WeightedAverageLimitedPartnershipUnitsOutstanding,,,,,250900000.000,304500000.000
WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,101800000.000,,,,251700000.000,305400000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,800000.000,900000.000
WeightedAverageNumerDilutedLimitedPartnershipUnitsOutstandingAdjustment,500000.000,,,,,
