,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
EarningsPerShareBasicAndDiluted,0.300,-0.160,-0.150,-0.910,-0.230,-0.190,-0.100,-0.320,-0.150,-0.130,-0.050,-0.110,-0.130,-0.060,-0.040,-0.080,-0.060,-0.050,-0.030,-0.050
EffectOfExchangeRateOnCashAndCashEquivalents,-88000.000,,,,-57000.000,,,,8000.000,,,,95000.000,,,,-538000.000,,,
EffectiveIncomeTaxRateContinuingOperations,0.016,0.024,0.175,,0.013,-0.028,0.058,,-0.001,-0.027,0.085,,-0.009,0.026,-0.050,,0.027,0.023,0.047,
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,,,,,,,,,,,,,,,122000.000,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,90000.000,,,,1000.000,,,,0.000,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,90000.000,,,,1000.000,,,,0.000,,,,,,,
GeneralAndAdministrativeExpense,16196000.000,7484000.000,8783000.000,10744000.000,8929000.000,3959000.000,7963000.000,5519000.000,7893000.000,8100000.000,6932000.000,7582000.000,8238000.000,7643000.000,6940000.000,7577000.000,8259000.000,8051000.000,7299000.000,8343000.000
GoodwillPeriodIncreaseDecrease,112700000.000,113152000.000,,,,,,,,,,,,,,,,,,
GrossProfit,23029000.000,24527000.000,28461000.000,29172000.000,30272000.000,31063000.000,32390000.000,21515000.000,29621000.000,29911000.000,31574000.000,30169000.000,29328000.000,30780000.000,31335000.000,31456000.000,31337000.000,31553000.000,31329000.000,30613000.000
ImpairmentOfInvestments,,,,,,,,,,0.000,0.000,,,,,,,,,
IncomeLossFromContinuingOperations,,,,,,,,,-10308000.000,-9908000.000,-4123000.000,-8825000.000,-10244000.000,-4852000.000,-3114000.000,-7129000.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,-10296000.000,-9650000.000,-3799000.000,-9365000.000,-10332000.000,-4728000.000,-3277000.000,-6964000.000,-4970000.000,-4042000.000,-2605000.000,-3771000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-18251000.000,-10968000.000,-13120000.000,-22560000.000,-17591000.000,-13771000.000,-7523000.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,-0.130,-0.130,-0.050,-0.110,-0.130,-0.060,-0.040,-0.080,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,-1257000.000,,,,0.000,0.000,0.000,0.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,,,-0.020,,,,0.000,0.000,0.000,0.000,,,,
IncomeTaxExpenseBenefit,288000.000,274000.000,-2293000.000,584000.000,-223000.000,383000.000,440000.000,-1100000.000,12000.000,258000.000,324000.000,-540000.000,-88000.000,124000.000,-163000.000,165000.000,135000.000,92000.000,123000.000,203000.000
IncomeTaxReconciliationTaxCreditsResearch,,,,,400000.000,,,,,,,,,,,,,,,
IncomeTaxesPaidNet,-236000.000,,,,357000.000,,,,461000.000,,,,335000.000,,,,183000.000,,,
IncreaseDecreaseInAccountsPayable,2086000.000,,,,-474000.000,,,,208000.000,,,,-808000.000,,,,-2616000.000,,,
IncreaseDecreaseInAccountsReceivable,-1129000.000,,,,-2507000.000,,,,-435000.000,,,,1076000.000,,,,-1749000.000,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,1729000.000,,,,-2388000.000,,,,-4162000.000,,,,-4442000.000,,,
IncreaseDecreaseInDeferredRevenue,-276000.000,,,,-2432000.000,,,,2349000.000,,,,2498000.000,,,,2974000.000,,,
IncreaseDecreaseInOtherNoncurrentAssets,-57000.000,,,,523000.000,,,,319000.000,,,,314000.000,,,,-869000.000,,,
IncreaseDecreaseInOtherNoncurrentLiabilities,201000.000,,,,-239000.000,,,,-349000.000,,,,4000.000,,,,-156000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,356000.000,,,,145000.000,,,,48000.000,,,,507000.000,,,
IncrementalCommonSharesAttributableToContingentlyIssuableShares,,,,,188000.000,351000.000,219000.000,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,7849000.000,7299000.000,4435000.000,-13865000.000,2987000.000,2757000.000,1761000.000,,,,,,,,,,,,,
InterestExpense,,,,,,,,,,250000.000,536000.000,,571000.000,461000.000,596000.000,552000.000,489000.000,459000.000,450000.000,457000.000
InterestPaid,,,,,,,,,222000.000,,,,542000.000,,,,419000.000,,,
InvestmentBankingAdvisoryBrokerageAndUnderwritingFeesAndCommissions,2700000.000,,,,,,,,,,,,,,,,,,,
InvestmentIncomeInterest,49000.000,,61000.000,,66000.000,46000.000,24000.000,7000.000,6000.000,10000.000,27000.000,52000.000,77000.000,74000.000,124000.000,137000.000,142000.000,153000.000,150000.000,184000.000
NetCashProvidedByUsedInFinancingActivities,53046000.000,,,,2927000.000,,,,1157000.000,,,,1101000.000,,,,395000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,53046000.000,,,,2927000.000,,,,1157000.000,,,,1101000.000,,,,395000.000,,,
NetCashProvidedByUsedInInvestingActivities,-57358000.000,,,,8021000.000,,,,-4983000.000,,,,4475000.000,,,,-441000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-57358000.000,,,,8021000.000,,,,-4983000.000,,,,4475000.000,,,,-441000.000,,,
NetCashProvidedByUsedInOperatingActivities,-1822000.000,,,,-9196000.000,,,,-3412000.000,,,,-6262000.000,,,,129000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1822000.000,,,,-9196000.000,,,,-3412000.000,,,,-6262000.000,,,,129000.000,,,
NetIncomeLoss,-18539000.000,-11242000.000,-10827000.000,-23144000.000,-17368000.000,-14154000.000,-7963000.000,-23681000.000,-11565000.000,-9908000.000,-4123000.000,-8825000.000,-10244000.000,-4852000.000,-3114000.000,-7129000.000,-5105000.000,-4134000.000,-2728000.000,-3974000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-18539000.000,-11242000.000,-10827000.000,-23144000.000,,,,,-11565000.000,,,,,,,,,,,
NonoperatingIncomeExpense,-404000.000,51000.000,12000.000,-473000.000,7000.000,-249000.000,-268000.000,-320000.000,-498000.000,-588000.000,-920000.000,-521000.000,-712000.000,-475000.000,-719000.000,-384000.000,-859000.000,-569000.000,-332000.000,-499000.000
OperatingExpenses,40876000.000,35546000.000,41593000.000,51259000.000,47870000.000,44585000.000,39645000.000,35656000.000,39419000.000,38973000.000,34453000.000,39013000.000,38948000.000,35033000.000,33893000.000,38036000.000,35448000.000,35026000.000,33602000.000,33885000.000
OperatingIncomeLoss,-17847000.000,-11019000.000,-13132000.000,-22087000.000,-17598000.000,-13522000.000,-7255000.000,-14141000.000,-9798000.000,-9062000.000,-2879000.000,-8844000.000,-9620000.000,-4253000.000,-2558000.000,-6580000.000,-4111000.000,-3473000.000,-2273000.000,-3272000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,-22000.000,46000.000,-6000.000,-48000.000,-48000.000,94000.000,44000.000,-2000.000,47000.000,-29000.000,-57000.000,7000.000,30000.000,-29000.000,-34000.000,48000.000,-1000.000,-1000.000,-14000.000,-4000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-70000.000,60000.000,-21000.000,-65000.000,-61000.000,194000.000,136000.000,117000.000,-2000.000,-456000.000,-510000.000,34000.000,30000.000,-103000.000,-453000.000,271000.000,-638000.000,-488000.000,111000.000,231000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,-70000.000,,,,-61000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-92000.000,106000.000,-27000.000,-113000.000,-109000.000,288000.000,180000.000,115000.000,45000.000,-485000.000,-567000.000,41000.000,60000.000,-132000.000,-487000.000,319000.000,-639000.000,-489000.000,97000.000,227000.000
OtherNoncashIncomeExpense,,,,,,,,,-169000.000,,,,-51000.000,,,,39000.000,,,
OtherNonoperatingIncomeExpense,-453000.000,51000.000,-49000.000,-580000.000,-59000.000,-295000.000,-292000.000,-327000.000,-504000.000,-348000.000,-411000.000,92000.000,-218000.000,-88000.000,-247000.000,31000.000,-512000.000,-263000.000,-32000.000,-226000.000
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,,,,,,,,,,,,,0.000,,,,0.000,,,
PaymentsForRestructuring,,,,,,,,,,,,,,,,,470000.000,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,30313000.000,,,,205000.000,,,,,,,,,,,,,,,
PaymentsToAcquireProductiveAssets,,,,,3963000.000,,,,3280000.000,,,,3043000.000,,,,2760000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,3196000.000,,,,,,,,,,,,,,,,,,,
PaymentsToAcquireShortTermInvestments,24126000.000,,,,25161000.000,,,,38858000.000,,,,15155000.000,,,,12691000.000,,,
ProceedsFromDivestitureOfBusinesses,,,,,,,,,30000000.000,,,,,,,,,,,
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,,,,,,,,,25500000.000,,,,4501000.000,,,,0.000,,,
ProceedsFromLinesOfCredit,,,,,2000000.000,,,,,,,,,,,,,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,,,,,21250000.000,,,,11655000.000,,,,18172000.000,,,,15010000.000,,,
ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,277000.000,,,,16100000.000,,,,,,,,,,,,,,,
ProceedsFromStockOptionsExercised,780000.000,,,,2837000.000,,,,1156000.000,,,,1101000.000,,,,395000.000,,,
ProvisionForDoubtfulAccounts,153000.000,,,,566000.000,,,,601000.000,,,,85000.000,,,,-179000.000,,,
ResearchAndDevelopmentExpense,7494000.000,7948000.000,8914000.000,8690000.000,9116000.000,10024000.000,9312000.000,9133000.000,9730000.000,9306000.000,8779000.000,9880000.000,10533000.000,10354000.000,10199000.000,10391000.000,11073000.000,9959000.000,9588000.000,9467000.000
RestructuringCharges,,,,,,,,,,,,,,,,,327000.000,767000.000,0.000,1108000.000
Revenues,35662000.000,38626000.000,42678000.000,43330000.000,44571000.000,45538000.000,47997000.000,30039000.000,45977000.000,47325000.000,49562000.000,48317000.000,48876000.000,49926000.000,50255000.000,50709000.000,50093000.000,50408000.000,50525000.000,50209000.000
SaleOfStockConsiderationReceivedOnTransaction,51900000.000,,,,,,,,,,,,,,,,,,,
SaleOfStockNumberOfSharesIssuedInTransaction,9775000.000,,,,,,,,,,,,,,,,,,,
SalesRevenueNet,35662000.000,38626000.000,42678000.000,43330000.000,44571000.000,45538000.000,47997000.000,30039000.000,45977000.000,47325000.000,49562000.000,48317000.000,48876000.000,49926000.000,50255000.000,50709000.000,50093000.000,50408000.000,50525000.000,50209000.000
SellingAndMarketingExpense,15322000.000,17850000.000,20710000.000,23003000.000,21017000.000,21014000.000,21035000.000,23416000.000,20995000.000,18931000.000,18020000.000,20427000.000,19166000.000,16502000.000,16113000.000,18027000.000,15304000.000,15819000.000,16322000.000,17803000.000
ShareBasedCompensation,12338000.000,,,,4008000.000,,,,3246000.000,,,,4049000.000,,,,3944000.000,,,
StockIssuedDuringPeriodValueAcquisitions,119696000.000,,,,,,,,,,,,,,,,,,,
StockIssuedDuringPeriodValueIssuedForCash,109745000.000,,,,,,,,,,,,,,,,,,,
StockIssuedDuringPeriodValueNewIssues,51937000.000,,,,,,,,,,,,,,,,,,,
StockIssuedDuringPeriodValueStockOptionsExercised,781000.000,,,,1984000.000,,,,574000.000,,,,368000.000,,,,-162000.000,,,
TaxBenefitFromStockOptionsExercised1,82000.000,,,,,,,,,,,,,,,,,,,
UnrealizedGainLossOnInvestments,-22000.000,,,,-48000.000,,,,,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,62451000.000,69846000.000,71940000.000,-134901000.000,73983000.000,75088000.000,76071000.000,-149578000.000,77766000.000,78280000.000,78898000.000,-156299000.000,80174000.000,80678000.000,81096000.000,-161089000.000,82214000.000,82930000.000,83348000.000,-165441000.000
