,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
NonoperatingIncomeExpense,,7000000.000,28000000.000,,-1000000.000,-1000000.000,2000000.000,-5000000.000,-5000000.000,5000000.000,6000000.000,-9000000.000,-4000000.000,-10000000.000,-2000000.000,-11000000.000,-11000000.000,-10000000.000,-17000000.000,-82000000.000,-11000000.000,-15000000.000,-37000000.000,-52000000.000,-28000000.000,-25000000.000
NumberOfBusinessesAcquired,,,,,,,,,,,,,2.000,,,,,,,,,,,,,
OperatingExpenses,,,,,,,,,,,,,,,,,,,,,1098000000.000,1314000000.000,1210000000.000,1393000000.000,1228000000.000,1400000000.000
OperatingIncomeLoss,836000000.000,885000000.000,1002000000.000,-10000000.000,1000000000.000,974000000.000,1064000000.000,899000000.000,1107000000.000,1228000000.000,1248000000.000,920000000.000,1285000000.000,1383000000.000,1420000000.000,1018000000.000,1351000000.000,1251000000.000,1369000000.000,1107000000.000,1348000000.000,1380000000.000,1670000000.000,1363000000.000,1506000000.000,1653000000.000
OperatingLeasesRentExpenseMinimumRentals,7000000.000,7000000.000,8000000.000,8000000.000,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,1000000.000,3000000.000,-6000000.000,7000000.000,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentBeforeTaxPeriodIncreaseDecrease,,,,,1000000.000,0.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,,,0.000,,1000000.000,0.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansTax,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,105000000.000,43000000.000,-137000000.000,-86000000.000,77000000.000,-127000000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,,,,,,,,,,,,,2000000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,,,,,,1000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,,,,,,,,,,,,,,,,,-5000000.000,-2000000.000,-3000000.000,,3000000.000,2000000.000,0.000,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,,,,,,,-5000000.000,-2000000.000,-3000000.000,14000000.000,2000000.000,1000000.000,0.000,-1000000.000,-1000000.000,0.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,1000000.000,1000000.000,0.000,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,,,,,,,,,,,,,,,,,,94000000.000,-89000000.000,-2000000.000,-278000000.000,86000000.000,230000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,78000000.000,,-112000000.000,41000000.000,137000000.000,47000000.000,-1000000.000,13000000.000,-274000000.000,-174000000.000,-375000000.000,141000000.000,-66000000.000,-133000000.000,96000000.000,-96000000.000,-7000000.000,-279000000.000,85000000.000,232000000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,,,,,,,,,,,,,,,,-2000000.000,7000000.000,5000000.000,1000000.000,1000000.000,-2000000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,81000000.000,,-111000000.000,36000000.000,136000000.000,56000000.000,2000000.000,8000000.000,-280000000.000,-168000000.000,-379000000.000,147000000.000,-44000000.000,-140000000.000,56000000.000,-77000000.000,-20000000.000,-207000000.000,61000000.000,164000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,106000000.000,46000000.000,-143000000.000,-106000000.000,80000000.000,-125000000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsAndTax,,,,,,,,,,,,,,,,,,,,,0.000,1000000.000,0.000,0.000,2000000.000,0.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,,,,,,,,,,,,,,,,,,,,0.000,1000000.000,0.000,0.000,1000000.000,0.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,,,,,,,0.000,,-1000000.000,-1000000.000,2000000.000,-13000000.000,-1000000.000,-1000000.000,0.000,-2000000.000,-1000000.000,-12000000.000,-40000000.000,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,0.000,,-1000000.000,-1000000.000,1000000.000,-7000000.000,-1000000.000,-1000000.000,0.000,-1000000.000,-1000000.000,-8000000.000,-25000000.000,73000000.000,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansBeforeReclassificationAdjustmentsTax,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,1000000.000,0.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,,0.000,,0.000,0.000,1000000.000,-6000000.000,0.000,0.000,0.000,-1000000.000,0.000,-4000000.000,-15000000.000,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,,,,,,,1000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,,,,,,,,,1000000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,,,3000000.000,3000000.000,4000000.000,-1000000.000,0.000,-9000000.000,-1000000.000,7000000.000,2000000.000,-8000000.000,-8000000.000,9000000.000,,,,,,,,,-1000000.000,-1000000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,2000000.000,2000000.000,3000000.000,-1000000.000,0.000,-6000000.000,0.000,5000000.000,2000000.000,-6000000.000,-6000000.000,6000000.000,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,,,1000000.000,1000000.000,1000000.000,0.000,0.000,-3000000.000,-1000000.000,2000000.000,0.000,-2000000.000,-2000000.000,3000000.000,,,,,,,,,0.000,-1000000.000
OtherNoncashIncomeExpense,,,,,9000000.000,,,,-16000000.000,,,,-2000000.000,,,,37000000.000,,,,15000000.000,,,,-9000000.000,
OtherNonoperatingIncomeExpense,-2000000.000,-2000000.000,17000000.000,-7000000.000,-4000000.000,-7000000.000,-3000000.000,-8000000.000,-8000000.000,-1000000.000,-8000000.000,-10000000.000,-5000000.000,-1000000.000,1000000.000,-2000000.000,-3000000.000,1000000.000,-7000000.000,-75000000.000,-1000000.000,-3000000.000,-26000000.000,-33000000.000,-4000000.000,0.000
PaymentsForProceedsFromHeldtomaturitySecuritiesShortterm,,,,,,,,,,,,,,,,,,,,,60000000.000,,,,377000000.000,
PaymentsForProceedsFromOtherInvestingActivities,,,,,,,,,-2000000.000,,,,5000000.000,,,,9000000.000,,,,8000000.000,,,,130000000.000,
PaymentsForRepurchaseOfCommonStock,654000000.000,,,,248000000.000,,,,766000000.000,,,,1669000000.000,,,,947000000.000,,,,1357000000.000,,,,962000000.000,
PaymentsOfDividends,20000000.000,,,,19000000.000,,,,37000000.000,,,,131000000.000,,,,184000000.000,,,,212000000.000,,,,238000000.000,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,38000000.000,,,,,,,,,,,,,,,,,,,,46000000.000,
PaymentsToAcquireAvailableForSaleSecurities,15000000.000,,,,398000000.000,,,,934000000.000,,,,619000000.000,,,,1123000000.000,,,,446000000.000,,,,205000000.000,
PaymentsToAcquireBusinessesGross,,,,,,,,,,,,,224000000.000,,,,13000000.000,,,,,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,,,,,146000000.000,,,,12000000.000,,,,0.000,,,,,
PaymentsToAcquireEquityMethodInvestments,,,,,7000000.000,,,,2000000.000,,,,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,10000000.000,,,,12000000.000,,,,20000000.000,,,,25000000.000,,,,31000000.000,,,,37000000.000,,,,64000000.000,
PaymentsToAcquireSoftware,15000000.000,,,,39000000.000,,,,22000000.000,,,,24000000.000,,,,26000000.000,,,,38000000.000,,,,30000000.000,
ProceedsFromDebtNetOfIssuanceCosts,,,,,,,,,,,,,1484000000.000,,,,,,,,,,,,,
ProceedsFromIssuanceOfDebt,,,,,,,,,,,,,,,,,0.000,,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,,,,,1487000000.000,,,,,,,,,,,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,15000000.000,,,,111000000.000,,,,257000000.000,,,,425000000.000,,,,166000000.000,,,,55000000.000,,,,151000000.000,
ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,150000000.000,,,,0.000,,,,36000000.000,,,,0.000,,,,,,,,80000000.000,,,,320000000.000,
ProceedsFromPaymentsForOtherFinancingActivities,,,,,,,,,1000000.000,,,,-12000000.000,,,,-6000000.000,,,,-2000000.000,,,,-10000000.000,
ProceedsFromSaleOfAvailableForSaleSecurities,10000000.000,,,,43000000.000,,,,576000000.000,,,,341000000.000,,,,516000000.000,,,,69000000.000,,,,89000000.000,
ProceedsFromStockOptionsExercised,2000000.000,,,,14000000.000,,,,5000000.000,,,,8000000.000,,,,10000000.000,,,,4000000.000,,,,19000000.000,
ProfitLoss,562000000.000,608000000.000,716000000.000,18000000.000,681000000.000,700000000.000,772000000.000,605000000.000,766000000.000,,,,870000000.000,931000000.000,1015000000.000,801000000.000,1020000000.000,921000000.000,977000000.000,890000000.000,959000000.000,983000000.000,1184000000.000,933000000.000,1081000000.000,1177000000.000
Revenues,1501000000.000,1667000000.000,1818000000.000,1728000000.000,1758000000.000,1820000000.000,1918000000.000,1895000000.000,1906000000.000,2096000000.000,2218000000.000,2126000000.000,2177000000.000,2377000000.000,2503000000.000,2416000000.000,2230000000.000,2390000000.000,2530000000.000,,2446000000.000,2694000000.000,2880000000.000,2756000000.000,2734000000.000,3053000000.000
SalesRevenueNet,1501000000.000,1667000000.000,1818000000.000,1728000000.000,1758000000.000,1820000000.000,1918000000.000,1895000000.000,1906000000.000,2096000000.000,2218000000.000,2126000000.000,2177000000.000,2377000000.000,2503000000.000,2416000000.000,2230000000.000,2390000000.000,2530000000.000,,2446000000.000,2694000000.000,2880000000.000,2756000000.000,2734000000.000,3053000000.000
ShareBasedCompensation,15000000.000,,,,18000000.000,,,,-23000000.000,,,,-74000000.000,,,,-53000000.000,,,,-40000000.000,,,,39000000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,,,,,,0.206,,,,0.233,,,,0.193,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,,,,,,,,,,,1618000.000,,,,1700000.000,,,,1700000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,,,,,,,,,,,,17.000,,,,19.000,,,,21.000,
StockIssuedDuringPeriodValueShareBasedCompensation,15000000.000,,,,18000000.000,,,,,,,,,,,,,,,,,,,,,
StockIssuedDuringPeriodValueStockOptionsExercised,2000000.000,,,,14000000.000,,,,,,,,,,,,,,,,,,,,,
TreasuryStockValueAcquiredCostMethod,654000000.000,,,,248000000.000,,,,766000000.000,,,,1669000000.000,,,,,,,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,0.000,,0.000,0.000,0.000,1000000.000,0.000,0.000,0.000,4000000.000,4000000.000,4000000.000,3000000.000,-7000000.000,4000000.000,3000000.000,3000000.000,-7000000.000,3000000.000,3000000.000,3000000.000,-6000000.000,4000000.000,5000000.000
WeightedAverageNumberOfDilutedSharesOutstanding,131000000.000,128000000.000,127000000.000,-258000000.000,127000000.000,126000000.000,125000000.000,-252000000.000,123000000.000,122000000.000,121000000.000,849000000.000,1189000000.000,1169000000.000,1160000000.000,-2349000000.000,1152000000.000,1141000000.000,1133000000.000,-2289000000.000,1112000000.000,1101000000.000,1099000000.000,-2211000000.000,1082000000.000,1075000000.000
WeightedAverageNumberOfSharesOutstandingBasic,130000000.000,127000000.000,127000000.000,-256000000.000,127000000.000,126000000.000,125000000.000,-253000000.000,123000000.000,121000000.000,121000000.000,846000000.000,1185000000.000,1165000000.000,1157000000.000,-2342000000.000,1148000000.000,1138000000.000,1130000000.000,-2282000000.000,1109000000.000,1098000000.000,1096000000.000,-2205000000.000,1078000000.000,1070000000.000
