,2011-01-31,2011-04-30,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,33557000000.000,34321000000.000,34701000000.000,37350000000.000,36608000000.000,37068000000.000,36067000000.000,40272000000.000,38080000000.000,36770000000.000,36701000000.000,39221000000.000,37415000000.000,36347000000.000,36828000000.000,39656000000.000,38410000000.000,37224000000.000,37225000000.000,40553000000.000,38487000000.000,37997000000.000,39902000000.000,42990000000.000,41433000000.000,41367000000.000
AccountsReceivableNet,,726000000.000,820000000.000,972600000.000,,,,,,,,,,,,,,,,,,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,2592000000.000,,,,2544000000.000,,,,2816000000.000,
AccruedIncomeTaxesCurrent,157000000.000,927000000.000,898000000.000,382000000.000,1164000000.000,2560000000.000,1308000000.000,1010000000.000,2211000000.000,2318000000.000,116000000.000,255000000.000,966000000.000,1966000000.000,511000000.000,383000000.000,1021000000.000,1707000000.000,373000000.000,587000000.000,521000000.000,1328000000.000,720000000.000,459000000.000,921000000.000,2018000000.000
AccruedInsuranceCurrent,3447000000.000,,,,3638000000.000,,,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,18701000000.000,15962000000.000,17815000000.000,16890000000.000,18154000000.000,16637000000.000,17753000000.000,18536000000.000,18808000000.000,17282000000.000,18616000000.000,18606000000.000,18793000000.000,17807000000.000,18237000000.000,18773000000.000,19152000000.000,18685000000.000,18290000000.000,19499000000.000,19607000000.000,19605000000.000,19651000000.000,21243000000.000,20654000000.000,19708000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,43486000000.000,45473000000.000,45256000000.000,43909000000.000,45399000000.000,47600000000.000,48961000000.000,50450000000.000,51896000000.000,53395000000.000,54724000000.000,56313000000.000,57725000000.000,59585000000.000,61709000000.000,62519000000.000,63115000000.000,64252000000.000,66075000000.000,65825000000.000,66787000000.000,68509000000.000,69729000000.000,70991000000.000,71782000000.000,73625000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,646000000.000,878000000.000,1286000000.000,-1375000000.000,-1410000000.000,-463000000.000,-1531000000.000,-562000000.000,-587000000.000,-1968000000.000,-2889000000.000,-2183000000.000,-2996000000.000,-2712000000.000,-1957000000.000,-4251000000.000,-7168000000.000,-8595000000.000,-8388000000.000,-10659000000.000,-11597000000.000,-10995000000.000,-11672000000.000,-12335000000.000,-14232000000.000,-12954000000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxDebtSecurities,,,111000000.000,-24000000.000,-86000000.000,,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,3577000000.000,,,,3692000000.000,3625000000.000,3739000000.000,3861000000.000,3620000000.000,3399000000.000,3432000000.000,2364000000.000,2362000000.000,2111000000.000,2208000000.000,2223000000.000,2462000000.000,2354000000.000,1979000000.000,2006000000.000,1805000000.000,1720000000.000,1915000000.000,2084000000.000,2371000000.000,2223000000.000
AllowanceForDoubtfulAccountsReceivable,,76000000.000,84000000.000,105300000.000,,,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,252000000.000,,,,323000000.000,,,,,,,,,,,,,,,,,,,,,
Assets,180663000000.000,186065000000.000,193656000000.000,195039000000.000,193406000000.000,197100000000.000,195661000000.000,205818000000.000,203105000000.000,202187000000.000,200969000000.000,209876000000.000,204751000000.000,202746000000.000,203985000000.000,207889000000.000,203706000000.000,200747000000.000,198620000000.000,205144000000.000,199581000000.000,198705000000.000,197886000000.000,206857000000.000,198825000000.000,199718000000.000
