,2014-01-31,2014-04-30,2014-10-31,2015-01-31,2015-04-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,0.000,0.000,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,971200.000,,
CostOfRevenue,,,33333.000,100000.000,100000.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,0.000,0.000,-0.010
GainLossOnInvestments,,,,,-17221.000
GeneralAndAdministrativeExpense,924.000,281.000,15755.000,9070.000,9858.000
GrossProfit,,,76667.000,45000.000,-50000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,505.000,-3127.000,-538783.000
IncomeTaxExpenseBenefit,,0.000,,0.000,0.000
IncreaseDecreaseInAccountsPayable,,,22515.000,,
IncreaseDecreaseInPrepaidExpense,,,186949.000,,
IncreaseDecreaseInReceivables,,,110000.000,,
InterestIncomeExpenseNet,,,3.000,9.000,5.000
InvestmentIncomeNonoperating,,,,3478.000,
NetCashProvidedByUsedInFinancingActivities,,,1245129.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,1245129.000,,
NetCashProvidedByUsedInOperatingActivities,,,-273929.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-273929.000,,
NetIncomeLoss,-27512.000,-18349.000,505.000,-3127.000,-538783.000
NonoperatingIncomeExpense,,,3.000,3488.000,-17216.000
NumberOfOperatingSegments,,,1.000,,
OperatingExpenses,27512.000,18349.000,76165.000,39495.000,471567.000
OperatingIncomeLoss,-27512.000,-18349.000,502.000,-6614.000,-521567.000
OtherLaborRelatedExpenses,4500.000,4500.000,,,
ProceedsFromContributedCapital,,,3475.000,,
ProceedsFromIssuanceOfCommonStock,,,1246000.000,,
ProfessionalFees,22088.000,13568.000,60410.000,30425.000,11709.000
RepaymentsOfRelatedPartyDebt,,,4346.000,,
ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,,,,,450000.000
Revenues,,,110000.000,145000.000,50000.000
SalesRevenueNet,,,110000.000,145000.000,50000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,0.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5950000.000,5950000.000,36558696.000,94154200.000,94157400.000
