,2011-12-31,2012-12-31
AdjustmentOfWarrantsGrantedForServices,191310.000,-3384730.000
AmortizationOfDebtDiscountPremium,,68209.000
AmortizationOfFinancingCostsAndDiscounts,,-68209.000
AssetRetirementObligationAccretionExpense,1124.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-136244.000,254230.000
CostOfGoodsSold,,-9237.000
CostsAndExpenses,288401.000,
DebtInstrumentConvertibleBeneficialConversionFeature,,818503.000
Depreciation,,25729.000
DepreciationDepletionAndAmortization,9550.000,
DepreciationExpense,,25729.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,6450.000
DividendsCash,,-20894.000
EarningsPerShareBasicAndDiluted,-0.080,-1.290
GeneralAndAdministrativeExpense,213307.000,5394313.000
GrossProfit,82800.000,3543.000
IncomeLossFromContinuingOperations,,-5704343.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,-5702343.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,-1.290
IncomeTaxExpenseBenefit,-800.000,-2000.000
IncomeTaxesPaid,,2000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,52742.000,87563.000
IncreaseDecreaseInAccountsReceivable,-82800.000,-3658.000
IncreaseDecreaseInAssetsHeldForSale,,32210.000
IncreaseDecreaseInDeposits,,-10250.000
IncreaseDecreaseInOtherNoncurrentAssets,,-434.000
IncreaseDecreaseInPrepaidExpense,,-44448.000
InterestExpense,,-14932.000
InterestPaid,,14932.000
InvestmentIncomeInterest,6741.000,
NetCashProvidedByUsedInFinancingActivities,,3186233.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,3186233.000
NetCashProvidedByUsedInInvestingActivities,,-257374.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-257374.000
NetCashProvidedByUsedInOperatingActivities,-136244.000,-2674629.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-136244.000,-2674629.000
NetIncomeLoss,-199660.000,-5697893.000
NetIncomeLossAvailableToCommonStockholdersBasic,-349225.000,-9082623.000
OilAndGasProductionExpense,64420.000,
OperatingExpenses,,5622745.000
OperatingIncomeLoss,-205601.000,-5619202.000
OtherOperatingIncomeExpenseNet,5941.000,-83141.000
PaymentsToAcquireIntangibleAssets,,-94501.000
PaymentsToAcquirePropertyPlantAndEquipment,,-162873.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,602000.000
ProceedsFromLoans,,1000000.000
ProceedsFromWarrantExercises,,74497.000
ProvisionForDoubtfulAccounts,82800.000,
ResearchAndDevelopmentExpense,,202703.000
ResultsOfOperationsDepreciationDepletionAmortizationAndAccretion,,2740.000
ResultsOfOperationsDepreciationDepletionAndAmortizationAndValuationProvisions,10674.000,
Revenues,96000.000,12780.000
RoyaltyExpense,-13200.000,
SalesRevenueNet,96000.000,12780.000
ShareBasedCompensation,,2865603.000
StockIssuedDuringPeriodValueAcquisitions,,1054034.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,26563.000
StockIssuedDuringPeriodValueStockOptionsExercised,,47934.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,4428229.000
