,2011-09-30
AmortizationOfFinancingCostsAndDiscounts,224755.000
CostOfGoodsAndServicesSold,2573872.000
CostOfGoodsSold,1934771.000
CostOfServices,639101.000
DepreciationAndAmortization,89256.000
EarningsPerShareBasicAndDiluted,-0.020
GainLossOnSaleOfPropertyPlantEquipment,4176.000
GeneralAndAdministrativeExpense,503049.000
GrossProfit,1085990.000
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,-21557.000
InterestExpense,110034.000
NetIncomeLoss,-756670.000
OperatingExpenses,1529428.000
OperatingIncomeLoss,-443438.000
ResearchAndDevelopmentExpense,0.000
Revenues,3659862.000
SalesRevenueGoodsNet,2344206.000
SalesRevenueNet,3659862.000
SalesRevenueServicesNet,1315656.000
SellingExpense,639051.000
