,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,37525.000,,,,,,,,,,,,,
AccountsPayableCurrent,5818.000,0.000,25886.000,41314.000,47295.000,21847.000,28290.000,62818.000,42306.000,32946.000,,30897.000,34854.000,45826.000,52657.000,52871.000,54594.000,9934.000,9518.000,10951.000,4252.000,14690.000,,
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,,23518.000,16518.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,21043.000
AccountsReceivableNet,,,,,,,,,,,,,,,,,,,,,,,33687.000,0.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,13600.000,13700.000,11400.000,22000.000,26200.000,28000.000,2000.000,15000.000,15000.000,15000.000,15000.000,49253.000,55340.000
AccruedSalariesCurrent,,,,,,,,,,,32500.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,0.000,,,,-1270.000,1512.000,1754.000,1996.000,2239.000,2481.000,2723.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,-118.000,-286.000,-1011.000,,,,,,,,,,,,
AdditionalPaidInCapital,-110495.000,-45970.000,406465.000,713665.000,713665.000,862915.000,907690.000,907690.000,907690.000,907690.000,907690.000,,,,,,,,4224091.000,4224091.000,4224091.000,4224091.000,4224091.000,4224091.000
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,1066890.000,1066890.000,1066890.000,1150570.000,1150570.000,1150570.000,1150570.000,,,,,,
Assets,18000.000,19063.000,42367.000,2097506.000,2023097.000,2063278.000,1878985.000,41693.000,19335.000,28712.000,7093.000,2165.000,1152.000,910.000,667.000,425.000,183.000,,3301585.000,3311353.000,3208715.000,3502470.000,3199128.000,3557355.000
