,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesNoncurrent,13500000.000,13100000.000,4900000.000,4600000.000,4400000.000,4100000.000,0.000,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,57500000.000,53300000.000,53300000.000,57100000.000,43100000.000,54800000.000,57300000.000,46700000.000,47000000.000,56900000.000,63300000.000,53900000.000,52000000.000,51800000.000,87600000.000,59400000.000,67400000.000,67200000.000,52200000.000,49900000.000,50700000.000,56400000.000,59600000.000,97500000.000
AccruedIncomeTaxesCurrent,2700000.000,0.000,2000000.000,2900000.000,4000000.000,3100000.000,3200000.000,900000.000,0.000,0.000,0.000,,,,5600000.000,4800000.000,3900000.000,4500000.000,7900000.000,9900000.000,12300000.000,11800000.000,9400000.000,13900000.000
AccruedLiabilitiesCurrent,79100000.000,82400000.000,77000000.000,68700000.000,72800000.000,82300000.000,72100000.000,69600000.000,70700000.000,82600000.000,73500000.000,61800000.000,62900000.000,65300000.000,77200000.000,71900000.000,69600000.000,69100000.000,84100000.000,65400000.000,72700000.000,79700000.000,94300000.000,90400000.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,100000.000,100000.000,0.000,,,,,,,,,,,,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,400000.000,,,,800000.000,,,,1500000.000,,,,100000.000,,,,500000.000,
AccumulatedAmortizationOfCurrentDeferredFinanceCosts,,,,,,,,,,,,,,,,,,,1200000.000,,,,400000.000,
AccumulatedAmortizationOfOtherDeferredCosts,,,,,,,,,,,900000.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,86200000.000,86300000.000,,90500000.000,90800000.000,93700000.000,96400000.000,95300000.000,97500000.000,104400000.000,114700000.000,97400000.000,100500000.000,99100000.000,106200000.000,105700000.000,81400000.000,84300000.000,85000000.000,89100000.000,90600000.000,94300000.000,94400000.000,101000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,200000.000,,,,100000.000,,,,0.000,,,,0.000,,,,,,,,,
