,2011-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,93224.000
ComprehensiveIncomeNetOfTax,3522172.000
CostOfGoodsAndServicesSoldDepreciationAndAmortization,3382661.000
DeferredIncomeTaxExpenseBenefit,805432.000
DepreciationDepletionAndAmortization,3546674.000
EarningsPerShareBasicAndDiluted,0.040
EffectOfExchangeRateOnCashAndCashEquivalents,135021.000
GeneralAndAdministrativeExpense,1065754.000
GrossProfit,12702018.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3852856.000
IncomeTaxExpenseBenefit,963214.000
IncomeTaxesPaidNet,5727.000
IncreaseDecreaseDueFromOtherRelatedParties,-8718131.000
IncreaseDecreaseInAccountsReceivable,-570281.000
IncreaseDecreaseInDeferredRevenue,-167261.000
IncreaseDecreaseInNotesReceivableCurrent,7402318.000
IncreaseDecreaseInNotesReceivableRelatedParties,7982625.000
IncreaseDecreaseInNotesReceivableRelatedPartiesCurrent,0.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-341035.000
IncreaseDecreaseInOtherCurrentAssets,-123283.000
IncreaseDecreaseInOtherCurrentLiabilities,-504622.000
IncreaseDecreaseInOtherReceivables,-5414.000
IncreaseDecreaseInRestrictedCash,-14848247.000
InterestExpense,8075180.000
InterestPaid,7805486.000
NetCashProvidedByUsedInFinancingActivities,-985718.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-985718.000
NetCashProvidedByUsedInInvestingActivities,-5986055.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5986055.000
NetCashProvidedByUsedInOperatingActivities,7064997.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,7064997.000
NetIncomeLoss,2889642.000
OperatingIncomeLoss,11636264.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,632530.000
OtherCostOfOperatingRevenue,1041765.000
OtherInterestAndDividendIncome,216235.000
OtherNonoperatingIncome,75537.000
PaymentsToAcquirePropertyPlantAndEquipment,219.000
ProceedsFromBankDebt,3498142.000
ProceedsFromIssuanceOfLongTermDebt,0.000
ProceedsFromNotesPayable,2498673.000
ProceedsFromRelatedPartyDebt,15015461.000
ProceedsFromRepaymentsOfRelatedPartyDebt,-14851877.000
ProvisionForDoubtfulAccounts,0.000
RepaymentsOfLongTermDebt,4685011.000
RepaymentsOfNotesPayable,17309353.000
RevenueFromRelatedParties,0.000
Revenues,17126444.000
SalesRevenueNet,17126444.000
