,2011-06-30
AssetRetirementObligationAccretionExpense,3467.000
CostsAndExpenses,387626.000
DepreciationDepletionAndAmortization,167540.000
GainLossOnDerivativeInstrumentsNetPretax,77947.000
GeneralAndAdministrativeExpense,39880.000
InterestIncomeDomesticDeposits,57.000
NetIncomeLossAllocatedToGeneralPartners,583.000
NetIncomeLossAllocatedToLimitedPartners,2333.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,3.000
OilAndGasProductionExpense,176739.000
OilAndGasSalesRevenue,312538.000
OperatingIncomeLoss,2859.000
ProfitLoss,2916.000
Revenues,390485.000
SalesRevenueNet,390485.000
