,2011-03-31
AssetManagementCosts,1702930.000
CashAndCashEquivalentsPeriodIncreaseDecrease,567088.000
DepreciationAmortizationAndAccretionNet,289748.000
GainLossOnSaleOfDebtInvestments,8018.000
InvestmentIncomeNet,-1526711.000
MarketableSecuritiesGainLoss,-40347193.000
NetCashProvidedByUsedInFinancingActivities,-89816278.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-89816278.000
NetCashProvidedByUsedInOperatingActivities,90383366.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,90383366.000
NetIncomeLoss,-41873904.000
OperatingExpenses,1816459.000
PaymentsToAcquireMarketableSecurities,853755498.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,987990973.000
ProfitLoss,-41873904.000
UnrealizedGainLossOnSecurities,1538850.000
