,2011-09-30
Depreciation,431000.000
GeneralAndAdministrativeExpense,53000.000
IncomeLossFromContinuingOperations,-480000.000
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnit,-5.220
IncomeLossFromDiscontinuedOperationsNetOfTax,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnit,0.000
InterestExpenseBorrowings,624000.000
NetIncomeLoss,-480000.000
NetIncomeLossAllocatedToGeneralPartners,-10000.000
NetIncomeLossAllocatedToLimitedPartners,-470000.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-5.220
OperatingExpenses,875000.000
OtherIncome,237000.000
RealEstateRevenueNet,1422000.000
RealEstateTaxExpense,156000.000
Revenues,1659000.000
SalesRevenueNet,1422000.000
UnusualOrInfrequentItemInsuranceProceeds,0.000
