,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
FloorBrokerageExchangeAndClearanceFees,,,108778.000,99062.000,,
GeneralAndAdministrativeExpense,,,,65973.000,,
IncentiveFeeExpense,,,,210364.000,135076.000,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,-79.990,-69.110
IncomeTaxExpenseBenefit,,,,,0.000,0.000
InvestmentIncomeInterest,14995.000,20826.000,10013.000,4181.000,2778.000,48089.000
InvestmentIncomeNet,-4197809.000,-3390669.000,-2741510.000,-2001609.000,,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,,0.010,0.010,0.010,,
ManagementFeeExpense,,,548347.000,391060.000,403799.000,337969.000
NetIncomeLoss,-5543935.000,-3558245.000,-553368.000,4909051.000,451108.000,-3318204.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,-142.880,-105.690,-17.000,229.470,17.680,-182.870
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,-182.870
NetInvestmentIncome,,,,,-1726469.000,-1307725.000
OperatingExpenses,4212804.000,3411495.000,2751523.000,2005790.000,1729247.000,1355814.000
OtherExpenses,64121.000,46535.000,67193.000,46577.000,,
PartnersCapitalAccountRedemptions,6621346.000,6671172.000,4620762.000,5818031.000,2711938.000,5195545.000
PartnersCapitalAccountUnitsSaleOfUnits,,16045.000,16045.000,,,
ProfessionalFees,154618.000,151740.000,168302.000,253572.000,173278.000,164112.000
RealizedInvestmentGainsLosses,-979912.000,211668.000,2442208.000,6575785.000,4488916.000,-2140468.000
SellingExpense,3076304.000,2483921.000,,939182.000,602352.000,505420.000
TradingActivityGainsAndLossesNet,-1346126.000,-167576.000,2188142.000,,,
TradingGainsLosses,,,,6910660.000,2177577.000,-2010479.000
UnrealizedGainLossOnInvestments,-366214.000,-379244.000,-254066.000,334875.000,-2311339.000,129989.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,39393.679,34908.946,29833.415,24899.864,21343.641,18923.996
