,2011-12-31
AmortizationOfAcquiredIntangibleAssets,56178.000
AmortizationOfIntangibleAssets,75473.000
CashPeriodIncreaseDecrease,1019820.000
ComprehensiveIncomeNetOfTax,11456490.000
CostOfGoodsSold,28313055.000
Depreciation,1202531.000
Dividends,-3049273.000
DividendsCash,-3098661.000
EarningsPerShareBasicAndDiluted,12.830
EffectOfExchangeRateOnCashAndCashEquivalents,-285726.000
GeneralAndAdministrativeExpense,1486358.000
GrossProfit,14834104.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,13009944.000
IncomeTaxExpenseBenefit,2175118.000
IncomeTaxesPaid,1892553.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,356321.000
IncreaseDecreaseInAccountsReceivable,-79856.000
IncreaseDecreaseInAccruedTaxesPayable,150908.000
IncreaseDecreaseInCustomerAdvances,65548.000
IncreaseDecreaseInDerivativeAssetsAndLiabilities,-120625.000
IncreaseDecreaseInDueToRelatedParties,657906.000
IncreaseDecreaseInInventories,25298.000
IncreaseDecreaseInNotesPayableRelatedParties,-46580.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-294.000
IncreaseDecreaseInOtherReceivables,61964.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-153312.000
IncreaseDecreaseInRestrictedCash,557673.000
IncreaseDecreaseInRestrictedCashAndInvestments,-111535.000
InterestExpense,-579608.000
InterestExpenseRelatedParty,-20149.000
InterestPaid,579608.000
InvestmentIncomeInterest,403091.000
NetCashProvidedByUsedInFinancingActivities,-5933604.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-5933604.000
NetCashProvidedByUsedInInvestingActivities,-5831752.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5831752.000
NetCashProvidedByUsedInOperatingActivities,13070902.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,13070902.000
NetIncomeLoss,10834826.000
OperatingExpenses,1698866.000
OperatingIncomeLoss,13135238.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,621664.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,621664.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,120625.000
OtherIncome,-125294.000
OtherNonoperatingIncome,-49253.000
ProceedsFromLoans,5499272.000
PropertyPlantAndEquipmentGrossPeriodIncreaseDecrease,-5782181.000
RepaymentsOfNotesPayable,-557673.000
Revenues,43147159.000
SalesRevenueNet,43272453.000
SellingExpense,212508.000
WeightedAverageNumberOfSharesIssuedBasic,844360.000
