,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,1525.000,1525.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,25624.000,-22111.000,-6877.000
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.406,0.406,0.350
GeneralAndAdministrativeExpense,11798.000,15984.000,22053.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-46052.000,-46730.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,19496.000,14574.000,23318.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-22134.000,-17020.000,-24455.000
IncomeTaxReconciliationNondeductibleExpense,2639.000,,
IncomeTaxReconciliationNondeductibleExpenseDepletion,,2446.000,1138.000
IncreaseDecreaseInAccountsPayable,11876.000,-17228.000,-1059.000
IncreaseDecreaseInAccruedLiabilities,,347.000,349.000
InterestExpense,,347.000,349.000
NetCashProvidedByUsedInFinancingActivities,53300.000,35000.000,60455.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,53300.000,35000.000,60455.000
NetCashProvidedByUsedInOperatingActivities,-27676.000,-57111.000,-67332.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-27676.000,-57111.000,-67332.000
NetIncomeLoss,-46052.000,-46730.000,-69872.000
OfficersCompensation,6500.000,6500.000,3250.000
OperatingExpenses,46052.000,46383.000,71523.000
OperatingIncomeLoss,-46052.000,-46383.000,-69523.000
OtherNonoperatingIncomeExpense,,,-349.000
PaymentsOfStockIssuanceCosts,-1525.000,,
ProceedsFromContributedCapital,,,76151.000
ProceedsFromIssuanceOfCommonStock,53300.000,,40455.000
ProceedsFromNotesPayable,,,12500.000
ProceedsFromRelatedPartyDebt,,35000.000,20000.000
ProfessionalFees,34254.000,30399.000,49470.000
RepaymentsOfNotesPayable,,,12500.000
Revenues,,,2000.000
SaleOfStockConsiderationReceivedOnTransaction,33300.000,,
SalesRevenueNet,,,2000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,19496.000,14574.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5204977.000,5530000.000,5533000.000
