,2011-06-30,2011-09-30,2012-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,5738000.000
CommonStockDividendsPerShareDeclared,0.220,0.240,0.260
ComprehensiveIncomeNetOfTax,,,14274000.000
Depreciation,11013000.000,12242000.000,12910000.000
DepreciationAndAmortization,,,13769000.000
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,547000.000
DirectOperatingCosts,1270000.000,2092000.000,1395000.000
EarningsPerShareBasic,0.470,0.440,0.560
EarningsPerShareDiluted,0.470,0.440,0.560
EffectOfExchangeRateOnCashAndCashEquivalents,,,9000.000
FinancialServicesRevenue,13711000.000,13945000.000,16283000.000
GainLossOnSaleOfPropertyPlantEquipment,,,560000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,169000.000,539000.000,849000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,9120000.000,8818000.000,11135000.000
IncomeTaxExpenseBenefit,-258000.000,35000.000,-180000.000
IncomeTaxesPaid,,,3000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-1567000.000
IncreaseDecreaseInAccountsReceivable,,,1825000.000
IncreaseDecreaseInDeferredRevenue,,,-131000.000
IncreaseDecreaseInOtherOperatingAssets,,,-2716000.000
IncreaseDecreaseInRestrictedCash,,,3010000.000
InterestExpense,13405000.000,15424000.000,16723000.000
InterestPaid,,,16410000.000
InvestmentIncomeInterest,69000.000,68000.000,69000.000
NetCashProvidedByUsedInFinancingActivities,,,34304000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,34304000.000
NetCashProvidedByUsedInInvestingActivities,,,-54351000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-54351000.000
NetCashProvidedByUsedInOperatingActivities,,,25776000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,25776000.000
NetIncomeLoss,9378000.000,8783000.000,11315000.000
OperatingLeasesIncomeStatementLeaseRevenue,24953000.000,28726000.000,29930000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,9000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,2959000.000
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,-819000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,2131000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,-73000.000
OtherNonoperatingIncomeExpense,-65000.000,-6000.000,559000.000
OtherSalesRevenueNet,2100000.000,2558000.000,2809000.000
PaymentsOfDividends,,,5275000.000
PaymentsToAcquireOtherProductiveAssets,,,62394000.000
PaymentsToAcquireProductiveAssets,,,23909000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,21000.000
ProceedsFromIssuanceOfLongTermDebt,,,172000000.000
ProceedsFromPaymentsForLongTermLoansForRelatedParties,,,-64000.000
ProceedsFromPaymentsForOtherFinancingActivities,,,-1018000.000
ProceedsFromSaleAndCollectionOfLeaseReceivables,,,29834000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,5213000.000
RepaymentsOfLongTermDebt,,,131403000.000
Revenues,40764000.000,45229000.000,49022000.000
SalesRevenueNet,27053000.000,31284000.000,32739000.000
SellingGeneralAndAdministrativeExpense,5751000.000,5996000.000,6103000.000
ShareBasedCompensation,,,403000.000
UnrealizedGainLossOnDerivatives,,,-819000.000
