,2011-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,1845000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,7910000.000
AmortizationOfDebtDiscountPremium,4745000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,4050000.000
ComprehensiveIncomeNetOfTax,516000.000
CostOfRevenue,89316000.000
DeferredIncomeTaxExpenseBenefit,1316000.000
DepreciationDepletionAndAmortization,9911000.000
EarningsPerShareBasic,0.080
EarningsPerShareDiluted,0.080
EffectOfExchangeRateOnCashAndCashEquivalents,615000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,2114000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,2114000.000
GrossProfit,216658000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2845000.000
IncomeTaxExpenseBenefit,1745000.000
IncomeTaxesPaid,3810000.000
IncreaseDecreaseInAccountsPayable,3420000.000
IncreaseDecreaseInAccountsReceivable,949000.000
IncreaseDecreaseInAccruedLiabilities,-822000.000
IncreaseDecreaseInDeferredLiabilities,-1266000.000
IncreaseDecreaseInDeferredRevenue,-1918000.000
IncreaseDecreaseInInventories,16163000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,3313000.000
InterestExpense,9590000.000
InterestPaid,4313000.000
InvestmentIncomeInterest,658000.000
NetCashProvidedByUsedInFinancingActivities,7675000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,7675000.000
NetCashProvidedByUsedInInvestingActivities,-6329000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-6329000.000
NetCashProvidedByUsedInOperatingActivities,2089000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2089000.000
NetIncomeLoss,1100000.000
NonoperatingIncomeExpense,-11620000.000
OperatingExpenses,202193000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-584000.000
OtherNoncashIncomeExpense,-232000.000
OtherNonoperatingIncomeExpense,-2688000.000
PaymentsToAcquireIntangibleAssets,300000.000
PaymentsToAcquirePropertyPlantAndEquipment,4605000.000
ProceedsFromStockOptionsExercised,8328000.000
RepaymentsOfLongTermDebt,295000.000
ResearchAndDevelopmentExpense,41059000.000
Revenues,305974000.000
SalesRevenueNet,305974000.000
SellingGeneralAndAdministrativeExpense,161134000.000
ShareBasedCompensation,7910000.000
StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,-8328000.000
TaxBenefitFromStockOptionsExercised,-2172000.000
WeightedAverageNumberOfDilutedSharesOutstanding,14394000.000
WeightedAverageNumberOfSharesOutstandingBasic,13835000.000
