,2011-06-30,2011-09-30
Depreciation,972.000,973.000
InterestExpense,54524.000,2863.000
NetIncomeLoss,57268.000,-2341.000
OperatingCostsAndExpenses,344.000,-5422.000
OperatingExpenses,6527.000,9165.000
OtherIncome,-2400.000,-4900.000
OtherNonoperatingIncomeExpense,-54868.000,2559.000
RentalIncomeNonoperating,4127.000,4265.000
Revenues,4127.000,4265.000
SalesRevenueNet,6527.000,9165.000
SellingGeneralAndAdministrativeExpense,5555.000,8192.000
WeightedAverageNumberOfSharesOutstandingBasic,25548933.000,1068318.000
