,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,,-75000000.000,298000000.000,54000000.000,-3000000.000,108000000.000,0.000,0.000,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,,-79000000.000,295000000.000,53000000.000,-7000000.000,105000000.000,0.000,0.000,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,,,,,-0.270,1.020,0.190,-0.020,0.380,0.000,0.000,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,,,,,-0.270,1.020,0.190,-0.020,0.380,0.000,0.000,0.000,0.000
IncomeLossFromEquityMethodInvestments,4000000.000,8000000.000,6000000.000,9000000.000,8000000.000,10000000.000,8000000.000,8000000.000,8000000.000,10000000.000,2000000.000,-3000000.000,5000000.000,0.000,5000000.000,6000000.000,6000000.000,7000000.000,10000000.000,12000000.000,11000000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,-21000000.000,,,,-1000000.000,,,,-2000000.000,,,,5000000.000,,,,6000000.000,,,,11000000.000
IncomeTaxCreditsAndAdjustments,,,,,,,,,,,,,,,,,,,5000000.000,,
IncomeTaxExpenseBenefit,77000000.000,98000000.000,52000000.000,-15000000.000,37000000.000,73000000.000,72000000.000,74000000.000,75000000.000,62000000.000,63000000.000,82000000.000,61000000.000,80000000.000,61000000.000,61000000.000,75000000.000,84000000.000,57000000.000,26000000.000,61000000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,,,,,,,,,,0.000,,,,,,,,6000000.000,,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,,,-66000000.000,,,,,,,,,,,,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,114000000.000,,,,,,,,,,,,,,,,
IncomeTaxReconciliationOtherAdjustments,,,,,1000000.000,,,,-1000000.000,-3000000.000,-7000000.000,5000000.000,0.000,1000000.000,3000000.000,-19000000.000,4000000.000,1000000.000,-14000000.000,11000000.000,
IncomeTaxReconciliationTaxContingenciesOther,,,,,1000000.000,,,,-3000000.000,-3000000.000,0.000,2000000.000,1000000.000,3000000.000,-1000000.000,5000000.000,1000000.000,-1000000.000,1000000.000,80000000.000,
IncomeTaxReconciliationTaxCredits,,,,,29000000.000,,,,0.000,2000000.000,0.000,90000000.000,,0.000,5000000.000,,,,,,
IncomeTaxesPaid,,,,,,,,,71000000.000,,,,65000000.000,,,,83000000.000,,,,69000000.000
IncreaseDecreaseInAccountsPayable,201000000.000,,,,194000000.000,,,,218000000.000,,,,105000000.000,,,,80000000.000,,,,59000000.000
IncreaseDecreaseInAccountsReceivable,395000000.000,,,,370000000.000,,,,404000000.000,,,,277000000.000,,,,178000000.000,,,,189000000.000
IncreaseDecreaseInDueToAffiliates,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000
IncreaseDecreaseInInventories,83000000.000,,,,82000000.000,,,,142000000.000,,,,68000000.000,,,,105000000.000,,,,143000000.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,,,,,-41000000.000,,,,37000000.000
IncreaseDecreaseInOtherCurrentAssets,5000000.000,,,,-21000000.000,,,,22000000.000,,,,-43000000.000,,,,4000000.000,,,,47000000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-27000000.000,,,,32000000.000,,,,-20000000.000,,,,33000000.000,,,,0.000,,,,-25000000.000
IncreaseDecreaseInRestrictedCash,4000000.000,,,,-4000000.000,,,,3000000.000,,,,0.000,,,,,,,,
InterestAndDividendIncomeOperating,,4000000.000,5000000.000,,3000000.000,4000000.000,4000000.000,3000000.000,2000000.000,2000000.000,2000000.000,4000000.000,1000000.000,1000000.000,2000000.000,1000000.000,1000000.000,0.000,1000000.000,-1000000.000,2000000.000
InterestExpense,35000000.000,33000000.000,32000000.000,36000000.000,36000000.000,36000000.000,34000000.000,37000000.000,35000000.000,33000000.000,33000000.000,34000000.000,32000000.000,30000000.000,30000000.000,35000000.000,41000000.000,41000000.000,41000000.000,33000000.000,34000000.000
InterestPaid,,,,,12000000.000,,,,37000000.000,,,,50000000.000,,,,52000000.000,,,,45000000.000
InvestmentIncomeDividend,,,,,,,,,,,,,0.000,,5000000.000,,,,,,
LossContingencyAccrualProvision,,,,,,,,,,,,,,,,,,,,,27000000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,,8000000.000,,,,7000000.000,,,,13000000.000,,,,22000000.000,,,,10000000.000
MinorityInterestDecreaseFromRedemptions,-17000000.000,,,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-23000000.000,,,,-216000000.000,,,,-241000000.000,,,,-167000000.000,,,,-166000000.000,,,,-332000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-23000000.000,,,,-216000000.000,,,,-241000000.000,,,,-167000000.000,,,,-166000000.000,,,,-332000000.000
NetCashProvidedByUsedInInvestingActivities,-240000000.000,,,,-205000000.000,,,,-300000000.000,,,,-250000000.000,,,,-224000000.000,,,,-270000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-240000000.000,,,,-205000000.000,,,,-300000000.000,,,,-213000000.000,,,,-220000000.000,,,,-270000000.000
NetCashProvidedByUsedInOperatingActivities,293000000.000,,,,149000000.000,,,,136000000.000,,,,135000000.000,,,,268000000.000,,,,290000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,293000000.000,,,,149000000.000,,,,136000000.000,,,,121000000.000,,,,268000000.000,,,,290000000.000
NetIncomeLoss,342000000.000,330000000.000,269000000.000,136000000.000,276000000.000,367000000.000,271000000.000,298000000.000,320000000.000,382000000.000,305000000.000,344000000.000,209000000.000,645000000.000,404000000.000,192000000.000,425000000.000,258000000.000,293000000.000,281000000.000,335000000.000
NetIncomeLossAttributableToNoncontrollingInterest,21000000.000,20000000.000,23000000.000,19000000.000,22000000.000,22000000.000,22000000.000,23000000.000,21000000.000,24000000.000,20000000.000,24000000.000,20000000.000,22000000.000,14000000.000,29000000.000,18000000.000,13000000.000,13000000.000,25000000.000,17000000.000
NoncontrollingInterestDecreaseFromDeconsolidation,,,,,,,,,,,,,,,,,101000000.000,,,,
NonoperatingIncomeExpense,7000000.000,5000000.000,3000000.000,-10000000.000,-34000000.000,5000000.000,4000000.000,7000000.000,-16000000.000,3000000.000,5000000.000,1000000.000,-54000000.000,-2000000.000,-11000000.000,-21000000.000,4000000.000,-2000000.000,-66000000.000,-302000000.000,-28000000.000
OperatingIncomeLoss,464000000.000,468000000.000,367000000.000,177000000.000,397000000.000,483000000.000,387000000.000,417000000.000,459000000.000,488000000.000,414000000.000,486000000.000,446000000.000,481000000.000,461000000.000,335000000.000,441000000.000,391000000.000,460000000.000,655000000.000,464000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,78000000.000,-151000000.000,82000000.000,51000000.000,-78000000.000,-39000000.000,113000000.000,53000000.000,-14000000.000,21000000.000,-179000000.000,-153000000.000,-234000000.000,61000000.000,-120000000.000,-51000000.000,37000000.000,-56000000.000,27000000.000,-155000000.000,86000000.000
OtherComprehensiveIncomeLossNetOfTax,129000000.000,-167000000.000,107000000.000,-121000000.000,-55000000.000,-85000000.000,118000000.000,26000000.000,-46000000.000,62000000.000,-190000000.000,-339000000.000,-211000000.000,54000000.000,-129000000.000,-22000000.000,65000000.000,-13000000.000,39000000.000,-282000000.000,129000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,1000000.000,1000000.000,,-17000000.000,1000000.000,5000000.000,44000000.000,-1000000.000,-1000000.000,-12000000.000,122000000.000,-27000000.000,5000000.000,-24000000.000,-18000000.000,-5000000.000,-17000000.000,-6000000.000,167000000.000,-4000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,0.000,0.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,51000000.000,-15000000.000,26000000.000,-3000000.000,6000000.000,-45000000.000,10000000.000,17000000.000,-33000000.000,40000000.000,-23000000.000,-64000000.000,-4000000.000,-2000000.000,-33000000.000,11000000.000,23000000.000,26000000.000,6000000.000,40000000.000,39000000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,29000000.000,8000000.000,15000000.000,-19000000.000,,,,,,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,,1000000.000,-1000000.000,,2000000.000,1000000.000,0.000,4000000.000,2000000.000,1000000.000,3000000.000,3000000.000,-3000000.000,-2000000.000,-2000000.000,6000000.000,3000000.000,-2000000.000,6000000.000,2000000.000,4000000.000
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,,0.000,0.000,,,,,,,,,,,,,,,,,,
PaymentsForProceedsFromDerivativeInstrumentInvestingActivities,,,,,,,,,,,,,,,,,15000000.000,,,,0.000
PaymentsForRepurchaseOfCommonStock,,,,,122000000.000,,,,153000000.000,,,,240000000.000,,,,358000000.000,,,,194000000.000
PaymentsForRestructuring,,,,,,,,,49000000.000,,,,40000000.000,,,,30000000.000,,,,58000000.000
PaymentsOfDividendsCommonStock,,,,,53000000.000,53000000.000,53000000.000,52000000.000,77000000.000,76000000.000,75000000.000,73000000.000,73000000.000,72000000.000,71000000.000,70000000.000,80000000.000,79000000.000,79000000.000,79000000.000,78000000.000
PaymentsOfDividendsMinorityInterest,5000000.000,,,,8000000.000,,,,7000000.000,,,,13000000.000,,,,12000000.000,,,,10000000.000
PaymentsOfOrdinaryDividends,,,,,53000000.000,,,,77000000.000,,,,73000000.000,,,,80000000.000,,,,78000000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,14000000.000,,,,8000000.000,,,,58000000.000,,,,37000000.000,,,,26000000.000
PaymentsToAcquireAdditionalInterestInSubsidiaries,16000000.000,,,,0.000,,,,,,,,,,,,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,-2000000.000,,,,0.000,,,,,,,,15000000.000,,,,40000000.000
PaymentsToAcquireInterestInJointVenture,,,,,,,,,,,,,,,,,3000000.000,,,,15000000.000
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,,,,,,,,,,,,,0.000,,,,,,,,
PaymentsToAcquireProductiveAssets,260000000.000,,,,213000000.000,,,,298000000.000,,,,213000000.000,,,,240000000.000,,,,215000000.000
PensionAndOtherPostretirementBenefitContributions,14000000.000,,,,19000000.000,,,,24000000.000,,,,19000000.000,,,,19000000.000,,,,19000000.000
PensionAndOtherPostretirementBenefitExpense,17000000.000,,,,21000000.000,,,,22000000.000,,,,20000000.000,,,,15000000.000,,,,20000000.000
ProceedsFromContributionsFromAffiliates,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000
ProceedsFromContributionsFromParent,,,,,,,,,,,,,0.000,,,,,,,,
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,37000000.000,,,,0.000,,,,,,,,,,,,,,,,
ProceedsFromRepaymentsOfOtherDebt,,,,,,,,,3000000.000,,,,10000000.000,,,,321000000.000,,,,-4000000.000
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,,,,,,,,,0.000,,,,0.000,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,3000000.000,,,,,,,,,,,,,,,,,,,,
ProceedsFromShortTermDebtMaturingInMoreThanThreeMonths,-18000000.000,,,,-27000000.000,,,,,,,,,,,,,,,,
ProductWarrantyAccrualCurrencyTranslationIncreaseDecrease,,,,,-3000000.000,,,,0.000,,,,-7000000.000,,,,2000000.000,,,,
ProductWarrantyAccrualPayments,,,,,21000000.000,,,,24000000.000,,,,24000000.000,,,,29000000.000,,,,49000000.000
ProductWarrantyAccrualPreexistingIncreaseDecrease,,,,,1000000.000,,,,0.000,,,,3000000.000,,,,6000000.000,,,,49000000.000
ProductWarrantyAccrualWarrantiesIssued,,,,,18000000.000,,,,14000000.000,,,,25000000.000,,,,12000000.000,,,,28000000.000
ProfitLoss,363000000.000,350000000.000,292000000.000,155000000.000,298000000.000,389000000.000,293000000.000,321000000.000,341000000.000,406000000.000,325000000.000,368000000.000,229000000.000,667000000.000,418000000.000,221000000.000,443000000.000,271000000.000,306000000.000,306000000.000,352000000.000
RepaymentsOfLongTermDebt,,,,,1342000000.000,,,,164000000.000,,,,0.000,,,,,,,,
RepaymentsOfUnsecuredDebt,,,,,,,,,526000000.000,,,,546000000.000,,,,0.000,,,,
RestructuringCharges,6000000.000,8000000.000,3000000.000,154000000.000,32000000.000,26000000.000,37000000.000,50000000.000,22000000.000,55000000.000,47000000.000,20000000.000,16000000.000,17000000.000,36000000.000,108000000.000,35000000.000,154000000.000,63000000.000,76000000.000,62000000.000
RestructuringCosts,-14000000.000,,,,-4000000.000,,,,-27000000.000,,,,-24000000.000,,,,5000000.000,,,,4000000.000
RestructuringReserveSettledWithCash,,,,,36000000.000,,,,,,,,,,,,,,,,
RestructuringReserveTranslationAdjustment,,,,,-3000000.000,,,,-2000000.000,,,,-8000000.000,,,,4000000.000,,,,3000000.000
RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,,0.000,0.000,,,,,,,,,,,,,,,,,,
SalesRevenueGoodsNet,4092000000.000,3997000000.000,3663000000.000,3767000000.000,4024000000.000,4240000000.000,4017000000.000,4182000000.000,4276000000.000,4451000000.000,4144000000.000,4152000000.000,3797000000.000,3858000000.000,3631000000.000,3879000000.000,4051000000.000,4206000000.000,4091000000.000,4313000000.000,4292000000.000
SegmentReportingInformationRevenue,,3997000000.000,3663000000.000,,,,,,,,,,,,,,,,,,
SellingGeneralAndAdministrativeExpense,228000000.000,230000000.000,215000000.000,254000000.000,230000000.000,241000000.000,228000000.000,264000000.000,261000000.000,272000000.000,270000000.000,278000000.000,255000000.000,261000000.000,249000000.000,252000000.000,277000000.000,279000000.000,278000000.000,311000000.000,288000000.000
ShareBasedCompensation,-4000000.000,,,,10000000.000,,,,14000000.000,,,,13000000.000,,,,17000000.000,,,,17000000.000
StandardAndExtendedProductWarrantyAccrualForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,,2000000.000
StockIssuedDuringPeriodSharesShareBasedCompensation,,,,,,,,,,,,,2000000.000,,,,,,,,
StockIssuedDuringPeriodValueShareBasedCompensation,4000000.000,,,,10000000.000,,,,14000000.000,,,,14000000.000,,,,17000000.000,,,,17000000.000
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount,,,,,525000000.000,,,,,,,,,,,,,,,,
StockRepurchasedAndRetiredDuringPeriodShares,,,5443213.000,,2850000.000,2445583.000,2120000.000,1690851.000,2376391.000,3267998.000,4360097.000,5037227.000,3233146.000,3649419.000,5292240.000,2406900.000,5598216.000,894209.000,1487900.000,1501621.000,2555703.000
StockRepurchasedAndRetiredDuringPeriodValue,,150000000.000,-162000000.000,,-122000000.000,-120000000.000,120000000.000,579000000.000,157000000.000,220000000.000,297000000.000,350000000.000,240000000.000,313000000.000,406000000.000,200000000.000,370000000.000,65000000.000,100000000.000,100000000.000,193000000.000
TranslationAdjustmentForNetInvestmentHedgeIncreaseDecreaseNetOfTax,,,,,,,,,,,,,-2000000.000,-19000000.000,-6000000.000,22000000.000,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,,,,,,,,,,,,,450000.000,580000.000,,340000.000
WeightedAverageNumberOfDilutedSharesOutstanding,328470000.000,326140000.000,321280000.000,-652600000.000,315360000.000,312690000.000,310620000.000,-626870000.000,306890000.000,303740000.000,300140000.000,-608880000.000,291810000.000,288850000.000,284400000.000,-578420000.000,277040000.000,273370000.000,272770000.000,-549480000.000,269540000.000
WeightedAverageNumberOfSharesOutstandingBasic,328240000.000,325870000.000,320930000.000,-652100000.000,314680000.000,311930000.000,309680000.000,-625470000.000,305850000.000,302680000.000,298590000.000,-606850000.000,290900000.000,287770000.000,282970000.000,-576440000.000,276620000.000,272920000.000,272190000.000,-548710000.000,269200000.000
